Date,PM10 ( - ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2022-01-30 11:00:56,26.88,20.8,11.87,18.42,22.02,64.0
2022-01-30 12:00:56,28.21,23.16,14.3,19.5,25.55,66.04
2022-01-30 13:00:56,32.47,28.65,13.94,15.83,20.01,65.5
2022-01-30 14:00:56,27.41,26.36,13.76,14.41,18.69,64.97
2022-01-30 15:00:56,29.7,25.78,13.32,13.72,16.8,59.09
2022-01-30 16:00:56,27.88,29.04,15.68,14.04,16.75,59.61
2022-01-30 17:00:56,36.13,24.04,15.32,15.74,18.37,56.92
2022-01-30 18:00:56,39.16,25.9,15.37,18.37,21.06,55.43
2022-01-30 19:00:56,35.72,28.85,15.3,15.75,18.02,57.0
2022-01-30 20:00:56,36.48,32.23,19.64,27.95,31.56,48.42
2022-01-30 21:00:56,38.82,34.34,17.48,22.15,24.76,52.65
2022-01-30 22:00:56,39.64,29.97,15.14,15.3,17.15,57.65
2022-01-30 23:00:56,35.53,29.4,15.5,15.06,16.71,56.63
2022-01-31 00:00:56,35.69,27.74,15.69,20.39,23.15,50.0
2022-01-31 01:00:56,39.62,36.02,13.1,31.23,34.78,40.33
2022-01-31 02:00:56,45.1,43.64,10.11,19.47,21.22,53.98
2022-01-31 03:00:56,40.63,39.37,9.15,11.39,12.24,63.97
2022-01-31 04:00:56,39.81,36.11,9.51,6.88,7.78,69.28
2022-01-31 05:00:56,33.11,28.36,9.9,5.64,6.43,68.43
2022-01-31 06:00:56,33.41,25.94,10.04,5.82,6.41,68.14
2022-01-31 07:00:56,31.92,19.0,9.36,7.27,8.21,64.14
2022-01-31 08:00:56,26.76,17.15,9.62,28.2,35.38,53.34
2022-01-31 09:00:56,34.52,21.89,10.14,70.3,100.25,25.17
2022-01-31 10:00:56,45.96,23.75,10.44,45.48,59.49,37.21
2022-01-31 11:00:56,51.41,26.39,9.35,19.82,22.93,57.99
2022-01-31 12:00:56,47.04,21.33,11.7,35.07,43.39,51.55
2022-01-31 13:00:56,46.91,22.93,10.62,34.77,43.65,48.79
2022-01-31 14:00:56,46.62,25.15,10.01,34.84,42.71,46.92
2022-01-31 15:00:56,52.47,26.6,13.94,42.51,50.48,40.86
2022-01-31 16:00:56,60.21,28.67,12.2,37.27,46.47,47.22
2022-01-31 17:00:56,70.32,29.03,10.9,35.12,44.57,54.14
2022-01-31 18:00:56,76.03,31.14,22.06,87.01,125.16,24.06
2022-01-31 19:00:56,93.26,45.15,15.5,54.04,67.11,32.61
2022-01-31 20:00:56,110.09,58.63,14.09,62.46,89.84,25.89
2022-01-31 21:00:56,102.34,55.44,12.05,31.98,37.81,49.21
2022-01-31 22:00:56,86.79,50.6,12.23,27.7,31.49,48.64
2022-01-31 23:00:56,72.66,40.57,13.09,36.09,42.32,40.61
2022-02-01 00:00:56,76.11,37.47,12.16,36.11,39.86,35.93
2022-02-01 01:00:56,79.73,44.95,12.13,28.83,31.71,45.08
2022-02-01 02:00:56,74.26,43.49,9.86,39.09,43.74,25.54
2022-02-01 03:00:56,71.4,40.55,8.23,42.64,47.67,12.2
2022-02-01 04:00:56,73.64,39.38,7.67,38.5,45.44,12.7
2022-02-01 05:00:56,70.37,40.96,8.12,31.36,36.14,16.06
2022-02-01 06:00:56,66.15,36.92,9.23,25.92,29.97,35.04
2022-02-01 07:00:56,63.65,32.26,9.52,30.82,37.22,33.94
2022-02-01 08:00:56,61.13,34.29,9.46,33.05,38.38,31.85
2022-02-01 09:00:56,60.89,35.05,9.06,33.81,40.24,32.66
2022-02-01 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01 11:00:56,55.42,25.58,11.31,25.92,32.26,45.65
2022-02-01 12:00:56,56.53,25.86,12.9,32.96,40.38,39.74
2022-02-01 13:00:56,65.96,35.86,18.33,46.83,62.86,38.32
2022-02-01 14:00:56,75.7,39.89,20.66,22.9,29.19,50.24
2022-02-01 15:00:56,64.8,34.45,20.92,21.82,27.34,50.33
2022-02-01 16:00:56,62.49,28.06,18.66,27.7,32.61,46.42
2022-02-01 17:00:56,59.92,33.95,18.74,27.25,32.91,44.14
2022-02-01 18:00:56,54.81,40.79,15.99,29.47,34.08,40.28
2022-02-01 19:00:56,56.78,41.2,17.59,29.54,33.67,41.99
2022-02-01 20:00:56,58.69,35.92,17.41,25.04,28.9,42.55
2022-02-01 21:00:56,53.2,31.34,20.27,24.59,27.45,46.33
2022-02-01 22:00:56,53.38,28.63,19.69,17.84,20.55,58.52
2022-02-01 23:00:56,47.46,28.19,18.52,17.11,19.22,59.38
2022-02-02 00:00:56,43.46,25.51,18.35,15.25,16.84,65.75
2022-02-02 01:00:56,38.04,27.3,12.81,17.16,18.75,59.78
2022-02-02 02:00:56,43.79,25.52,12.5,15.44,16.78,63.35
2022-02-02 03:00:56,34.13,20.52,11.25,10.74,11.9,62.88
2022-02-02 04:00:56,33.31,22.04,10.87,8.98,10.08,66.7
2022-02-02 05:00:56,30.44,23.86,10.25,8.16,9.32,64.16
2022-02-02 06:00:56,34.28,19.67,10.69,16.29,19.9,58.58
2022-02-02 07:00:56,30.88,21.58,10.83,13.45,15.05,62.32
2022-02-02 08:00:56,28.91,19.29,10.7,22.4,25.81,57.05
2022-02-02 09:00:56,35.33,16.89,11.33,62.28,81.61,33.43
2022-02-02 10:00:56,43.63,23.05,12.55,44.86,57.76,48.66
2022-02-02 11:00:56,59.15,34.12,13.77,20.05,25.09,68.16
2022-02-02 12:00:56,77.2,27.12,14.09,20.62,26.64,69.0
2022-02-02 13:00:56,88.68,33.27,14.16,19.56,24.91,62.31
2022-02-02 14:00:56,91.82,38.31,11.91,17.48,21.39,78.32
2022-02-02 15:00:56,89.96,28.87,11.54,15.17,18.61,83.7
2022-02-02 16:00:56,87.75,24.94,11.94,15.84,19.64,82.13
2022-02-02 17:00:56,78.23,24.07,13.8,22.73,30.69,73.15
2022-02-02 18:00:56,78.31,27.83,15.34,25.58,30.79,68.16
2022-02-02 19:00:56,79.7,25.79,15.45,24.72,28.81,67.36
2022-02-02 20:00:56,74.97,29.01,17.51,30.16,35.83,61.01
2022-02-02 21:00:56,73.78,32.28,11.53,15.02,17.64,75.19
2022-02-02 22:00:56,62.45,29.7,10.83,16.22,18.64,74.81
2022-02-02 23:00:56,60.25,25.03,10.31,18.29,22.29,67.91
2022-02-03 00:00:56,65.34,20.8,8.57,11.18,13.44,72.18
2022-02-03 01:00:56,74.32,25.41,7.45,8.8,10.62,76.08
2022-02-03 02:00:56,99.79,31.89,5.52,6.6,7.54,77.3
2022-02-03 03:00:56,122.56,26.22,6.12,5.42,6.12,78.55
2022-02-03 04:00:56,124.14,26.5,4.95,4.65,5.24,81.77
2022-02-03 05:00:56,131.84,29.09,3.7,4.25,4.8,82.55
2022-02-03 06:00:56,126.95,24.01,2.53,4.29,5.0,80.83
2022-02-03 07:00:56,127.19,20.09,3.23,5.48,6.37,78.79
2022-02-03 08:00:56,125.26,18.58,3.16,8.4,9.67,74.5
2022-02-03 09:00:56,122.21,18.04,3.59,12.4,14.65,75.12
2022-02-03 10:00:56,121.55,25.58,3.22,17.15,21.34,75.21
2022-02-03 11:00:56,111.02,26.71,4.09,16.76,21.05,76.39
2022-02-03 12:00:56,108.06,23.12,4.23,10.86,14.05,81.94
2022-02-03 13:00:56,112.61,23.52,6.06,12.15,15.17,82.39
2022-02-03 14:00:56,132.84,26.52,7.5,13.39,17.27,83.13
2022-02-03 15:00:56,140.64,31.77,6.86,21.43,26.05,77.52
2022-02-03 16:00:56,128.85,24.06,6.17,21.13,25.55,76.03
2022-02-03 17:00:56,119.69,21.47,5.84,15.73,19.06,76.34
2022-02-03 18:00:56,117.9,28.29,9.5,15.63,18.82,79.03
2022-02-03 19:00:56,126.28,33.12,11.99,22.56,27.0,72.13
2022-02-03 20:00:56,135.03,33.79,12.3,19.92,23.56,73.17
2022-02-03 21:00:56,148.3,41.17,12.3,22.23,25.84,70.95
2022-02-03 22:00:56,144.33,42.09,10.42,15.87,18.1,74.82
2022-02-03 23:00:56,131.03,38.79,8.27,18.17,20.32,72.67
2022-02-04 00:00:56,113.29,41.74,6.53,10.12,11.45,75.89
2022-02-04 01:00:56,116.1,34.99,7.57,9.58,10.6,72.83
2022-02-04 02:00:56,88.39,32.75,8.78,13.15,14.23,61.96
2022-02-04 03:00:56,62.8,27.12,9.27,18.82,20.26,53.93
2022-02-04 04:00:56,53.87,23.19,9.14,15.42,16.29,57.65
2022-02-04 05:00:56,39.78,25.35,9.2,11.94,13.37,61.95
2022-02-04 06:00:56,43.48,21.87,9.32,10.93,11.94,62.07
2022-02-04 07:00:56,42.91,23.6,9.34,10.55,11.32,62.29
2022-02-04 08:00:56,41.53,19.47,9.16,16.72,19.01,56.78
2022-02-04 09:00:56,42.54,20.51,10.23,18.69,20.95,52.41
2022-02-04 10:00:56,40.77,18.46,11.19,23.45,27.92,51.07
2022-02-04 11:00:56,46.03,21.16,12.01,22.49,27.96,49.2
2022-02-04 12:00:56,52.67,24.92,13.63,20.25,24.94,50.97
2022-02-04 13:00:56,47.13,33.82,14.16,17.27,21.81,53.01
2022-02-04 14:00:56,49.71,39.37,15.29,16.98,21.11,54.1
2022-02-04 15:00:56,51.87,37.27,15.92,22.99,27.9,52.79
2022-02-04 16:00:56,52.43,35.95,16.52,25.18,29.67,53.4
2022-02-04 17:00:56,56.95,30.36,16.33,20.77,24.92,58.07
2022-02-04 18:00:56,54.01,31.29,17.05,49.03,59.46,35.32
2022-02-04 19:00:56,53.84,32.08,19.1,49.44,58.26,29.67
2022-02-04 20:00:56,64.16,39.8,19.86,74.46,99.16,9.07
2022-02-04 21:00:56,91.66,49.49,24.86,92.25,143.21,5.66
2022-02-04 22:00:56,121.71,74.37,20.14,71.79,102.31,15.2
2022-02-04 23:00:56,142.9,100.85,15.8,53.85,63.3,22.91
2022-02-05 00:00:56,109.49,85.78,15.0,71.09,96.01,11.35
2022-02-05 01:00:56,103.96,79.42,8.75,33.01,39.21,35.02
2022-02-05 02:00:56,71.69,67.15,7.26,18.58,21.58,49.1
2022-02-05 03:00:56,42.77,44.11,5.36,20.48,22.55,40.2
2022-02-05 04:00:56,32.01,30.58,4.82,14.23,15.85,49.28
2022-02-05 05:00:56,22.28,23.79,4.03,12.07,13.68,52.45
2022-02-05 06:00:56,23.91,21.58,4.36,18.94,22.13,41.62
2022-02-05 07:00:56,20.52,22.36,4.71,23.35,28.28,42.08
2022-02-05 08:00:56,24.07,18.19,4.6,53.06,70.02,19.46
2022-02-05 09:00:56,27.26,16.93,5.19,80.6,124.18,11.65
2022-02-05 10:00:56,33.82,24.19,5.01,33.27,41.22,41.77
2022-02-05 11:00:56,36.08,26.58,6.85,22.27,31.06,56.48
2022-02-05 12:00:56,40.64,22.66,6.63,19.85,28.27,62.14
2022-02-05 13:00:56,37.94,22.67,6.5,16.74,22.79,65.51
2022-02-05 14:00:56,41.21,27.82,8.23,16.95,22.55,70.38
2022-02-05 15:00:56,40.04,20.51,11.13,20.3,27.49,72.66
2022-02-05 16:00:56,37.91,16.82,11.19,23.08,29.81,74.37
2022-02-05 17:00:56,35.96,14.92,10.3,27.12,34.29,74.7
2022-02-05 18:00:56,30.66,14.85,11.28,50.8,66.49,57.9
2022-02-05 19:00:56,38.54,13.14,15.07,130.19,202.96,16.71
2022-02-05 20:00:56,120.83,73.72,27.48,122.65,193.13,8.52
2022-02-05 21:00:56,296.15,220.4,27.04,143.76,264.73,7.43
2022-02-05 22:00:56,213.38,162.63,14.55,99.99,148.69,6.74
2022-02-05 23:00:56,138.9,103.37,14.77,93.9,135.47,6.9
2022-02-06 00:00:56,114.95,94.6,11.12,65.91,83.37,16.2
2022-02-06 01:00:56,97.77,85.41,10.15,66.61,92.77,19.53
2022-02-06 02:00:56,64.82,69.58,6.79,83.36,112.74,5.25
2022-02-06 03:00:56,82.42,37.35,5.52,65.84,86.09,10.34
2022-02-06 04:00:56,47.15,13.57,3.7,41.75,50.62,23.91
2022-02-06 05:00:56,43.39,30.08,3.64,34.68,43.17,26.55
2022-02-06 06:00:56,39.9,30.24,3.92,26.69,34.65,29.82
2022-02-06 07:00:56,39.45,19.58,4.45,36.22,44.24,18.84
2022-02-06 08:00:56,54.32,15.47,4.96,65.36,99.82,6.45
2022-02-06 09:00:56,49.36,31.98,5.54,74.35,111.6,6.88
2022-02-06 10:00:56,87.65,59.58,7.79,92.14,141.55,9.21
2022-02-06 11:00:56,92.01,73.46,6.97,43.85,54.18,33.25
2022-02-06 12:00:56,74.28,39.56,12.16,46.05,58.65,42.04
2022-02-06 13:00:56,77.28,38.07,15.81,56.16,78.53,40.11
2022-02-06 14:00:56,72.76,36.44,11.73,33.42,41.71,56.82
2022-02-06 15:00:56,45.1,18.26,9.36,30.0,36.5,57.94
2022-02-06 16:00:56,30.64,24.01,13.24,34.17,44.42,54.74
2022-02-06 17:00:56,47.04,27.95,14.79,19.0,23.32,74.4
2022-02-06 18:00:56,31.95,19.47,13.71,21.26,24.3,73.48
2022-02-06 19:00:56,31.21,21.49,13.82,71.61,90.47,34.33
2022-02-06 20:00:56,44.56,37.48,17.41,124.55,199.19,6.58
2022-02-06 21:00:56,116.41,69.67,19.92,103.48,165.61,6.29
2022-02-06 22:00:56,174.8,133.95,17.72,95.0,151.92,5.28
2022-02-06 23:00:56,180.82,145.78,20.0,102.24,176.25,6.07
2022-02-07 00:00:56,206.33,151.99,16.34,105.69,191.74,5.09
2022-02-07 01:00:56,207.15,158.81,10.17,77.88,126.14,4.72
2022-02-07 02:00:56,189.58,141.42,6.0,74.16,117.86,3.08
2022-02-07 03:00:56,149.77,108.51,3.46,48.67,60.62,5.41
2022-02-07 04:00:56,114.89,76.11,2.72,36.71,44.86,11.71
2022-02-07 05:00:56,84.92,61.66,3.6,24.54,30.37,19.29
2022-02-07 06:00:56,65.54,48.11,3.93,24.5,30.64,24.78
2022-02-07 07:00:56,48.85,38.9,3.43,36.92,48.75,20.54
2022-02-07 08:00:56,44.41,31.3,5.37,99.84,165.22,6.43
2022-02-07 09:00:56,57.25,33.35,6.59,126.93,228.27,4.91
2022-02-07 10:00:56,81.82,43.5,9.25,103.75,165.24,13.5
2022-02-07 11:00:56,100.01,60.1,16.88,52.96,74.82,39.25
2022-02-07 12:00:56,90.0,54.14,17.69,47.79,67.89,46.62
2022-02-07 13:00:56,73.1,40.55,27.59,27.05,37.41,60.68
2022-02-07 14:00:56,67.96,39.94,25.51,18.04,24.01,74.99
2022-02-07 15:00:56,57.51,35.99,18.93,16.27,21.73,80.48
2022-02-07 16:00:56,49.37,31.8,13.12,21.96,29.38,79.71
2022-02-07 17:00:56,47.98,23.92,12.15,40.86,58.05,69.02
2022-02-07 18:00:56,38.39,21.13,10.55,44.46,55.32,65.05
2022-02-07 19:00:56,38.69,18.84,10.86,61.49,71.02,43.42
2022-02-07 20:00:56,46.55,24.62,15.87,71.66,82.69,23.71
2022-02-07 21:00:56,62.35,41.48,20.11,68.55,83.75,27.72
2022-02-07 22:00:56,81.14,58.99,18.69,55.32,65.61,34.99
2022-02-07 23:00:56,86.94,59.73,14.07,17.31,19.51,66.79
2022-02-08 00:00:56,78.72,46.03,13.29,18.12,19.89,62.42
2022-02-08 01:00:56,70.8,40.04,10.18,33.32,37.77,37.48
2022-02-08 02:00:56,67.98,46.15,10.11,27.01,29.42,43.45
2022-02-08 03:00:56,59.88,42.9,9.84,29.66,33.72,35.21
2022-02-08 04:00:56,58.68,40.26,9.59,35.03,41.41,21.9
2022-02-08 05:00:56,58.1,41.53,9.01,21.9,24.38,39.97
2022-02-08 06:00:56,52.64,32.79,8.93,20.59,23.15,39.0
2022-02-08 07:00:56,42.81,26.67,9.94,15.89,17.98,55.67
2022-02-08 08:00:56,43.22,29.72,10.67,17.21,20.3,54.46
2022-02-08 09:00:56,37.93,27.49,11.86,28.88,36.41,49.09
2022-02-08 10:00:56,38.19,27.53,12.78,15.34,22.84,63.21
2022-02-08 11:00:56,39.12,25.14,13.36,14.87,18.34,60.55
2022-02-08 12:00:56,38.21,27.33,16.56,33.05,44.63,50.36
2022-02-08 13:00:56,45.86,30.67,17.1,38.11,47.76,47.22
2022-02-08 14:00:56,50.77,37.25,15.59,0.0,0.0,0.0
2022-02-08 15:00:56,47.14,29.58,18.19,46.74,62.5,44.12
2022-02-08 16:00:56,47.32,27.83,23.79,34.07,44.72,54.42
2022-02-08 17:00:56,44.09,32.49,18.81,15.12,18.74,65.05
2022-02-08 18:00:56,43.47,24.77,17.86,17.18,19.83,71.93
2022-02-08 19:00:56,46.08,21.41,16.98,21.69,24.68,64.53
2022-02-08 20:00:56,46.21,22.87,19.11,20.81,23.41,68.5
2022-02-08 21:00:56,51.52,30.65,18.45,20.36,22.72,60.96
2022-02-08 22:00:56,47.41,25.78,18.41,15.92,18.1,58.33
2022-02-08 23:00:56,43.0,25.78,18.24,14.23,16.24,57.36
2022-02-09 00:00:56,43.48,26.75,18.63,13.73,15.31,60.83
2022-02-09 01:00:56,42.9,28.44,9.06,12.01,13.6,65.2
2022-02-09 02:00:56,47.37,31.46,8.1,11.26,13.14,54.94
2022-02-09 03:00:56,45.05,31.2,7.42,11.13,13.27,54.8
2022-02-09 04:00:56,47.7,29.53,8.86,9.94,11.15,71.05
2022-02-09 05:00:56,44.82,25.64,9.77,9.09,10.24,75.92
2022-02-09 06:00:56,40.66,28.04,9.34,7.63,8.62,76.78
2022-02-09 07:00:56,39.47,28.53,7.39,10.86,12.27,51.79
2022-02-09 08:00:56,38.35,21.93,7.49,14.19,16.05,57.45
2022-02-09 09:00:56,40.71,18.17,7.29,19.12,22.93,52.23
2022-02-09 10:00:56,0.0,21.05,8.24,0.0,0.0,0.0
2022-02-09 11:00:56,49.07,20.86,11.08,15.43,19.53,61.14
2022-02-09 12:00:56,54.87,20.23,12.55,13.95,17.69,64.54
2022-02-09 13:00:56,48.6,19.84,12.57,12.84,16.39,71.48
2022-02-09 14:00:56,49.92,26.71,13.26,15.09,19.46,71.01
2022-02-09 15:00:56,48.59,20.04,11.12,22.76,28.49,77.08
2022-02-09 16:00:56,44.83,18.33,8.52,37.5,45.62,51.02
2022-02-09 17:00:56,51.44,20.1,8.27,52.2,65.84,34.69
2022-02-09 18:00:56,49.95,20.44,10.81,66.46,80.56,21.09
2022-02-09 19:00:56,55.65,30.02,9.08,37.16,45.1,48.6
2022-02-09 20:00:56,52.31,24.73,8.17,27.46,32.43,57.31
2022-02-09 21:00:56,42.07,19.45,10.05,33.66,38.63,52.4
2022-02-09 22:00:56,39.31,23.07,10.22,52.42,60.46,28.77
2022-02-09 23:00:56,43.57,32.7,9.89,47.69,57.1,28.51
2022-02-10 00:00:56,43.47,32.99,7.4,51.25,60.35,18.78
2022-02-10 01:00:56,38.89,37.51,6.36,51.99,62.05,13.15
2022-02-10 02:00:56,35.72,35.19,4.89,26.96,30.15,34.7
2022-02-10 03:00:56,31.62,30.53,4.09,24.75,27.62,33.17
2022-02-10 04:00:56,27.75,28.25,3.81,20.11,22.77,36.76
2022-02-10 05:00:56,24.05,22.35,3.86,12.09,13.89,64.66
2022-02-10 06:00:56,22.78,21.09,4.3,17.26,19.8,55.19
2022-02-10 07:00:56,21.09,15.82,4.47,28.5,32.48,36.85
2022-02-10 08:00:56,17.99,13.27,5.05,92.04,142.68,5.53
2022-02-10 09:00:56,25.11,15.18,6.45,113.35,187.68,8.07
2022-02-10 10:00:56,38.71,22.86,5.18,65.32,101.1,34.37
2022-02-10 11:00:56,45.76,33.33,6.22,20.13,28.1,63.66
2022-02-10 12:00:56,33.74,23.62,5.6,19.68,26.07,66.9
2022-02-10 13:00:56,28.42,19.44,6.3,23.09,31.69,64.04
2022-02-10 14:00:56,28.17,21.85,14.74,28.41,37.62,63.47
2022-02-10 15:00:56,34.62,22.3,24.24,29.29,38.85,66.25
2022-02-10 16:00:56,25.04,16.04,12.04,22.92,30.91,74.22
2022-02-10 17:00:56,20.83,11.5,10.45,25.18,29.82,69.39
2022-02-10 18:00:56,23.26,9.44,8.94,36.28,42.56,54.61
2022-02-10 19:00:56,22.88,8.96,6.94,34.65,44.03,50.21
2022-02-10 20:00:56,25.61,7.15,5.56,30.0,36.79,47.16
2022-02-10 21:00:56,25.61,8.45,5.26,28.23,33.58,46.33
2022-02-10 22:00:56,24.86,8.97,5.27,32.85,37.44,36.62
2022-02-10 23:00:56,26.17,9.54,4.96,36.83,40.64,27.97
2022-02-11 00:00:56,26.47,14.85,4.29,21.05,23.42,43.91
2022-02-11 01:00:56,30.81,13.19,6.82,13.7,15.33,51.92
2022-02-11 02:00:56,35.88,16.77,5.97,17.81,20.04,47.01
2022-02-11 03:00:56,28.75,12.84,5.33,11.08,12.22,53.16
2022-02-11 04:00:56,22.46,10.28,5.11,10.3,11.4,53.03
2022-02-11 05:00:56,21.02,10.18,3.82,17.8,21.38,36.83
2022-02-11 06:00:56,21.96,8.21,3.47,21.67,25.34,28.89
2022-02-11 07:00:56,27.96,9.32,4.54,71.72,120.78,9.17
2022-02-11 08:00:56,33.23,19.61,5.25,97.7,178.06,4.06
2022-02-11 09:00:56,46.68,36.67,6.42,175.65,361.24,5.07
2022-02-11 10:00:56,73.83,38.41,6.77,100.67,170.07,15.12
2022-02-11 11:00:56,86.45,40.42,8.53,35.04,48.19,46.57
2022-02-11 12:00:56,71.69,38.59,6.33,30.37,45.37,51.14
2022-02-11 13:00:56,52.07,29.51,6.97,23.67,35.11,58.08
2022-02-11 14:00:56,49.98,27.1,9.33,21.19,29.59,63.85
2022-02-11 15:00:56,48.16,19.76,13.11,29.26,40.59,59.09
2022-02-11 16:00:56,45.6,14.45,11.59,23.36,31.82,65.0
2022-02-11 17:00:56,42.17,12.77,11.14,27.35,35.34,65.7
2022-02-11 18:00:56,34.58,16.18,9.08,31.65,40.6,64.8
2022-02-11 19:00:56,30.59,16.62,11.37,105.51,159.6,19.26
2022-02-11 20:00:56,99.43,30.49,14.24,147.43,274.41,5.07
2022-02-11 21:00:56,267.38,75.54,21.5,140.28,267.8,7.95
2022-02-11 22:00:56,286.84,128.0,23.65,120.39,217.38,7.91
2022-02-11 23:00:56,216.12,136.55,16.09,117.25,214.25,4.77
2022-02-12 00:00:56,187.75,125.8,10.15,101.18,173.86,3.58
2022-02-12 01:00:56,133.69,111.92,11.14,89.55,146.92,3.78
2022-02-12 02:00:56,99.48,93.17,7.47,71.04,102.92,3.44
2022-02-12 03:00:56,84.34,81.28,5.64,59.86,83.9,4.02
2022-02-12 04:00:56,81.13,72.0,4.25,49.07,65.48,6.29
2022-02-12 05:00:56,44.18,57.19,3.61,34.81,45.32,11.51
2022-02-12 06:00:56,27.78,40.56,3.13,39.66,59.73,12.91
2022-02-12 07:00:56,38.51,36.34,4.36,59.61,87.23,5.33
2022-02-12 08:00:56,57.09,35.08,10.32,112.12,216.3,3.07
2022-02-12 09:00:56,119.89,48.97,19.81,200.89,436.95,4.06
2022-02-12 10:00:56,174.17,64.92,44.05,178.0,333.93,7.19
2022-02-12 11:00:56,171.13,67.83,81.95,103.41,158.17,19.06
2022-02-12 12:00:56,119.83,60.41,73.31,87.47,134.85,24.44
2022-02-12 13:00:56,90.36,54.32,72.78,68.76,99.22,37.74
2022-02-12 14:00:56,84.38,52.84,48.47,49.03,68.48,58.38
2022-02-12 15:00:56,65.21,44.13,19.78,26.91,38.2,78.62
2022-02-12 16:00:56,49.69,33.71,14.37,27.66,36.91,78.56
2022-02-12 17:00:56,38.35,27.01,11.57,25.43,32.83,85.08
2022-02-12 18:00:56,38.68,19.04,10.37,35.6,41.7,74.38
2022-02-12 19:00:56,36.49,15.31,13.66,136.43,224.37,20.97
2022-02-12 20:00:56,116.19,34.26,17.97,158.82,285.75,7.4
2022-02-12 21:00:56,261.89,82.84,21.81,137.81,240.09,5.82
2022-02-12 22:00:56,232.78,98.95,28.57,113.25,175.88,8.31
2022-02-12 23:00:56,267.23,128.3,18.14,132.94,243.31,6.42
2022-02-13 00:00:56,246.98,138.23,13.13,135.55,252.52,5.72
2022-02-13 01:00:56,195.67,136.36,13.27,114.63,193.97,3.58
2022-02-13 02:00:56,126.59,121.44,9.93,86.39,129.26,3.06
2022-02-13 03:00:56,88.26,96.86,7.2,67.66,89.86,3.54
2022-02-13 04:00:56,81.13,77.53,6.3,49.71,61.1,7.53
2022-02-13 05:00:56,53.23,61.79,5.05,30.82,37.48,19.83
2022-02-13 06:00:56,41.54,45.2,6.2,31.38,37.7,16.36
2022-02-13 07:00:56,40.08,42.49,6.99,38.34,50.49,16.08
2022-02-13 08:00:56,29.4,40.35,7.29,60.88,90.58,8.76
2022-02-13 09:00:56,53.45,35.12,9.42,100.37,178.82,4.08
2022-02-13 10:00:56,121.04,43.24,33.02,98.76,152.11,9.95
2022-02-13 11:00:56,113.86,58.9,61.21,71.32,98.0,35.3
2022-02-13 12:00:56,87.27,50.82,49.63,45.92,59.43,59.17
2022-02-13 13:00:56,72.17,47.41,31.81,30.21,39.18,75.55
2022-02-13 14:00:56,53.11,47.22,26.95,22.88,29.14,84.5
2022-02-13 15:00:56,45.0,40.71,28.22,25.39,32.73,88.67
2022-02-13 16:00:56,45.87,34.02,32.56,25.88,31.55,92.19
2022-02-13 17:00:56,40.39,28.31,29.03,25.96,30.3,94.2
2022-02-13 18:00:56,45.76,26.84,28.61,36.4,39.81,86.15
2022-02-13 19:00:56,50.93,26.36,26.24,83.93,99.77,39.51
2022-02-13 20:00:56,125.39,42.78,27.78,115.51,151.41,7.52
2022-02-13 21:00:56,245.63,77.5,27.34,115.37,160.78,6.97
2022-02-13 22:00:56,191.5,108.65,29.73,101.56,134.1,10.45
2022-02-13 23:00:56,182.26,127.06,28.52,96.24,130.53,15.63
2022-02-14 00:00:56,184.5,119.69,22.35,91.31,118.97,12.95
2022-02-14 01:00:56,139.28,118.93,11.29,65.46,79.14,20.14
2022-02-14 02:00:56,95.8,107.12,9.25,61.38,71.59,15.77
2022-02-14 03:00:56,82.29,89.08,10.24,36.24,42.19,38.45
2022-02-14 04:00:56,58.47,71.14,11.16,20.75,24.22,51.11
2022-02-14 05:00:56,44.65,60.15,10.21,25.25,29.19,44.04
2022-02-14 06:00:56,53.32,44.91,10.76,25.22,29.6,46.61
2022-02-14 07:00:56,46.9,42.38,10.48,37.85,44.16,29.93
2022-02-14 08:00:56,54.04,35.9,10.41,114.18,184.69,4.03
2022-02-14 09:00:56,72.54,36.65,11.68,154.08,280.23,3.73
2022-02-14 10:00:56,82.98,48.67,14.25,149.21,254.87,6.72
2022-02-14 11:00:56,89.76,59.98,16.39,69.56,88.2,34.13
2022-02-14 12:00:56,86.21,53.77,14.17,54.27,0.0,35.26
2022-02-14 13:00:56,62.49,52.19,16.58,36.45,46.21,60.91
2022-02-14 14:00:56,65.92,55.95,21.96,28.04,36.98,78.1
2022-02-14 15:00:56,58.72,38.91,16.81,24.32,30.87,77.31
2022-02-14 16:00:56,32.52,27.33,15.86,25.17,30.59,73.8
2022-02-14 17:00:56,30.42,22.92,16.79,29.56,37.64,69.74
2022-02-14 18:00:56,31.32,20.53,16.03,27.97,32.14,67.21
2022-02-14 19:00:56,32.32,18.81,18.88,75.78,96.14,31.53
2022-02-14 20:00:56,68.08,38.18,24.6,87.85,117.07,18.16
2022-02-14 21:00:56,119.33,67.51,22.91,81.05,100.72,15.55
2022-02-14 22:00:56,110.07,63.43,20.82,48.85,58.17,38.46
2022-02-14 23:00:56,100.58,62.32,20.57,42.84,50.71,44.83
2022-02-15 00:00:56,79.33,53.29,18.25,38.03,43.23,42.44
2022-02-15 01:00:56,72.63,47.54,8.72,63.24,79.78,14.21
2022-02-15 02:00:56,79.15,46.63,7.3,46.2,56.04,16.72
