Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-05 04:00:56,11.88,4.02,483.32,5.76,12.25,80.47
2018-04-05 05:00:56,12.15,2.98,452.42,4.57,10.27,79.9
2018-04-05 06:00:56,10.29,2.69,383.69,5.84,12.46,105.38
2018-04-05 07:00:56,57.56,2.47,374.79,3.07,7.9,103.32
2018-04-05 08:00:56,23.9,2.21,380.51,5.5,11.82,37.18
2018-04-05 09:00:56,61.83,15.11,1284.87,23.59,48.34,77.14
2018-04-05 10:00:56,50.41,39.16,2471.18,51.64,112.53,18.5
2018-04-05 11:00:56,20.69,29.88,1827.67,39.91,88.68,101.81
2018-04-05 12:00:56,11.36,13.74,1345.75,48.16,158.66,127.81
2018-04-05 13:00:56,17.97,71.75,1931.0,14.58,145.33,27.86
2018-04-05 14:00:56,17.43,125.49,2269.06,11.68,123.17,17.18
2018-04-05 15:00:56,17.55,127.81,2134.51,11.28,102.79,23.18
2018-04-05 16:00:56,53.54,129.96,1744.58,12.52,90.38,27.37
2018-04-05 17:00:56,20.19,104.18,1359.78,11.72,82.62,93.83
2018-04-05 18:00:56,7.68,93.33,1048.44,2.58,57.45,124.06
2018-04-05 19:00:56,5.65,50.86,657.24,0.0,42.61,51.14
2018-04-05 20:00:56,48.44,31.32,402.88,0.0,30.12,38.92
2018-04-05 21:00:56,49.43,29.34,324.77,0.0,27.07,74.06
2018-04-05 22:00:56,26.16,28.19,282.53,3.36,33.18,141.28
2018-04-05 23:00:56,53.55,20.36,173.83,0.19,24.45,84.39
2018-04-06 00:00:56,53.62,12.86,278.9,0.0,20.44,32.24
2018-04-06 01:00:56,57.41,8.79,194.23,0.77,19.2,16.74
2018-04-06 02:00:56,79.48,5.51,111.67,0.0,12.53,36.92
2018-04-06 03:00:56,47.75,1.29,84.0,0.0,11.35,14.59
2018-04-06 04:00:56,33.69,4.37,300.69,0.0,9.6,22.76
2018-04-06 05:00:56,28.01,9.08,296.8,0.0,5.05,24.24
2018-04-06 06:00:56,59.32,9.6,288.65,0.0,5.19,21.92
2018-04-06 07:00:56,86.17,9.06,508.2,0.0,6.44,34.06
