Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-07 21:00:56,32.0,0.0,5.12,0.0,0.0,0.0
2018-04-07 22:00:56,31.21,0.0,4.65,0.0,0.0,0.0
2018-04-07 23:00:56,27.02,0.0,3.92,0.0,0.0,0.0
2018-04-08 00:00:56,40.68,0.0,4.25,0.0,0.0,0.0
2018-04-08 01:00:56,22.88,0.0,7.85,0.0,0.0,0.0
2018-04-08 02:00:56,21.77,0.0,4.21,0.0,0.0,0.0
2018-04-08 03:00:56,18.73,0.0,3.4,0.0,0.0,0.0
2018-04-08 04:00:56,9.0,0.0,3.03,0.0,0.0,0.0
2018-04-08 05:00:56,9.34,0.0,1.35,0.0,0.0,0.0
2018-04-08 06:00:56,12.12,0.0,1.35,0.0,0.0,0.0
2018-04-08 07:00:56,12.77,0.0,0.82,0.0,0.0,0.0
2018-04-08 08:00:56,11.69,0.0,3.22,0.0,0.0,0.0
2018-04-08 09:00:56,16.53,0.0,4.61,0.0,0.0,0.0
2018-04-08 10:00:56,13.12,0.0,4.62,0.0,0.0,0.0
2018-04-08 11:00:56,14.35,0.0,4.11,0.0,0.0,0.0
2018-04-08 12:00:56,17.35,0.0,3.25,0.0,0.0,0.0
2018-04-08 13:00:56,19.18,0.0,4.21,0.0,0.0,0.0
2018-04-08 14:00:56,13.94,0.0,37.16,0.0,0.0,0.0
2018-04-08 15:00:56,20.88,0.0,5.93,0.0,0.0,0.0
2018-04-08 16:00:56,20.12,0.0,4.55,0.0,0.0,0.0
2018-04-08 17:00:56,20.41,0.0,2.96,0.0,0.0,0.0
2018-04-08 18:00:56,16.71,0.0,0.75,0.0,0.0,0.0
2018-04-08 19:00:56,22.35,0.0,0.53,0.0,0.0,0.0
2018-04-08 20:00:56,25.0,0.0,0.38,0.0,0.0,0.0
2018-04-08 21:00:56,24.88,0.0,1.93,0.0,0.0,0.0
2018-04-08 22:00:56,25.05,0.0,8.4,0.0,0.0,0.0
2018-04-08 23:00:56,31.87,0.0,64.13,0.0,0.0,0.0
2018-04-09 00:00:56,22.52,0.0,8.1,0.0,0.0,0.0
2018-04-09 01:00:56,19.0,0.0,5.79,0.0,0.0,0.0
2018-04-09 02:00:56,18.65,0.0,3.34,0.0,0.0,0.0
2018-04-09 03:00:56,16.47,0.0,9.1,0.0,0.0,0.0
2018-04-09 04:00:56,19.88,0.0,5.67,0.0,0.0,0.0
2018-04-09 05:00:56,19.47,0.0,9.99,0.0,0.0,0.0
2018-04-09 06:00:56,22.65,0.0,12.19,0.0,0.0,0.0
2018-04-09 07:00:56,22.8,0.0,67.76,0.0,0.0,0.0
2018-04-09 08:00:56,43.29,0.0,179.12,0.0,0.0,0.0
2018-04-09 09:00:56,39.3,0.0,55.44,0.0,0.0,0.0
