Date,PM10 ( - ),PM 2.5 ( - ),SO2 ( - ),CO ( - ),NO2 ( - ),NOX ( - ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),O3 ( - )
2019-07-17 06:00:56,,,,,,,5.15,,0.565,0.0,12.665,12.995,16.325,
2019-07-17 07:00:56,,,,,,,7.065,,0.54,0.0,10.61,12.545,19.455,
2019-07-17 08:00:56,,,,,,,9.935,,0.575,0.0,13.385,16.02,18.99,
2019-07-17 09:00:56,,,,,,,11.095,,0.645,0.0,19.345,23.54,15.13,
2019-07-17 10:00:56,,,,,,,11.905,,0.605,0.0,18.33,23.235,17.88,
2019-07-17 11:00:56,,,,,,,12.81,,0.57,0.0,13.185,16.49,22.885,
2019-07-17 12:00:56,,,,,,,11.57,,0.635,0.0,11.105,13.87,24.415,
2019-07-17 13:00:56,,,,,,,9.03,,0.735,0.0,11.36,13.445,26.53,
2019-07-17 14:00:56,,,,,,,6.9,,0.92,0.0,12.73,14.265,28.53,
2019-07-17 15:00:56,,,,,,,6.295,,0.78,0.0,16.17,17.845,23.34,
2019-07-17 16:00:56,,,,,,,7.59,,0.395,0.0,25.12,27.295,15.375,
2019-07-17 17:00:56,,,,,,,7.415,,0.13,0.0,28.89,31.29,14.515,
2019-07-17 18:00:56,,,,,,,6.94,,0.0,0.0,31.38,35.35,14.47,
2019-07-17 19:00:56,,,,,,,8.62,,0.01,0.0,35.615,40.34,13.43,
2019-07-17 20:00:56,,,,,,,8.93,,0.055,0.0,39.095,43.26,10.275,
2019-07-17 21:00:56,,,,,,,10.0,,0.0,0.0,35.505,38.08,8.725,
2019-07-17 22:00:56,,,,,,,13.375,,0.0,0.0,20.375,21.215,17.215,
2019-07-17 23:00:56,,,,,,,12.48,,0.0,0.0,0.0,0.0,19.795,
2019-07-18 00:00:56,,,,,,,9.41,,0.0,0.0,0.0,0.0,13.98,
2019-07-18 01:00:56,,,,,,,8.195,,0.18,0.0,20.935,21.375,13.37,
2019-07-18 02:00:56,,,,,,,6.01,,0.425,0.0,19.705,20.405,14.195,
2019-07-18 03:00:56,,,,,,,3.925,,0.385,0.0,20.29,20.965,13.53,
2019-07-18 04:00:56,,,,,,,3.83,,0.38,0.0,17.565,17.835,15.13,
2019-07-18 05:00:56,,,,,,,5.155,,0.455,0.0,12.15,12.32,17.61,
2019-07-18 06:00:56,,,,,,,6.845,,0.48,0.0,9.55,9.69,15.94,
2019-07-18 07:00:56,,,,,,,8.245,,0.375,0.0,10.355,10.69,16.185,
2019-07-18 08:00:56,,,,,,,7.05,,0.305,0.0,13.07,13.83,18.08,
2019-07-18 09:00:56,,,,,,,4.615,,0.28,0.0,17.88,19.705,16.98,
2019-07-18 10:00:56,,,,,,,3.4,,0.315,0.0,25.495,31.505,13.355,
2019-07-18 11:00:56,,,,,,,2.4,,0.28,0.0,20.49,26.585,19.445,
2019-07-18 12:00:56,,,,,,,1.79,,0.29,0.0,9.185,11.71,30.42,
2019-07-18 13:00:56,,,,,,,1.845,,0.565,0.0,9.005,11.65,32.22,
2019-07-18 14:00:56,,,,,,,2.815,,0.615,0.0,9.185,12.02,30.985,
2019-07-18 15:00:56,,,,,,,5.115,,0.52,0.0,8.52,11.035,31.315,
2019-07-18 16:00:56,,,,,,,5.81,,0.585,0.0,9.865,12.805,31.805,
2019-07-18 17:00:56,,,,,,,4.38,,0.7,0.0,12.21,15.57,28.89,
2019-07-18 18:00:56,,,,,,,4.8,,0.735,0.0,13.805,17.095,26.875,
2019-07-18 19:00:56,,,,,,,5.515,,0.705,0.0,17.24,21.405,26.16,
2019-07-18 20:00:56,,,,,,,4.29,,0.84,0.0,22.04,25.655,23.6,
2019-07-18 21:00:56,,,,,,,3.26,,0.81,0.0,24.745,27.225,18.635,
2019-07-18 22:00:56,,,,,,,4.62,,0.65,0.0,21.51,23.075,15.26,
2019-07-18 23:00:56,,,,,,,9.64,,0.635,0.0,20.205,21.07,13.75,
2019-07-19 00:00:56,,,,,,,10.875,,0.59,0.0,27.525,29.19,9.49,
2019-07-19 01:00:56,,,,,,,9.62,,0.465,0.0,33.875,35.635,5.885,
2019-07-19 02:00:56,,,,,,,11.135,,0.36,0.0,33.27,34.405,5.32,
2019-07-19 03:00:56,,,,,,,12.15,,0.33,0.0,25.9,26.56,8.645,
2019-07-19 04:00:56,,,,,,,10.105,,0.315,0.0,15.83,16.12,13.345,
2019-07-19 05:00:56,,,,,,,7.205,,0.35,0.0,9.605,9.765,15.07,
2019-07-19 06:00:56,,,,,,,8.025,,0.35,0.0,9.175,9.295,13.435,
2019-07-19 07:00:56,,,,,,,8.68,,0.29,0.0,12.145,12.885,12.04,
2019-07-19 08:00:56,,,,,,,9.07,,0.3,0.0,13.71,15.63,14.22,
2019-07-19 09:00:56,,,,,,,8.48,,0.39,0.0,16.285,20.445,16.29,
2019-07-19 10:00:56,,,,,,,7.71,,0.505,0.0,16.93,22.06,22.53,
2019-07-19 11:00:56,,,,,,,10.725,,0.59,0.0,11.82,15.595,33.13,
2019-07-19 12:00:56,,,,,,,10.015,,0.76,0.0,8.825,12.09,37.925,
2019-07-19 13:00:56,,,,,,,6.785,,0.755,0.0,8.22,11.245,37.825,
2019-07-19 14:00:56,,,,,,,8.395,,0.675,0.0,7.75,10.32,36.875,
2019-07-19 15:00:56,,,,,,,10.46,,0.75,0.0,8.69,11.29,35.675,
2019-07-19 16:00:56,,,,,,,10.33,,0.785,0.0,8.83,11.235,36.535,
2019-07-19 17:00:56,,,,,,,9.77,,0.81,0.0,9.845,12.38,37.97,
2019-07-19 18:00:56,,,,,,,8.61,,0.845,0.0,13.3,16.225,36.99,
2019-07-19 19:00:56,,,,,,,6.885,,0.92,0.0,15.88,18.705,35.14,
2019-07-19 20:00:56,,,,,,,6.25,,0.95,0.0,17.85,20.135,32.815,
2019-07-19 21:00:56,,,,,,,5.285,,1.025,0.0,20.95,23.83,29.365,
2019-07-19 22:00:56,,,,,,,5.245,,1.27,0.0,22.55,25.12,26.295,
2019-07-19 23:00:56,,,,,,,10.825,,1.205,0.0,18.66,20.085,26.84,
2019-07-20 00:00:56,,,,,,,17.045,,1.055,0.0,13.85,15.0,30.17,
2019-07-20 01:00:56,,,,,,,15.8,,0.825,0.0,11.68,12.255,32.285,
2019-07-20 02:00:56,,,,,,,12.42,,0.515,0.0,10.29,10.58,32.25,
2019-07-20 03:00:56,,,,,,,13.175,,0.395,0.0,9.665,9.955,31.635,
2019-07-20 04:00:56,,,,,,,14.315,,0.36,0.0,9.815,10.255,30.555,
2019-07-20 05:00:56,,,,,,,15.155,,0.38,0.0,8.87,9.225,30.43,
2019-07-20 06:00:56,,,,,,,16.615,,0.285,0.0,9.905,9.985,24.41,
2019-07-20 07:00:56,,,,,,,15.415,,0.22,0.0,12.85,13.305,18.52,
2019-07-20 08:00:56,,,,,,,12.185,,0.2,0.0,12.76,14.85,25.15,
2019-07-20 09:00:56,,,,,,,10.33,,0.225,0.0,13.58,16.54,31.77,
2019-07-20 10:00:56,,,,,,,12.18,,0.265,0.0,15.305,17.785,34.24,
2019-07-20 11:00:56,,,,,,,18.78,,0.47,0.0,14.38,16.95,39.365,
2019-07-20 12:00:56,,,,,,,20.56,,0.645,0.0,11.25,14.085,45.52,
2019-07-20 13:00:56,,,,,,,16.99,,0.71,0.0,8.9,11.455,47.635,
2019-07-20 14:00:56,,,,,,,14.76,,0.715,0.0,8.535,10.775,46.895,
2019-07-20 15:00:56,,,,,,,12.295,,0.6,0.0,8.865,11.01,46.64,
2019-07-20 16:00:56,,,,,,,9.635,,0.555,0.0,9.3,11.445,47.475,
2019-07-20 17:00:56,,,,,,,9.605,,0.6,0.0,9.505,11.545,48.09,
2019-07-20 18:00:56,,,,,,,9.125,,0.61,0.0,9.99,11.84,45.895,
2019-07-20 19:00:56,,,,,,,7.42,,0.77,0.0,11.855,13.61,41.89,
2019-07-20 20:00:56,,,,,,,7.1,,0.985,0.0,15.255,17.16,37.61,
2019-07-20 21:00:56,,,,,,,8.72,,1.205,0.0,20.245,22.095,32.285,
2019-07-20 22:00:56,,,,,,,13.335,,1.23,0.0,22.465,23.85,27.805,
2019-07-20 23:00:56,,,,,,,15.51,,1.04,0.0,18.4,19.58,27.515,
2019-07-21 00:00:56,,,,,,,15.05,,1.09,0.0,13.495,14.515,29.165,
2019-07-21 01:00:56,,,,,,,16.05,,1.225,0.0,12.495,13.61,29.175,
2019-07-21 02:00:56,,,,,,,17.68,,0.935,0.0,12.66,13.69,28.23,
2019-07-21 03:00:56,,,,,,,16.14,,0.56,0.0,10.66,11.155,28.275,
2019-07-21 04:00:56,,,,,,,14.32,,0.415,0.0,11.55,11.78,25.045,
2019-07-21 05:00:56,,,,,,,16.06,,0.3,0.0,13.435,13.67,20.275,
2019-07-21 06:00:56,,,,,,,15.57,,0.215,0.0,12.035,12.23,18.58,
2019-07-21 07:00:56,,,,,,,12.99,,0.19,0.0,13.195,13.645,16.76,
2019-07-21 08:00:56,,,,,,,12.595,,0.25,0.0,14.125,15.18,18.285,
2019-07-21 09:00:56,,,,,,,12.235,,0.34,0.0,12.85,14.515,24.295,
2019-07-21 10:00:56,,,,,,,14.03,,0.46,0.0,10.785,12.355,31.805,
2019-07-21 11:00:56,,,,,,,13.815,,0.415,0.0,8.0,9.745,39.12,
2019-07-21 12:00:56,,,,,,,10.29,,0.37,0.0,5.6,7.55,43.815,
2019-07-21 13:00:56,,,,,,,8.465,,0.445,0.0,5.64,7.62,45.28,
2019-07-21 14:00:56,,,,,,,9.375,,0.51,0.0,6.645,8.62,46.515,
2019-07-21 15:00:56,,,,,,,10.38,,0.55,0.0,7.07,8.805,48.465,
2019-07-21 16:00:56,,,,,,,8.335,,0.58,0.0,6.94,8.75,49.385,
2019-07-21 17:00:56,,,,,,,6.925,,0.605,0.0,7.185,9.155,48.485,
2019-07-21 18:00:56,,,,,,,6.215,,0.64,0.0,8.38,10.47,46.105,
2019-07-21 19:00:56,,,,,,,6.51,,0.685,0.0,8.825,10.925,43.91,
2019-07-21 20:00:56,,,,,,,5.86,,0.68,0.0,8.895,11.135,40.975,
2019-07-21 21:00:56,,,,,,,5.27,,0.655,0.0,9.945,11.895,37.245,
2019-07-21 22:00:56,,,,,,,8.48,,0.625,0.0,11.805,13.25,34.275,
2019-07-21 23:00:56,,,,,,,12.18,,0.555,0.0,12.735,13.98,33.49,
2019-07-22 00:00:56,,,,,,,15.43,,0.51,0.0,11.215,12.005,35.135,
2019-07-22 01:00:56,,,,,,,17.36,,0.575,0.0,9.005,9.445,37.37,
2019-07-22 02:00:56,,,,,,,15.995,,0.715,0.0,0.0,0.0,36.745,
2019-07-22 03:00:56,,,,,,,12.665,,0.635,0.0,0.0,0.0,37.435,
2019-07-22 04:00:56,,,,,,,11.515,,0.53,0.0,0.0,0.0,39.2,
2019-07-22 05:00:56,,,,,,,13.255,,0.61,0.0,0.0,0.0,36.93,
2019-07-22 06:00:56,,,,,,,12.865,,0.595,0.0,0.0,0.0,36.38,
2019-07-22 07:00:56,,,,,,,12.92,,0.53,0.0,0.0,0.0,35.695,
2019-07-22 08:00:56,,,,,,,14.895,,0.54,0.0,10.875,11.74,33.075,
2019-07-22 09:00:56,,,,,,,14.955,,0.65,0.0,13.64,15.045,34.16,
2019-07-22 10:00:56,,,,,,,13.965,,0.585,0.0,12.43,14.315,38.42,
2019-07-22 11:00:56,,,,,,,16.63,,0.465,0.0,9.93,11.77,41.225,
2019-07-22 12:00:56,,,,,,,18.53,,0.495,0.0,9.675,11.81,41.12,
2019-07-22 13:00:56,,,,,,,15.085,,0.495,0.0,8.805,10.925,40.84,
2019-07-22 14:00:56,,,,,,,13.13,,0.525,0.0,8.53,10.47,41.195,
2019-07-22 15:00:56,,,,,,,13.695,,0.59,0.0,8.865,10.81,40.915,
2019-07-22 16:00:56,,,,,,,13.665,,0.655,0.0,8.715,10.425,40.345,
2019-07-22 17:00:56,,,,,,,10.875,,0.605,0.0,9.945,12.17,40.04,
2019-07-22 18:00:56,,,,,,,6.995,,0.56,0.0,13.915,16.61,38.175,
2019-07-22 19:00:56,,,,,,,6.185,,0.675,0.0,18.525,21.24,34.765,
2019-07-22 20:00:56,,,,,,,9.28,,0.72,0.0,17.725,20.695,36.16,
2019-07-22 21:00:56,,,,,,,11.735,,0.655,0.0,15.06,17.135,38.8,
2019-07-22 22:00:56,,,,,,,14.44,,0.62,0.0,14.22,15.13,38.74,
2019-07-22 23:00:56,,,,,,,21.365,,0.715,0.0,12.33,13.28,40.06,
2019-07-23 00:00:56,,,,,,,23.175,,0.93,0.0,9.665,10.605,43.355,
2019-07-23 01:00:56,,,,,,,18.44,,1.335,0.0,7.27,7.82,47.655,
2019-07-23 02:00:56,,,,,,,19.015,,1.755,0.0,6.395,6.655,49.12,
2019-07-23 03:00:56,,,,,,,20.845,,1.93,0.0,0.0,0.0,45.025,
2019-07-23 04:00:56,,,,,,,20.26,,1.745,0.0,0.0,0.0,39.88,
2019-07-23 05:00:56,,,,,,,21.49,,1.64,0.0,0.0,0.0,36.31,
2019-07-23 06:00:56,,,,,,,21.805,,1.655,0.0,0.0,0.0,35.14,
2019-07-23 07:00:56,,,,,,,22.195,,1.42,0.0,0.0,0.0,35.84,
2019-07-23 08:00:56,,,,,,,23.16,,1.45,0.0,16.495,20.655,35.35,
2019-07-23 09:00:56,,,,,,,23.735,,1.715,0.0,19.775,22.445,37.235,
2019-07-23 10:00:56,,,,,,,23.845,,1.935,0.0,17.945,20.81,43.46,
2019-07-23 11:00:56,,,,,,,23.865,,1.985,0.0,11.55,14.215,50.86,
2019-07-23 12:00:56,,,,,,,22.47,,1.84,0.0,8.835,11.69,52.59,
2019-07-23 13:00:56,,,,,,,19.67,,1.66,0.0,9.22,12.38,50.82,
2019-07-23 14:00:56,,,,,,,16.84,,1.61,0.0,9.14,12.025,50.62,
2019-07-23 15:00:56,,,,,,,14.81,,1.63,0.0,9.91,12.605,51.03,
2019-07-23 16:00:56,,,,,,,14.365,,1.595,0.0,10.465,12.945,51.39,
2019-07-23 17:00:56,,,,,,,11.525,,1.535,0.0,10.105,12.23,50.495,
2019-07-23 18:00:56,,,,,,,8.95,,1.495,0.0,12.015,14.42,48.375,
2019-07-23 19:00:56,,,,,,,10.36,,1.525,0.0,15.7,18.37,44.54,
2019-07-23 20:00:56,,,,,,,13.41,,1.705,0.0,20.815,23.88,38.425,
2019-07-23 21:00:56,,,,,,,15.635,,1.855,0.0,22.04,25.175,35.12,
2019-07-23 22:00:56,,,,,,,19.035,,1.465,0.0,16.01,18.05,36.24,
2019-07-23 23:00:56,,,,,,,21.36,,1.125,0.0,11.54,12.765,36.245,
2019-07-24 00:00:56,,,,,,,19.42,,1.07,0.0,10.245,11.315,36.625,
2019-07-24 01:00:56,,,,,,,17.955,,1.39,0.0,11.825,12.58,34.34,
2019-07-24 02:00:56,,,,,,,15.18,,1.39,0.0,12.47,12.85,31.055,
2019-07-24 03:00:56,,,,,,,10.48,,0.71,0.0,9.405,9.555,33.175,
2019-07-24 04:00:56,,,,,,,8.635,,0.61,0.0,8.01,8.125,33.5,
2019-07-24 05:00:56,,,,,,,10.65,,0.675,0.0,10.67,10.755,27.01,
2019-07-24 06:00:56,,,,,,,11.065,,0.595,0.0,12.71,12.755,20.775,
2019-07-24 07:00:56,,,,,,,12.05,,0.675,0.0,13.075,13.205,20.735,
2019-07-24 08:00:56,,,,,,,15.69,,0.63,0.0,15.7,18.38,23.775,
2019-07-24 09:00:56,,,,,,,16.41,,0.47,0.0,20.2,25.025,26.51,
2019-07-24 10:00:56,,,,,,,15.495,,0.47,0.0,17.0,20.96,34.56,
2019-07-24 11:00:56,,,,,,,14.145,,0.55,0.0,11.15,13.535,43.58,
2019-07-24 12:00:56,,,,,,,12.485,,0.535,0.0,12.545,14.945,45.805,
2019-07-24 13:00:56,,,,,,,13.83,,0.535,0.0,11.27,13.24,50.08,
2019-07-24 14:00:56,,,,,,,12.745,,0.55,0.0,9.38,11.165,53.61,
2019-07-24 15:00:56,,,,,,,10.145,,0.575,0.0,10.125,11.87,54.35,
2019-07-24 16:00:56,,,,,,,11.52,,0.655,0.0,10.61,12.225,55.23,
2019-07-24 17:00:56,,,,,,,14.345,,0.625,0.0,12.165,14.35,52.315,
2019-07-24 18:00:56,,,,,,,14.355,,0.545,0.0,15.035,17.315,48.765,
2019-07-24 19:00:56,,,,,,,13.435,,0.54,0.0,23.21,25.595,41.705,
2019-07-24 20:00:56,,,,,,,15.775,,0.745,0.0,28.95,32.07,29.76,
2019-07-24 21:00:56,,,,,,,19.265,,1.03,0.0,22.42,24.88,26.345,
2019-07-24 22:00:56,,,,,,,22.165,,1.005,0.0,16.115,17.555,27.675,
2019-07-24 23:00:56,,,,,,,20.685,,0.72,0.0,16.24,17.56,25.68,
2019-07-25 00:00:56,,,,,,,17.115,,0.485,0.0,17.22,18.29,23.255,
2019-07-25 01:00:56,,,,,,,16.345,,0.52,0.0,18.56,19.17,21.2,
2019-07-25 02:00:56,,,,,,,14.285,,0.615,0.0,14.735,15.135,24.12,
2019-07-25 03:00:56,,,,,,,13.32,,0.575,0.0,8.59,8.85,27.89,
2019-07-25 04:00:56,,,,,,,12.825,,0.515,0.0,6.85,7.13,28.19,
2019-07-25 05:00:56,,,,,,,11.025,,0.455,0.0,5.495,5.725,28.485,
2019-07-25 06:00:56,,,,,,,10.2,,0.51,0.0,6.665,6.76,26.19,
2019-07-25 07:00:56,,,,,,,10.48,,0.555,0.0,10.235,10.73,22.39,
2019-07-25 08:00:56,,,,,,,10.805,,0.49,0.0,12.905,13.975,21.775,
2019-07-25 09:00:56,,,,,,,10.94,,0.44,0.0,14.615,16.61,23.725,
2019-07-25 10:00:56,,,,,,,12.12,,0.415,0.0,14.02,16.705,26.91,
2019-07-25 11:00:56,,,,,,,11.895,,0.41,0.0,11.09,13.73,30.59,
2019-07-25 12:00:56,,,,,,,11.105,,0.45,0.0,9.56,11.8,32.95,
2019-07-25 13:00:56,,,,,,,11.995,,0.505,0.0,10.885,13.425,32.51,
2019-07-25 14:00:56,,,,,,,12.135,,0.53,0.0,11.14,13.99,32.09,
2019-07-25 15:00:56,,,,,,,9.09,,0.58,0.0,10.13,12.815,33.055,
2019-07-25 16:00:56,,,,,,,7.14,,0.655,0.0,10.17,12.545,35.29,
2019-07-25 17:00:56,,,,,,,7.535,,0.67,0.0,12.205,14.59,35.98,
2019-07-25 18:00:56,,,,,,,7.32,,0.695,0.0,16.575,19.65,33.19,
2019-07-25 19:00:56,,,,,,,7.9,,0.735,0.0,17.96,21.85,29.985,
2019-07-25 20:00:56,,,,,,,6.91,,0.76,0.0,18.12,22.095,27.085,
2019-07-25 21:00:56,,,,,,,5.025,,0.785,0.0,17.0,20.0,26.785,
2019-07-25 22:00:56,,,,,,,7.49,,0.925,0.0,17.02,19.29,26.76,
2019-07-25 23:00:56,,,,,,,12.385,,1.135,0.0,18.3,20.395,26.055,
2019-07-26 00:00:56,,,,,,,13.34,,1.065,0.0,16.39,18.21,26.57,
2019-07-26 01:00:56,,,,,,,12.14,,0.745,0.0,15.67,16.65,24.66,
2019-07-26 02:00:56,,,,,,,11.925,,0.61,0.0,14.985,15.23,22.535,
2019-07-26 03:00:56,,,,,,,10.17,,0.6,0.0,11.125,11.185,24.35,
2019-07-26 04:00:56,,,,,,,9.54,,0.66,0.0,0.0,0.0,23.53,
2019-07-26 05:00:56,,,,,,,8.06,,0.885,0.0,0.0,0.0,20.98,
2019-07-26 06:00:56,,,,,,,5.785,,0.895,0.0,0.0,0.0,20.715,
2019-07-26 07:00:56,,,,,,,5.775,,0.75,0.0,0.0,0.0,17.74,
2019-07-26 08:00:56,,,,,,,7.17,,0.68,0.0,15.885,18.785,15.7,
2019-07-26 09:00:56,,,,,,,10.17,,0.73,0.0,18.365,22.98,16.54,
2019-07-26 10:00:56,,,,,,,12.055,,0.7,0.0,20.395,25.84,17.095,
2019-07-26 11:00:56,,,,,,,12.565,,0.675,0.0,18.21,23.105,21.91,
2019-07-26 12:00:56,,,,,,,11.105,,0.87,0.0,13.225,16.95,30.15,
2019-07-26 13:00:56,,,,,,,8.94,,0.945,0.0,12.505,16.245,36.08,
2019-07-26 14:00:56,,,,,,,9.29,,0.9,0.0,12.17,15.21,43.04,
2019-07-26 15:00:56,,,,,,,8.455,,0.9,0.0,11.525,13.325,50.49,
2019-07-26 16:00:56,,,,,,,7.795,,0.865,0.0,13.695,15.395,54.91,
2019-07-26 17:00:56,,,,,,,8.18,,0.85,0.0,15.095,16.81,57.875,
2019-07-26 18:00:56,,,,,,,7.23,,0.93,0.0,17.75,19.7,57.38,
2019-07-26 19:00:56,,,,,,,8.62,,0.935,0.0,21.45,23.35,55.485,
2019-07-26 20:00:56,,,,,,,11.42,,0.925,0.0,21.535,23.1,49.84,
2019-07-26 21:00:56,,,,,,,12.78,,0.96,0.0,21.085,22.74,34.35,
2019-07-26 22:00:56,,,,,,,15.835,,1.07,0.0,20.785,22.34,23.9,
2019-07-26 23:00:56,,,,,,,18.765,,1.215,0.0,21.475,22.855,22.18,
2019-07-27 00:00:56,,,,,,,18.145,,1.06,0.0,25.15,26.445,19.01,
2019-07-27 01:00:56,,,,,,,17.72,,0.805,0.0,35.015,37.36,10.59,
2019-07-27 02:00:56,,,,,,,17.915,,0.72,0.0,39.15,41.27,5.13,
2019-07-27 03:00:56,,,,,,,16.3,,0.65,0.0,33.0,33.54,6.885,
2019-07-27 04:00:56,,,,,,,14.025,,0.615,0.0,23.715,23.9,10.645,
2019-07-27 05:00:56,,,,,,,12.295,,0.555,0.0,0.0,0.0,13.975,
2019-07-27 06:00:56,,,,,,,10.53,,0.54,0.0,0.0,0.0,14.25,
2019-07-27 07:00:56,,,,,,,9.095,,0.59,0.0,0.0,0.0,14.44,
2019-07-27 08:00:56,,,,,,,11.67,,0.615,0.0,14.575,15.535,16.205,
2019-07-27 09:00:56,,,,,,,14.525,,0.71,0.0,16.235,18.56,19.255,
2019-07-27 10:00:56,,,,,,,14.535,,0.76,0.0,17.855,21.475,21.63,
2019-07-27 11:00:56,,,,,,,15.27,,0.74,0.0,17.925,21.7,24.23,
2019-07-27 12:00:56,,,,,,,14.565,,0.88,0.0,16.665,19.795,27.54,
2019-07-27 13:00:56,,,,,,,13.23,,1.185,0.0,14.045,16.705,34.095,
2019-07-27 14:00:56,,,,,,,10.94,,1.37,0.0,12.955,15.22,41.255,
2019-07-27 15:00:56,,,,,,,9.105,,1.385,0.0,14.01,15.955,46.885,
2019-07-27 16:00:56,,,,,,,9.225,,1.33,0.0,14.91,16.565,51.945,
2019-07-27 17:00:56,,,,,,,10.355,,1.28,0.0,15.505,16.555,56.72,
2019-07-27 18:00:56,,,,,,,11.99,,1.305,0.0,15.105,15.78,60.105,
2019-07-27 19:00:56,,,,,,,15.32,,1.31,0.0,16.16,16.815,58.585,
2019-07-27 20:00:56,,,,,,,15.45,,1.33,0.0,20.7,21.295,53.72,
2019-07-27 21:00:56,,,,,,,11.95,,1.385,0.0,30.995,31.5,43.515,
2019-07-27 22:00:56,,,,,,,14.19,,1.545,0.0,41.195,42.56,26.855,
2019-07-27 23:00:56,,,,,,,20.41,,1.785,0.0,44.385,47.535,13.345,
2019-07-28 00:00:56,,,,,,,24.6,,1.66,0.0,41.815,44.43,9.61,
2019-07-28 01:00:56,,,,,,,25.975,,1.2,0.0,30.985,32.43,17.025,
2019-07-28 02:00:56,,,,,,,23.52,,0.825,0.0,20.53,21.61,25.935,
2019-07-28 03:00:56,,,,,,,18.94,,0.78,0.0,16.745,17.345,25.9,
2019-07-28 04:00:56,,,,,,,16.585,,0.72,0.0,17.115,17.395,21.145,
2019-07-28 05:00:56,,,,,,,14.01,,0.485,0.0,17.32,17.47,17.34,
2019-07-28 06:00:56,,,,,,,12.135,,0.43,0.0,15.65,16.015,16.905,
2019-07-28 07:00:56,,,,,,,12.025,,0.5,0.0,14.655,15.64,17.115,
2019-07-28 08:00:56,,,,,,,12.035,,0.57,0.0,13.905,15.525,19.44,
2019-07-28 09:00:56,,,,,,,11.985,,0.745,0.0,13.84,16.295,22.425,
2019-07-28 10:00:56,,,,,,,11.5,,0.9,0.0,13.935,16.805,26.795,
2019-07-28 11:00:56,,,,,,,10.13,,0.855,0.0,12.03,14.89,32.675,
2019-07-28 12:00:56,,,,,,,8.345,,0.965,0.0,10.08,13.0,38.01,
2019-07-28 13:00:56,,,,,,,9.205,,1.24,0.0,9.67,12.485,41.66,
2019-07-28 14:00:56,,,,,,,10.47,,1.515,0.0,9.9,12.645,44.715,
2019-07-28 15:00:56,,,,,,,11.28,,1.55,0.0,9.455,11.775,50.38,
2019-07-28 16:00:56,,,,,,,12.06,,1.4,0.0,9.3,11.275,56.13,
2019-07-28 17:00:56,,,,,,,11.055,,1.265,0.0,9.565,11.4,60.345,
2019-07-28 18:00:56,,,,,,,9.305,,1.16,0.0,10.455,12.24,62.32,
2019-07-28 19:00:56,,,,,,,10.785,,1.14,0.0,11.03,12.84,64.09,
2019-07-28 20:00:56,,,,,,,13.665,,1.23,0.0,13.16,14.98,61.06,
2019-07-28 21:00:56,,,,,,,14.125,,1.37,0.0,24.28,26.51,48.78,
2019-07-28 22:00:56,,,,,,,17.58,,1.435,0.0,35.45,37.945,34.82,
2019-07-28 23:00:56,,,,,,,20.245,,1.36,0.0,39.32,42.21,23.89,
2019-07-29 00:00:56,,,,,,,19.585,,1.42,0.0,38.59,41.34,17.73,
2019-07-29 01:00:56,,,,,,,19.37,,1.195,0.0,27.675,28.86,20.895,
2019-07-29 02:00:56,,,,,,,17.725,,0.795,0.0,20.87,21.52,21.93,
2019-07-29 03:00:56,,,,,,,15.245,,0.765,0.0,30.77,32.035,11.615,
2019-07-29 04:00:56,,,,,,,13.535,,0.675,0.0,29.3,30.235,11.38,
2019-07-29 05:00:56,,,,,,,14.425,,0.57,0.0,0.0,0.0,15.955,
2019-07-29 06:00:56,,,,,,,15.03,,0.48,0.0,0.0,0.0,15.135,
2019-07-29 07:00:56,,,,,,,14.525,,0.495,0.0,0.0,0.0,19.84,
2019-07-29 08:00:56,,,,,,,15.735,,0.515,0.0,13.18,16.57,23.005,
2019-07-29 09:00:56,,,,,,,19.365,,0.52,0.0,19.2,23.175,19.275,
2019-07-29 10:00:56,,,,,,,20.775,,0.605,0.0,22.45,27.07,19.555,
2019-07-29 11:00:56,,,,,,,19.82,,0.735,0.0,15.95,19.385,30.025,
2019-07-29 12:00:56,,,,,,,18.66,,0.81,0.0,9.745,12.25,39.165,
2019-07-29 13:00:56,,,,,,,20.68,,0.9,0.0,9.365,12.035,41.685,
2019-07-29 14:00:56,,,,,,,23.595,,1.035,0.0,9.15,11.85,43.785,
2019-07-29 15:00:56,,,,,,,21.98,,1.155,0.0,8.48,10.625,46.5,
2019-07-29 16:00:56,,,,,,,18.945,,1.23,0.0,9.26,11.035,48.61,
2019-07-29 17:00:56,,,,,,,16.325,,1.3,0.0,10.745,12.58,49.995,
2019-07-29 18:00:56,,,,,,,13.755,,1.3,0.0,11.875,13.425,49.95,
2019-07-29 19:00:56,,,,,,,13.155,,1.29,0.0,17.655,19.79,46.27,
2019-07-29 20:00:56,,,,,,,14.585,,1.335,0.0,28.155,30.54,38.9,
2019-07-29 21:00:56,,,,,,,16.885,,1.45,0.0,58.66,82.335,19.315,
2019-07-29 22:00:56,,,,,,,20.615,,1.56,0.0,82.315,120.79,3.32,
2019-07-29 23:00:56,,,,,,,25.77,,1.585,0.0,63.27,80.265,11.96,
2019-07-30 00:00:56,,,,,,,28.695,,1.425,0.0,33.07,35.565,28.005,
