Date,PM10 ( - ),PM 2.5 ( - ),SO2 ( - ),CO ( - ),NO2 ( - ),NOX ( - )
2022-01-07 16:00:56,83.16,29.89,12.35,433.13,60.98,102.35
2022-01-07 17:00:56,73.06,28.86,13.17,677.09,109.66,191.82
2022-01-07 18:00:56,95.64,26.98,12.86,1104.67,196.23,408.56
2022-01-07 19:00:56,238.03,40.02,17.82,2191.62,219.62,477.79
2022-01-07 20:00:56,284.71,69.49,17.87,2143.71,189.32,408.65
2022-01-07 21:00:56,204.51,83.41,12.02,1492.39,194.89,437.82
2022-01-07 22:00:56,192.53,81.99,9.55,1065.48,143.97,316.48
2022-01-07 23:00:56,158.09,76.76,8.02,647.0,82.99,155.9
2022-01-08 00:00:56,92.11,59.28,8.16,606.65,98.22,185.02
2022-01-08 01:00:56,61.09,39.9,7.73,661.98,70.97,119.83
2022-01-08 02:00:56,55.6,35.27,6.95,534.09,59.24,100.9
2022-01-08 03:00:56,59.73,31.52,6.07,422.49,48.4,80.6
2022-01-08 04:00:56,47.18,24.89,5.92,414.63,40.84,67.18
2022-01-08 05:00:56,29.83,20.71,5.8,406.82,52.52,91.64
2022-01-08 06:00:56,41.44,20.03,5.99,470.53,96.79,185.84
2022-01-08 07:00:56,53.31,21.57,6.28,580.71,116.52,235.34
2022-01-08 08:00:56,74.79,21.02,6.86,768.61,128.59,264.21
2022-01-08 09:00:56,109.51,23.73,6.92,848.22,127.07,264.54
2022-01-08 10:00:56,138.16,29.8,8.09,707.24,90.62,176.65
2022-01-08 11:00:56,137.81,36.59,9.15,469.12,66.4,125.09
2022-01-08 12:00:56,117.31,35.59,8.4,379.07,44.02,76.41
2022-01-08 13:00:56,116.1,27.13,7.93,372.16,40.79,69.15
2022-01-08 14:00:56,106.71,24.36,9.49,443.75,50.41,82.8
2022-01-08 15:00:56,76.74,24.51,10.8,490.29,51.23,80.76
2022-01-08 16:00:56,64.3,22.78,11.99,554.74,52.28,80.48
2022-01-08 17:00:56,75.7,21.05,13.34,612.77,83.14,127.82
2022-01-08 18:00:56,101.36,23.06,11.64,1051.44,158.81,293.87
2022-01-08 19:00:56,142.54,27.74,11.7,1301.4,177.25,342.6
2022-01-08 20:00:56,172.43,44.22,12.4,1341.23,123.17,211.95
2022-01-08 21:00:56,166.5,59.8,9.5,1070.62,93.43,150.57
2022-01-08 22:00:56,148.28,59.67,7.17,658.72,74.71,125.79
2022-01-08 23:00:56,124.85,52.18,7.37,543.88,66.43,108.96
2022-01-09 00:00:56,99.46,45.19,8.43,500.89,54.67,87.32
2022-01-09 01:00:56,74.12,37.47,8.92,330.85,35.18,55.69
2022-01-09 02:00:56,57.04,31.48,7.37,335.17,29.85,46.99
2022-01-09 03:00:56,51.92,31.48,7.5,292.65,41.81,76.31
2022-01-09 04:00:56,46.24,30.93,7.46,261.2,24.76,37.77
2022-01-09 05:00:56,39.71,24.97,7.44,262.98,28.97,44.4
2022-01-09 06:00:56,34.55,19.18,7.3,264.52,41.28,64.37
2022-01-09 07:00:56,28.44,16.09,7.1,292.78,62.67,99.55
2022-01-09 08:00:56,30.33,17.06,6.52,399.85,80.45,126.51
2022-01-09 09:00:56,40.88,22.08,6.4,439.66,73.04,108.46
2022-01-09 10:00:56,51.88,22.38,7.58,490.1,76.21,123.29
2022-01-09 11:00:56,63.21,22.47,7.16,341.83,38.78,60.61
2022-01-09 12:00:56,65.06,23.94,6.91,261.28,29.71,48.14
2022-01-09 13:00:56,81.3,20.23,6.73,293.9,25.64,43.2
2022-01-09 14:00:56,94.55,18.54,7.0,321.7,29.86,48.51
2022-01-09 15:00:56,85.25,19.26,8.3,311.6,31.23,47.55
2022-01-09 16:00:56,75.19,16.51,9.61,341.11,45.74,64.82
2022-01-09 17:00:56,69.1,22.18,9.19,314.22,43.99,67.63
2022-01-09 18:00:56,64.93,24.97,7.31,377.15,55.45,88.23
2022-01-09 19:00:56,65.61,19.0,7.58,453.52,64.13,109.97
2022-01-09 20:00:56,70.84,17.47,7.09,466.6,43.46,68.02
2022-01-09 21:00:56,72.26,21.94,6.35,331.15,38.26,60.6
2022-01-09 22:00:56,72.13,26.93,6.11,346.26,35.42,54.17
2022-01-09 23:00:56,76.26,31.39,6.2,290.87,28.98,44.76
2022-01-10 00:00:56,89.15,34.58,6.28,272.07,27.91,42.42
2022-01-10 01:00:56,88.95,33.3,5.36,214.71,17.51,26.77
2022-01-10 02:00:56,87.57,30.43,5.39,281.19,14.26,20.6
2022-01-10 03:00:56,77.22,31.01,5.61,494.86,28.55,37.12
2022-01-10 04:00:56,63.97,29.61,5.39,267.6,27.14,36.28
2022-01-10 05:00:56,54.01,26.24,5.37,264.34,21.48,28.69
2022-01-10 06:00:56,43.83,24.13,5.59,271.33,20.77,29.78
2022-01-10 07:00:56,38.0,19.84,5.36,250.21,23.77,33.1
2022-01-10 08:00:56,30.11,15.85,5.37,384.48,46.82,64.52
2022-01-10 09:00:56,25.97,17.37,5.49,428.78,41.04,58.02
2022-01-10 10:00:56,25.43,16.71,5.65,516.85,59.71,89.39
2022-01-10 11:00:56,30.61,17.2,5.82,394.41,71.44,118.31
2022-01-10 12:00:56,31.38,20.25,5.55,421.86,69.43,112.52
2022-01-10 13:00:56,27.45,17.88,5.48,404.89,65.01,110.89
2022-01-10 14:00:56,29.98,13.26,5.44,433.77,58.52,93.4
2022-01-10 15:00:56,30.32,12.25,5.44,359.89,55.45,91.59
2022-01-10 16:00:56,25.12,13.44,5.4,293.14,40.76,64.04
2022-01-10 17:00:56,23.6,12.11,5.44,315.18,51.68,77.51
2022-01-10 18:00:56,25.79,14.17,5.7,453.9,75.43,127.32
2022-01-10 19:00:56,26.86,14.53,5.63,514.6,88.99,148.88
2022-01-10 20:00:56,26.33,12.12,5.3,427.64,61.8,102.51
2022-01-10 21:00:56,25.03,13.37,5.26,360.73,40.22,64.95
2022-01-10 22:00:56,20.51,12.95,5.26,320.61,36.76,56.4
2022-01-10 23:00:56,20.24,13.51,5.33,285.66,31.73,48.49
2022-01-11 00:00:56,19.41,13.17,5.48,254.2,27.3,41.96
2022-01-11 01:00:56,14.27,9.96,5.28,344.86,22.01,32.93
2022-01-11 02:00:56,10.53,7.44,5.19,317.91,18.58,25.86
2022-01-11 03:00:56,8.0,5.84,5.29,303.26,18.37,26.49
2022-01-11 04:00:56,5.92,4.69,5.51,317.4,15.32,21.25
2022-01-11 05:00:56,4.29,3.61,5.37,286.86,14.61,20.91
2022-01-11 06:00:56,3.52,3.08,5.47,302.99,19.2,26.91
2022-01-11 07:00:56,3.28,3.68,5.49,308.81,26.94,41.09
2022-01-11 08:00:56,2.87,3.92,5.48,375.22,45.83,68.59
2022-01-11 09:00:56,5.97,3.67,5.66,476.81,69.3,107.76
2022-01-11 10:00:56,7.78,3.63,5.63,459.47,70.68,110.98
2022-01-11 11:00:56,16.2,5.38,5.89,529.21,84.58,140.48
2022-01-11 12:00:56,23.83,7.09,5.5,572.08,77.87,127.59
2022-01-11 13:00:56,21.59,6.52,5.62,515.41,61.77,100.43
2022-01-11 14:00:56,21.33,11.7,5.6,565.19,54.71,87.33
2022-01-11 15:00:56,25.1,18.08,5.68,482.04,54.49,90.65
2022-01-11 16:00:56,22.95,16.66,5.65,494.5,63.85,103.51
2022-01-11 17:00:56,21.59,12.63,5.88,511.33,70.58,115.68
2022-01-11 18:00:56,22.38,12.44,5.79,561.48,80.75,136.42
2022-01-11 19:00:56,25.15,15.65,5.94,655.71,88.5,149.63
2022-01-11 20:00:56,25.64,18.44,5.84,558.06,74.31,118.81
2022-01-11 21:00:56,26.79,20.95,5.81,515.68,57.18,87.29
2022-01-11 22:00:56,26.57,19.07,5.41,420.65,35.58,53.98
2022-01-11 23:00:56,21.49,21.78,5.6,446.85,36.35,55.22
2022-01-12 00:00:56,19.95,22.41,5.46,387.98,30.05,45.87
2022-01-12 01:00:56,19.45,16.28,5.26,258.54,27.34,39.29
2022-01-12 02:00:56,17.85,11.78,5.51,227.16,20.79,30.49
2022-01-12 03:00:56,19.06,8.71,5.32,211.12,13.69,19.43
2022-01-12 04:00:56,17.36,6.63,5.43,208.79,16.81,23.62
2022-01-12 05:00:56,12.28,5.1,5.63,215.21,17.88,25.61
2022-01-12 06:00:56,13.45,6.02,5.6,208.08,16.72,23.72
2022-01-12 07:00:56,14.0,6.51,5.58,222.23,36.94,50.81
2022-01-12 08:00:56,14.27,8.21,5.58,385.13,68.44,111.03
2022-01-12 09:00:56,17.48,11.01,5.83,487.19,88.41,149.52
2022-01-12 10:00:56,24.39,12.93,5.65,428.05,84.75,138.76
2022-01-12 11:00:56,31.52,17.39,5.7,386.12,85.06,139.06
2022-01-12 12:00:56,34.4,23.13,5.88,492.33,95.65,162.79
2022-01-12 13:00:56,37.27,28.49,5.81,455.36,82.34,133.36
2022-01-12 14:00:56,40.97,26.75,5.75,469.31,80.3,126.24
2022-01-12 15:00:56,41.99,25.81,6.16,681.39,74.17,110.45
2022-01-12 16:00:56,42.15,30.78,6.11,602.17,103.6,179.14
2022-01-12 17:00:56,44.19,32.0,6.31,662.73,115.42,203.96
2022-01-12 18:00:56,49.02,34.81,6.2,772.02,111.93,190.01
2022-01-12 19:00:56,43.93,33.48,6.04,660.57,93.77,154.88
2022-01-12 20:00:56,39.19,27.91,5.64,734.16,89.23,140.16
2022-01-12 21:00:56,44.53,28.26,5.91,683.62,84.09,137.77
2022-01-12 22:00:56,43.31,30.39,5.52,458.5,61.82,95.3
2022-01-12 23:00:56,38.62,25.95,5.67,488.35,65.5,100.48
2022-01-13 00:00:56,34.69,21.96,5.35,467.01,57.58,87.71
2022-01-13 01:00:56,30.59,21.25,5.07,479.4,51.26,75.63
2022-01-13 02:00:56,27.33,17.26,4.87,414.02,40.15,57.06
2022-01-13 03:00:56,21.76,14.21,4.99,467.22,42.9,57.33
2022-01-13 04:00:56,16.92,12.25,4.63,501.97,48.95,70.88
2022-01-13 05:00:56,16.32,13.24,4.5,388.23,35.31,52.51
2022-01-13 06:00:56,16.45,13.18,4.88,382.73,37.6,57.04
2022-01-13 07:00:56,15.34,10.99,5.09,479.05,82.04,146.5
2022-01-13 08:00:56,15.04,14.31,5.71,691.84,105.01,208.98
2022-01-13 09:00:56,26.83,16.89,6.0,956.54,141.53,304.79
2022-01-13 10:00:56,44.26,22.12,6.24,815.42,135.28,278.43
2022-01-13 11:00:56,51.41,24.49,6.44,571.87,83.32,149.21
2022-01-13 12:00:56,56.03,25.74,6.43,497.13,63.85,108.07
2022-01-13 13:00:56,55.85,23.78,6.56,519.81,61.11,103.34
2022-01-13 14:00:56,56.63,19.39,6.56,469.88,59.76,95.54
2022-01-13 15:00:56,59.97,17.24,6.59,569.91,60.59,93.78
2022-01-13 16:00:56,61.53,18.59,7.06,619.94,84.31,131.61
2022-01-13 17:00:56,68.46,23.39,5.94,738.81,105.9,182.91
2022-01-13 18:00:56,90.9,29.09,9.96,1452.89,170.89,341.2
2022-01-13 19:00:56,223.73,59.46,12.86,3440.28,268.83,623.42
2022-01-13 20:00:56,363.2,97.64,9.0,1693.61,200.55,477.27
2022-01-13 21:00:56,240.09,100.47,7.7,1163.27,118.4,254.61
2022-01-13 22:00:56,130.28,84.12,8.87,1903.08,114.96,252.89
2022-01-13 23:00:56,141.0,74.95,7.02,1048.91,100.64,212.34
2022-01-14 00:00:56,118.76,65.52,7.09,1197.71,116.18,261.35
2022-01-14 01:00:56,110.77,58.92,8.01,1812.72,116.61,268.08
2022-01-14 02:00:56,151.36,63.89,8.82,1576.45,87.94,191.41
2022-01-14 03:00:56,140.53,68.48,8.74,1130.53,72.44,145.19
2022-01-14 04:00:56,76.05,58.42,6.13,667.28,61.48,118.19
2022-01-14 05:00:56,48.83,42.05,5.54,649.78,56.93,108.56
2022-01-14 06:00:56,55.59,40.9,6.3,1348.51,110.39,248.77
2022-01-14 07:00:56,69.58,39.97,5.37,700.78,103.36,227.51
2022-01-14 08:00:56,89.16,34.95,5.64,857.86,147.34,322.9
2022-01-14 09:00:56,156.19,36.29,7.66,2320.37,326.96,805.03
2022-01-14 10:00:56,294.87,49.22,8.92,1341.22,166.18,362.52
2022-01-14 11:00:56,294.79,79.39,17.21,1591.1,114.21,210.07
2022-01-14 12:00:56,201.85,86.48,38.3,1351.44,90.88,151.53
2022-01-14 13:00:56,137.78,82.75,18.39,1068.05,84.97,146.91
2022-01-14 14:00:56,107.96,69.91,13.83,887.74,57.25,100.05
2022-01-14 15:00:56,79.18,55.0,12.2,804.3,49.97,84.28
2022-01-14 16:00:56,50.42,53.2,10.53,852.9,43.88,71.44
2022-01-14 17:00:56,49.25,44.9,8.5,866.53,39.88,61.07
2022-01-14 18:00:56,65.04,43.7,10.91,1997.1,110.98,198.42
2022-01-14 19:00:56,154.91,70.92,11.03,3071.58,314.91,718.98
2022-01-14 20:00:56,338.49,92.8,7.7,1431.79,139.86,290.28
2022-01-14 21:00:56,223.38,78.22,6.13,725.69,78.29,140.98
2022-01-14 22:00:56,71.35,61.08,6.94,723.3,70.93,121.06
2022-01-14 23:00:56,76.17,50.93,5.84,732.2,69.51,122.73
2022-01-15 00:00:56,67.57,41.05,5.3,657.37,64.56,108.34
2022-01-15 01:00:56,63.26,39.69,5.02,603.89,45.3,73.22
2022-01-15 02:00:56,40.09,35.62,5.38,584.89,54.03,90.41
2022-01-15 03:00:56,38.31,31.16,5.15,559.55,44.73,71.13
2022-01-15 04:00:56,41.69,30.42,5.17,530.61,40.78,61.2
2022-01-15 05:00:56,39.26,29.17,4.76,566.21,62.64,120.02
2022-01-15 06:00:56,58.08,27.82,6.19,715.23,112.33,241.11
2022-01-15 07:00:56,67.71,27.72,4.94,569.72,102.0,202.47
2022-01-15 08:00:56,88.68,30.37,5.29,1025.46,134.43,284.15
2022-01-15 09:00:56,123.33,36.48,6.07,977.21,131.5,268.85
2022-01-15 10:00:56,148.9,45.14,7.4,756.66,137.89,280.4
2022-01-15 11:00:56,146.93,44.44,6.7,517.91,63.16,112.25
2022-01-15 12:00:56,109.82,38.97,7.65,493.08,48.48,79.34
2022-01-15 13:00:56,78.53,40.29,15.12,739.5,64.63,103.67
2022-01-15 14:00:56,72.58,36.93,12.49,730.75,54.6,85.11
2022-01-15 15:00:56,68.48,35.0,9.85,901.76,52.32,80.26
2022-01-15 16:00:56,68.65,40.34,8.59,953.45,45.41,67.51
2022-01-15 17:00:56,63.24,36.64,9.76,991.66,49.18,67.9
2022-01-15 18:00:56,63.5,36.2,16.87,1798.15,85.09,123.57
2022-01-15 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 20:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 21:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 22:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 23:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 00:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 01:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 02:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 03:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 04:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 05:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 06:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 07:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 08:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16 15:00:56,82.37,50.26,0.0,0.0,0.0,0.0
2022-01-16 16:00:56,130.89,81.36,6.1,179.09,44.65,62.66
2022-01-16 17:00:56,123.43,83.05,0.0,0.0,35.74,52.94
2022-01-16 18:00:56,105.24,62.96,0.0,0.0,49.4,78.15
2022-01-16 19:00:56,81.68,42.39,0.0,0.0,83.25,137.64
2022-01-16 20:00:56,71.72,35.86,0.0,0.0,112.27,203.33
2022-01-16 21:00:56,79.17,44.1,0.0,0.0,95.63,160.47
2022-01-16 22:00:56,81.71,46.18,0.0,888.91,83.84,141.12
2022-01-16 23:00:56,68.06,35.03,0.0,1235.34,66.23,107.01
2022-01-17 00:00:56,55.96,29.11,0.0,1305.39,72.51,111.8
2022-01-17 01:00:56,57.71,32.11,15.37,1742.02,77.24,128.64
2022-01-17 02:00:56,71.58,37.21,13.35,1222.22,62.8,94.46
2022-01-17 03:00:56,73.34,38.35,13.38,1547.87,56.35,82.22
2022-01-17 04:00:56,63.09,36.61,13.24,1446.36,52.48,78.92
2022-01-17 05:00:56,55.41,37.15,12.69,1311.06,79.1,131.38
2022-01-17 06:00:56,53.37,35.26,12.56,1234.78,118.02,219.32
2022-01-17 07:00:56,65.53,35.21,12.4,1291.76,116.75,230.17
2022-01-17 08:00:56,85.19,44.2,13.19,1685.45,182.48,381.39
2022-01-17 09:00:56,135.7,62.62,14.66,2156.14,280.58,652.24
2022-01-17 10:00:56,288.88,89.96,17.84,1974.53,222.07,486.42
2022-01-17 11:00:56,313.82,108.25,17.79,2006.65,139.97,265.82
2022-01-17 12:00:56,198.79,106.28,30.72,1454.77,90.05,153.95
2022-01-17 13:00:56,132.77,93.42,22.27,1388.71,55.91,95.9
2022-01-17 14:00:56,73.61,71.71,15.84,1294.48,44.76,76.97
2022-01-17 15:00:56,46.61,57.46,15.52,1291.35,39.74,65.67
2022-01-17 16:00:56,45.95,47.89,19.34,1376.17,43.79,70.82
2022-01-17 17:00:56,61.27,40.25,21.52,1626.87,56.59,87.57
2022-01-17 18:00:56,62.32,43.73,25.96,2175.76,57.34,81.21
2022-01-17 19:00:56,105.79,63.04,40.2,3366.53,103.42,156.9
2022-01-17 20:00:56,202.9,106.07,38.58,3490.06,163.94,322.56
2022-01-17 21:00:56,263.78,135.84,36.03,3692.14,200.97,428.89
2022-01-17 22:00:56,274.73,139.13,16.39,1718.54,109.87,212.2
2022-01-17 23:00:56,218.56,130.54,15.07,1435.36,77.99,133.57
2022-01-18 00:00:56,137.44,105.17,15.73,1304.59,77.69,131.46
2022-01-18 01:00:56,89.3,75.24,13.33,1236.45,54.32,86.19
2022-01-18 02:00:56,67.42,59.59,13.33,1120.2,48.17,72.35
2022-01-18 03:00:56,56.12,49.97,13.31,1069.74,44.49,66.87
2022-01-18 04:00:56,52.94,39.45,13.64,999.9,32.28,49.87
2022-01-18 05:00:56,48.02,34.46,13.28,1033.43,43.58,67.98
2022-01-18 06:00:56,35.82,30.84,14.5,1080.41,67.11,114.58
2022-01-18 07:00:56,62.1,35.52,14.68,1205.63,126.54,254.42
2022-01-18 08:00:56,105.42,45.99,14.85,1411.85,161.5,337.29
2022-01-18 09:00:56,148.8,52.8,15.0,1712.74,141.24,297.08
2022-01-18 10:00:56,184.49,63.83,18.39,1628.9,150.65,315.2
2022-01-18 11:00:56,186.22,70.61,16.25,1224.7,101.86,192.45
2022-01-18 12:00:56,0.0,0.0,0.0,1136.41,0.0,0.0
2022-01-18 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-18 14:00:56,0.0,0.0,4.35,752.28,0.0,0.0
2022-01-18 15:00:56,0.0,3.64,4.04,914.74,0.0,0.0
2022-01-18 16:00:56,3.81,15.26,3.4,838.38,0.0,0.0
2022-01-18 17:00:56,24.4,21.53,5.16,1176.97,0.0,0.0
2022-01-18 18:00:56,50.63,41.03,10.76,1220.92,0.0,0.0
2022-01-18 19:00:56,79.03,54.5,9.65,1274.13,0.0,0.0
2022-01-18 20:00:56,96.52,63.99,6.25,978.4,0.0,0.0
2022-01-18 21:00:56,85.39,56.76,3.35,662.66,0.0,0.0
2022-01-18 22:00:56,59.98,48.57,2.76,512.54,0.0,0.0
2022-01-18 23:00:56,37.22,37.07,2.46,470.86,0.0,0.0
2022-01-19 00:00:56,29.79,27.12,2.46,443.96,0.0,0.0
2022-01-19 01:00:56,20.43,21.1,5.13,417.69,0.0,0.0
2022-01-19 02:00:56,13.85,16.04,5.33,426.92,0.0,0.0
2022-01-19 03:00:56,9.21,16.06,5.25,379.52,0.0,0.0
2022-01-19 04:00:56,7.74,12.9,5.27,339.29,0.0,0.0
2022-01-19 05:00:56,6.3,9.99,5.35,348.24,0.0,0.0
2022-01-19 06:00:56,5.16,7.3,5.55,372.1,0.0,0.0
2022-01-19 07:00:56,3.89,5.75,5.62,589.15,0.0,0.0
2022-01-19 08:00:56,11.8,7.38,6.59,1468.83,0.0,0.0
2022-01-19 09:00:56,34.79,34.34,8.58,2095.23,0.0,0.0
2022-01-19 10:00:56,72.3,63.36,7.31,1057.67,0.0,0.0
2022-01-19 11:00:56,73.77,61.71,6.54,643.35,0.0,0.0
2022-01-19 12:00:56,63.28,47.67,10.73,1044.68,0.0,0.0
2022-01-19 13:00:56,69.62,53.96,13.68,1356.9,0.0,0.0
2022-01-19 14:00:56,70.51,50.38,10.68,1097.11,0.0,0.0
2022-01-19 15:00:56,73.64,53.62,10.23,855.25,0.0,0.0
2022-01-19 16:00:56,67.18,46.46,7.47,657.78,0.0,0.0
2022-01-19 17:00:56,53.14,33.62,7.48,657.08,0.0,0.0
2022-01-19 18:00:56,55.07,27.57,7.17,689.56,0.0,0.0
2022-01-19 19:00:56,49.38,25.63,10.69,1006.21,0.0,0.0
2022-01-19 20:00:56,69.68,30.51,22.21,1519.04,0.0,0.0
2022-01-19 21:00:56,94.63,55.7,24.48,1442.16,0.0,0.0
2022-01-19 22:00:56,97.84,57.65,23.88,1859.98,0.0,0.0
2022-01-19 23:00:56,110.2,69.37,12.92,1485.15,0.0,0.0
2022-01-20 00:00:56,108.69,71.47,9.84,1075.99,0.0,0.0
2022-01-20 01:00:56,108.59,66.45,7.91,979.52,0.0,0.0
2022-01-20 02:00:56,98.25,61.37,6.33,681.02,0.0,0.0
2022-01-20 03:00:56,68.04,42.69,5.72,500.93,0.0,0.0
2022-01-20 04:00:56,41.68,29.12,5.4,497.04,0.0,0.0
2022-01-20 05:00:56,27.02,25.6,5.47,597.96,0.0,0.0
2022-01-20 06:00:56,29.47,19.44,6.12,785.67,0.0,0.0
2022-01-20 07:00:56,58.71,38.02,6.72,802.38,0.0,0.0
2022-01-20 08:00:56,90.23,53.77,9.42,1682.98,0.0,0.0
2022-01-20 09:00:56,168.22,92.14,8.47,1175.08,0.0,0.0
2022-01-20 10:00:56,195.84,94.75,8.4,909.41,0.0,0.0
2022-01-20 11:00:56,190.71,89.82,21.64,774.13,0.0,0.0
2022-01-20 12:00:56,170.68,88.44,15.71,986.87,0.0,0.0
2022-01-20 13:00:56,135.31,76.27,17.07,887.55,0.0,0.0
2022-01-20 14:00:56,115.86,65.22,12.43,973.32,0.0,0.0
2022-01-20 15:00:56,99.85,59.28,11.2,852.59,0.0,0.0
2022-01-20 16:00:56,84.88,56.29,10.58,808.09,0.0,0.0
2022-01-20 17:00:56,76.15,52.03,11.98,1091.97,0.0,0.0
2022-01-20 18:00:56,72.04,50.45,12.01,1408.55,0.0,0.0
2022-01-20 19:00:56,73.84,53.46,24.48,2672.38,137.97,255.31
2022-01-20 20:00:56,279.41,105.53,19.85,2244.08,130.74,251.08
2022-01-20 21:00:56,242.33,119.34,7.85,1064.53,83.77,141.47
2022-01-20 22:00:56,110.09,99.06,7.18,835.1,76.28,120.1
2022-01-20 23:00:56,80.77,81.68,8.66,716.12,72.24,109.06
2022-01-21 00:00:56,83.99,58.87,7.35,735.65,49.31,67.58
2022-01-21 01:00:56,66.31,47.91,6.72,653.73,50.96,76.06
2022-01-21 02:00:56,59.99,44.45,6.72,563.04,43.82,66.54
2022-01-21 03:00:56,21.53,43.29,5.51,532.6,41.77,60.5
2022-01-21 04:00:56,42.29,38.78,5.35,484.15,34.7,49.47
2022-01-21 05:00:56,37.17,34.44,5.5,488.56,45.68,67.95
2022-01-21 06:00:56,41.16,33.45,5.86,574.26,77.51,139.81
2022-01-21 07:00:56,71.98,36.06,5.91,615.06,99.81,201.05
2022-01-21 08:00:56,89.53,40.48,5.97,907.43,138.02,316.61
2022-01-21 09:00:56,129.72,46.74,8.3,1906.74,267.29,658.34
2022-01-21 10:00:56,377.59,91.28,9.04,2212.18,190.12,433.57
2022-01-21 11:00:56,332.9,129.43,8.47,689.64,77.66,147.65
2022-01-21 12:00:56,124.06,94.24,8.47,529.02,55.85,101.71
2022-01-21 13:00:56,66.28,57.75,8.88,637.81,41.93,72.12
2022-01-21 14:00:56,38.75,40.67,13.57,704.85,48.46,80.47
2022-01-21 15:00:56,78.71,44.3,16.05,842.9,59.14,93.6
2022-01-21 16:00:56,88.57,39.08,14.19,953.81,63.13,94.59
2022-01-21 17:00:56,63.16,45.39,13.03,1211.39,70.06,110.89
2022-01-21 18:00:56,97.95,53.71,11.49,1191.1,126.0,224.66
2022-01-21 19:00:56,168.36,56.38,17.1,1439.71,201.03,413.47
2022-01-21 20:00:56,273.86,79.4,16.78,1511.3,183.79,394.09
2022-01-21 21:00:56,297.74,91.98,19.56,2569.43,200.17,455.18
2022-01-21 22:00:56,308.94,112.5,10.66,1188.66,124.33,251.54
2022-01-21 23:00:56,187.16,104.25,10.95,1200.05,102.01,183.29
2022-01-22 00:00:56,130.06,84.03,8.81,777.73,71.77,123.12
2022-01-22 01:00:56,77.32,69.18,8.16,645.08,50.56,81.67
2022-01-22 02:00:56,64.39,54.77,8.16,534.55,43.19,70.58
2022-01-22 03:00:56,40.6,45.83,7.81,481.54,36.71,59.19
2022-01-22 04:00:56,42.69,33.43,7.1,453.4,32.06,50.96
2022-01-22 05:00:56,32.63,27.8,6.77,419.79,30.61,47.75
2022-01-22 06:00:56,21.31,28.92,7.12,438.38,33.54,51.93
2022-01-22 07:00:56,33.43,28.47,7.84,415.62,42.12,66.28
2022-01-22 08:00:56,33.13,30.95,6.9,585.53,74.36,128.21
2022-01-22 09:00:56,35.77,28.47,6.83,724.05,110.53,207.32
2022-01-22 10:00:56,53.77,34.86,6.23,639.02,84.4,150.38
2022-01-22 11:00:56,62.93,39.14,5.88,585.92,77.83,137.16
2022-01-22 12:00:56,56.18,38.24,5.79,626.02,75.14,133.32
2022-01-22 13:00:56,55.66,33.18,5.93,543.21,67.04,117.11
2022-01-22 14:00:56,38.03,32.32,5.74,563.6,73.28,126.75
2022-01-22 15:00:56,36.54,31.96,5.65,606.75,74.35,131.57
2022-01-22 16:00:56,35.19,30.15,6.13,554.68,63.33,109.24
2022-01-22 17:00:56,33.99,32.05,5.88,575.4,64.37,108.96
2022-01-22 18:00:56,36.79,25.99,5.78,673.69,86.88,155.41
2022-01-22 19:00:56,34.54,26.83,6.16,729.33,85.12,151.89
2022-01-22 20:00:56,34.02,31.07,5.84,710.3,85.46,151.4
2022-01-22 21:00:56,37.15,24.46,5.54,499.25,44.0,75.01
2022-01-22 22:00:56,28.41,21.48,5.46,432.86,36.86,62.52
2022-01-22 23:00:56,20.77,16.42,5.55,440.36,34.34,58.72
2022-01-23 00:00:56,15.23,16.32,5.4,393.91,28.42,48.08
2022-01-23 01:00:56,11.35,14.84,4.81,469.29,23.48,36.37
2022-01-23 02:00:56,8.76,11.84,4.77,450.6,17.77,27.38
2022-01-23 03:00:56,6.26,9.8,4.85,427.37,16.68,25.2
2022-01-23 04:00:56,6.85,11.3,4.71,417.87,14.94,21.35
2022-01-23 05:00:56,5.56,9.54,4.5,398.36,15.39,21.57
