Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-08-15 13:00:56,15.71,11.49,11.32,7.29,10.51
2021-08-15 14:00:56,14.37,0.0,11.98,6.71,9.92
2021-08-15 15:00:56,15.35,0.0,12.71,6.51,9.55
2021-08-15 16:00:56,10.37,0.0,14.3,7.72,10.81
2021-08-15 17:00:56,6.55,0.0,14.39,10.89,14.17
2021-08-15 18:00:56,10.79,0.0,14.44,12.53,16.11
2021-08-15 19:00:56,21.75,0.0,13.89,13.3,16.87
2021-08-15 20:00:56,32.51,30.88,13.71,14.37,17.67
2021-08-15 21:00:56,44.7,15.44,12.06,17.2,20.46
2021-08-15 22:00:56,42.61,8.19,11.62,13.42,16.46
2021-08-15 23:00:56,31.86,5.7,12.72,12.29,15.16
2021-08-16 00:00:56,24.42,7.23,13.06,13.08,15.91
2021-08-16 01:00:56,29.73,11.5,13.03,11.31,14.05
2021-08-16 02:00:56,27.92,10.68,13.13,7.67,10.44
2021-08-16 03:00:56,27.04,6.66,13.97,12.58,15.16
2021-08-16 04:00:56,30.97,4.89,15.2,19.05,21.68
2021-08-16 05:00:56,32.74,4.57,15.74,16.36,19.08
2021-08-16 06:00:56,32.34,13.56,17.7,16.85,19.48
2021-08-16 07:00:56,35.75,22.91,19.09,21.57,26.21
2021-08-16 08:00:56,39.56,22.75,40.64,28.73,40.29
2021-08-16 09:00:56,41.6,25.15,42.36,29.36,39.0
2021-08-16 10:00:56,40.44,20.15,36.84,20.71,25.86
2021-08-16 11:00:56,38.01,19.85,28.74,14.04,18.35
2021-08-16 12:00:56,33.06,14.63,15.79,11.54,15.18
2021-08-16 13:00:56,19.72,11.28,11.83,8.9,12.03
2021-08-16 14:00:56,11.3,10.27,12.0,7.57,10.57
2021-08-16 15:00:56,7.16,10.01,15.65,8.09,11.16
2021-08-16 16:00:56,5.17,5.83,16.91,6.7,9.71
2021-08-16 17:00:56,6.75,4.53,15.52,9.88,13.91
2021-08-16 18:00:56,11.99,4.94,14.23,14.65,18.16
2021-08-16 19:00:56,19.36,7.22,13.12,20.08,23.9
2021-08-16 20:00:56,34.49,10.2,14.89,16.49,19.74
2021-08-16 21:00:56,54.15,12.26,14.5,15.96,19.07
2021-08-16 22:00:56,45.61,13.88,11.48,14.89,17.96
2021-08-16 23:00:56,33.86,18.5,11.56,11.6,14.26
2021-08-17 00:00:56,30.01,10.55,11.81,9.56,12.29
2021-08-17 01:00:56,25.98,6.05,12.37,11.73,14.45
2021-08-17 02:00:56,17.13,7.13,15.23,17.06,19.88
2021-08-17 03:00:56,19.59,10.33,17.28,17.51,20.27
2021-08-17 04:00:56,28.98,6.13,19.95,23.3,26.16
2021-08-17 05:00:56,37.07,5.01,19.23,20.43,23.42
2021-08-17 06:00:56,41.18,10.32,22.16,21.94,24.8
2021-08-17 07:00:56,46.71,16.13,21.53,23.24,28.15
2021-08-17 08:00:56,41.27,24.16,63.95,29.03,37.4
2021-08-17 09:00:56,44.44,32.36,43.11,26.18,33.71
2021-08-17 10:00:56,37.03,17.17,26.23,20.61,25.48
2021-08-17 11:00:56,28.75,10.4,51.96,17.87,21.72
2021-08-17 12:00:56,37.98,9.72,35.98,12.71,16.18
2021-08-17 13:00:56,34.68,11.26,23.44,9.41,12.33
2021-08-17 14:00:56,25.15,8.3,20.22,9.19,12.3
2021-08-17 15:00:56,26.29,8.49,18.37,8.37,11.26
2021-08-17 16:00:56,22.72,10.91,16.39,8.07,11.17
2021-08-17 17:00:56,13.35,10.45,15.06,9.65,12.64
2021-08-17 18:00:56,12.05,5.85,13.09,14.99,18.68
2021-08-17 19:00:56,22.91,6.34,12.75,20.07,23.53
2021-08-17 20:00:56,37.69,7.81,14.64,22.86,26.13
2021-08-17 21:00:56,49.76,7.53,16.39,19.48,22.39
2021-08-17 22:00:56,105.34,12.05,14.48,15.65,18.43
2021-08-17 23:00:56,137.57,11.98,13.49,13.3,16.52
2021-08-18 00:00:56,93.88,9.66,12.93,20.78,23.5
2021-08-18 01:00:56,99.56,9.58,13.42,41.21,44.84
2021-08-18 02:00:56,73.13,7.88,20.86,32.86,35.68
2021-08-18 03:00:56,47.03,9.48,39.99,29.75,32.45
2021-08-18 04:00:56,42.37,9.34,30.49,27.73,30.63
2021-08-18 05:00:56,57.9,9.53,24.87,18.64,21.43
2021-08-18 06:00:56,49.94,14.68,43.48,27.72,30.81
2021-08-18 07:00:56,42.54,17.79,41.88,26.27,30.17
2021-08-18 08:00:56,45.19,20.86,62.85,39.75,53.99
2021-08-18 09:00:56,36.75,28.33,46.25,28.65,36.4
2021-08-18 10:00:56,31.25,9.06,30.01,31.34,38.79
2021-08-18 11:00:56,36.88,9.91,27.52,20.09,25.45
2021-08-18 12:00:56,35.6,10.89,14.01,8.88,11.94
2021-08-18 13:00:56,18.28,6.64,23.51,10.3,13.32
2021-08-18 14:00:56,10.04,4.89,19.91,6.98,10.01
2021-08-18 15:00:56,12.43,3.67,14.53,11.48,15.3
2021-08-18 16:00:56,17.33,2.49,14.69,12.82,16.5
2021-08-18 17:00:56,10.55,1.84,13.65,14.25,18.54
2021-08-18 18:00:56,9.93,1.5,13.97,8.3,11.31
2021-08-18 19:00:56,19.34,4.15,13.07,19.19,22.62
2021-08-18 20:00:56,36.28,14.01,13.82,18.23,21.55
2021-08-18 21:00:56,41.03,23.79,15.1,17.42,20.51
2021-08-18 22:00:56,35.48,22.76,13.46,14.76,17.74
2021-08-18 23:00:56,37.25,17.09,12.27,13.73,16.57
2021-08-19 00:00:56,31.06,13.44,10.77,18.02,20.88
2021-08-19 01:00:56,30.88,7.97,11.27,12.25,14.97
2021-08-19 02:00:56,26.11,7.94,11.54,9.94,12.58
2021-08-19 03:00:56,17.38,11.08,11.64,12.36,14.96
2021-08-19 04:00:56,17.97,14.32,11.81,12.33,14.94
2021-08-19 05:00:56,15.31,0.0,11.99,15.93,18.75
2021-08-19 06:00:56,26.78,12.38,16.88,27.21,30.44
2021-08-19 07:00:56,48.24,17.67,20.26,23.28,27.63
2021-08-19 08:00:56,39.3,24.5,30.3,27.72,40.79
2021-08-19 09:00:56,35.36,21.95,28.69,27.4,36.11
2021-08-19 10:00:56,42.31,14.62,15.05,16.03,20.82
2021-08-19 11:00:56,60.8,13.59,11.43,12.09,16.07
2021-08-19 12:00:56,51.05,10.77,10.8,10.22,13.36
2021-08-19 13:00:56,32.76,6.56,14.06,8.89,12.15
2021-08-19 14:00:56,23.82,3.97,14.48,6.78,9.8
2021-08-19 15:00:56,16.75,2.98,14.0,7.14,10.34
2021-08-19 16:00:56,16.66,4.13,13.03,8.26,11.86
2021-08-19 17:00:56,24.99,6.6,13.19,10.26,13.79
2021-08-19 18:00:56,23.06,4.61,12.92,12.01,15.33
2021-08-19 19:00:56,23.54,3.16,12.54,15.87,19.43
2021-08-19 20:00:56,34.08,4.29,13.61,17.11,20.5
2021-08-19 21:00:56,47.31,8.87,14.25,15.46,18.43
2021-08-19 22:00:56,42.48,12.72,11.99,13.85,16.75
2021-08-19 23:00:56,40.85,13.25,11.03,12.45,15.32
2021-08-20 00:00:56,32.8,12.18,12.11,9.62,12.26
2021-08-20 01:00:56,31.56,14.39,12.12,7.87,10.61
2021-08-20 02:00:56,35.54,14.77,11.78,5.05,7.78
2021-08-20 03:00:56,22.68,10.3,11.68,4.34,6.99
2021-08-20 04:00:56,22.98,12.9,11.95,7.46,10.07
2021-08-20 05:00:56,24.72,14.98,13.76,10.54,13.15
2021-08-20 06:00:56,22.88,10.98,17.98,16.63,19.79
2021-08-20 07:00:56,26.65,12.95,21.01,19.17,22.59
2021-08-20 08:00:56,39.64,23.69,60.82,29.97,40.44
2021-08-20 09:00:56,52.53,32.8,55.18,27.92,36.22
2021-08-20 10:00:56,48.6,24.51,25.66,16.58,21.02
2021-08-20 11:00:56,41.76,17.65,19.04,9.44,12.79
2021-08-20 12:00:56,44.74,12.59,13.64,7.08,10.27
2021-08-20 13:00:56,33.36,10.56,13.53,8.7,12.35
2021-08-20 14:00:56,19.79,7.42,16.81,6.11,9.08
2021-08-20 15:00:56,15.85,8.22,19.43,7.34,10.23
2021-08-20 16:00:56,20.93,7.08,15.47,8.21,11.43
2021-08-20 17:00:56,24.94,6.19,12.94,9.39,12.57
2021-08-20 18:00:56,31.61,8.58,13.07,14.82,18.6
2021-08-20 19:00:56,46.76,9.32,13.5,16.98,20.96
2021-08-20 20:00:56,41.3,11.31,13.29,18.4,22.7
2021-08-20 21:00:56,51.34,15.44,11.45,16.07,19.51
2021-08-20 22:00:56,37.06,10.92,11.27,10.72,13.89
2021-08-20 23:00:56,20.39,7.33,12.12,9.77,12.44
2021-08-21 00:00:56,19.86,8.18,12.07,8.27,11.24
2021-08-21 01:00:56,25.65,11.04,12.05,7.33,9.97
2021-08-21 02:00:56,20.02,8.25,12.4,7.16,9.85
2021-08-21 03:00:56,15.24,8.61,12.44,4.78,7.52
2021-08-21 04:00:56,13.6,10.49,12.22,5.0,7.69
2021-08-21 05:00:56,18.39,6.86,12.78,4.23,6.94
2021-08-21 06:00:56,26.08,7.2,16.38,16.49,19.26
2021-08-21 07:00:56,29.3,8.96,19.5,20.46,24.5
2021-08-21 08:00:56,27.21,9.99,17.96,14.59,17.89
2021-08-21 09:00:56,20.35,9.99,14.5,18.96,25.02
2021-08-21 10:00:56,24.42,11.48,13.34,12.59,16.97
2021-08-21 11:00:56,25.61,7.6,11.79,9.2,12.87
2021-08-21 12:00:56,24.76,6.01,10.57,6.78,9.95
2021-08-21 13:00:56,19.34,8.34,10.28,5.91,9.16
2021-08-21 14:00:56,18.19,11.6,11.67,5.34,8.4
2021-08-21 15:00:56,13.41,6.68,13.65,6.04,8.65
2021-08-21 16:00:56,9.84,4.5,13.2,6.56,9.51
2021-08-21 17:00:56,14.17,3.13,12.92,8.6,11.66
2021-08-21 18:00:56,21.76,3.28,13.27,13.45,17.09
2021-08-21 19:00:56,30.64,3.94,13.09,14.06,17.5
2021-08-21 20:00:56,37.41,10.82,13.63,16.08,19.26
2021-08-21 21:00:56,39.17,17.04,12.02,15.17,18.37
2021-08-21 22:00:56,43.01,11.56,10.04,12.93,15.88
2021-08-21 23:00:56,32.6,8.22,11.45,12.55,15.56
2021-08-22 00:00:56,35.75,8.19,12.28,11.22,14.13
2021-08-22 01:00:56,31.25,10.86,12.03,9.69,12.49
2021-08-22 02:00:56,30.04,12.1,12.75,10.25,13.08
2021-08-22 03:00:56,28.69,12.03,13.91,9.08,11.82
2021-08-22 04:00:56,16.49,0.0,13.25,5.16,7.83
2021-08-22 05:00:56,17.1,0.0,14.21,6.54,9.19
2021-08-22 06:00:56,23.4,15.84,14.91,16.68,19.88
2021-08-22 07:00:56,32.12,22.75,26.89,22.7,26.42
2021-08-22 08:00:56,42.23,24.56,52.24,21.66,27.26
2021-08-22 09:00:56,34.33,23.58,42.98,21.73,28.72
2021-08-22 10:00:56,23.82,23.18,14.84,5.38,8.4
2021-08-22 11:00:56,22.08,17.34,11.05,7.11,11.02
2021-08-22 12:00:56,11.5,10.16,10.51,4.63,7.61
2021-08-22 13:00:56,6.52,6.36,9.63,5.0,7.95
2021-08-22 14:00:56,4.21,0.0,10.75,4.54,7.65
2021-08-22 15:00:56,3.52,3.17,13.1,6.07,9.3
2021-08-22 16:00:56,5.7,3.1,13.73,5.68,8.6
2021-08-22 17:00:56,10.58,2.87,12.72,6.76,9.72
2021-08-22 18:00:56,22.1,2.74,12.87,7.69,10.93
2021-08-22 19:00:56,31.3,4.71,13.5,8.52,11.57
2021-08-22 20:00:56,24.11,9.34,13.6,10.79,13.7
2021-08-22 21:00:56,25.57,12.06,12.53,12.21,15.61
2021-08-22 22:00:56,23.18,15.03,10.74,11.62,14.85
2021-08-22 23:00:56,29.89,16.12,11.59,11.03,14.03
2021-08-23 00:00:56,22.52,15.47,12.0,9.22,12.4
2021-08-23 01:00:56,20.89,17.69,12.37,5.92,8.54
2021-08-23 02:00:56,23.65,9.46,12.74,5.78,8.31
2021-08-23 03:00:56,22.61,5.61,12.18,6.99,9.81
2021-08-23 04:00:56,17.28,5.19,18.95,11.79,14.49
2021-08-23 05:00:56,14.86,9.63,21.43,11.81,14.57
2021-08-23 06:00:56,24.69,14.72,26.32,15.05,17.79
2021-08-23 07:00:56,34.87,15.79,48.73,24.45,28.53
2021-08-23 08:00:56,40.77,22.42,87.57,32.44,40.29
2021-08-23 09:00:56,47.7,26.93,36.43,24.69,31.69
2021-08-23 10:00:56,39.85,14.09,22.66,20.28,26.3
2021-08-23 11:00:56,33.52,7.96,19.48,12.28,16.5
2021-08-23 12:00:56,28.78,8.97,11.02,8.43,12.11
2021-08-23 13:00:56,32.97,13.56,9.93,7.5,10.89
2021-08-23 14:00:56,34.33,10.77,12.59,8.91,12.61
2021-08-23 15:00:56,40.51,5.97,13.2,9.33,12.93
2021-08-23 16:00:56,43.15,3.87,12.63,9.32,12.85
2021-08-23 17:00:56,27.75,8.01,13.07,10.27,13.68
2021-08-23 18:00:56,32.6,13.0,13.29,13.85,17.37
2021-08-23 19:00:56,44.31,8.59,14.27,15.16,18.49
2021-08-23 20:00:56,44.79,9.16,14.13,17.19,20.43
2021-08-23 21:00:56,41.79,10.38,11.33,14.01,16.94
2021-08-23 22:00:56,43.13,6.54,10.49,11.36,14.31
2021-08-23 23:00:56,40.28,11.57,11.54,11.28,14.16
2021-08-24 00:00:56,37.64,21.28,10.9,9.26,12.0
2021-08-24 01:00:56,30.1,17.22,11.25,8.67,11.28
2021-08-24 02:00:56,30.8,10.99,28.87,32.07,34.9
2021-08-24 03:00:56,43.99,16.82,38.2,34.31,37.15
2021-08-24 04:00:56,58.91,27.95,35.28,39.94,42.7
2021-08-24 05:00:56,65.62,36.91,30.94,32.72,35.6
2021-08-24 06:00:56,57.5,41.19,27.7,17.64,20.5
2021-08-24 07:00:56,43.23,27.88,55.13,39.0,45.06
2021-08-24 08:00:56,45.76,24.7,45.06,37.87,52.86
2021-08-24 09:00:56,51.81,15.33,39.49,32.66,41.97
2021-08-24 10:00:56,39.46,13.66,59.23,29.08,35.93
2021-08-24 11:00:56,41.83,12.07,43.79,28.11,33.39
2021-08-24 12:00:56,39.47,11.83,27.63,18.61,22.8
2021-08-24 13:00:56,35.87,18.19,11.5,8.79,12.23
2021-08-24 14:00:56,33.65,16.64,10.31,6.16,9.34
2021-08-24 15:00:56,30.74,9.47,11.45,7.48,10.5
2021-08-24 16:00:56,25.26,5.4,13.21,9.06,12.38
2021-08-24 17:00:56,31.7,5.5,13.11,9.21,12.46
2021-08-24 18:00:56,37.52,9.97,12.12,12.86,16.21
2021-08-24 19:00:56,43.71,10.06,12.83,19.18,22.69
2021-08-24 20:00:56,45.81,8.64,13.73,19.61,22.8
2021-08-24 21:00:56,32.75,14.04,13.35,15.72,18.65
2021-08-24 22:00:56,30.83,16.8,11.07,13.83,16.82
2021-08-24 23:00:56,35.21,13.92,10.35,13.24,16.04
2021-08-25 00:00:56,33.28,13.37,11.05,13.43,16.25
2021-08-25 01:00:56,29.1,10.81,11.1,18.09,20.81
2021-08-25 02:00:56,23.11,8.19,11.41,27.02,29.72
2021-08-25 03:00:56,27.63,10.06,12.85,28.83,31.73
2021-08-25 04:00:56,42.83,11.87,14.21,28.47,31.08
2021-08-25 05:00:56,47.45,14.45,15.59,23.86,26.75
2021-08-25 06:00:56,41.07,23.09,25.52,26.22,29.08
2021-08-25 07:00:56,48.34,35.18,38.53,39.3,46.2
2021-08-25 08:00:56,67.74,34.46,40.2,37.32,60.35
2021-08-25 09:00:56,52.15,30.49,59.63,35.9,50.71
2021-08-25 10:00:56,40.82,35.48,24.75,16.51,21.5
2021-08-25 11:00:56,41.69,30.34,17.31,11.23,14.88
2021-08-25 12:00:56,34.04,18.48,14.81,6.9,9.93
2021-08-25 13:00:56,23.58,13.74,20.22,8.55,11.78
2021-08-25 14:00:56,21.8,7.62,22.63,6.71,9.65
2021-08-25 15:00:56,13.82,4.4,19.19,4.96,7.76
2021-08-25 16:00:56,8.78,2.9,17.65,6.32,9.33
2021-08-25 17:00:56,13.73,3.42,18.83,9.17,12.15
2021-08-25 18:00:56,20.81,4.6,20.78,11.61,14.58
2021-08-25 19:00:56,19.09,5.81,17.11,14.32,17.48
2021-08-25 20:00:56,34.15,9.62,15.42,75.59,111.29
2021-08-25 21:00:56,45.45,12.63,14.91,23.62,26.61
2021-08-25 22:00:56,53.66,14.45,16.21,20.42,23.19
2021-08-25 23:00:56,57.37,18.71,18.43,28.09,31.26
2021-08-26 00:00:56,42.54,16.39,28.06,40.55,43.65
2021-08-26 01:00:56,40.93,11.92,29.14,41.2,44.13
2021-08-26 02:00:56,42.02,8.38,25.19,39.05,41.95
2021-08-26 03:00:56,55.27,9.47,47.05,49.46,54.02
2021-08-26 04:00:56,71.36,20.76,53.2,39.01,42.22
2021-08-26 05:00:56,68.15,25.02,35.5,28.19,31.04
2021-08-26 06:00:56,45.76,21.71,53.66,35.03,38.44
2021-08-26 07:00:56,51.94,28.79,49.18,31.63,39.18
2021-08-26 08:00:56,56.25,32.29,68.94,38.46,53.84
2021-08-26 09:00:56,71.81,34.46,83.52,43.74,57.61
2021-08-26 10:00:56,73.24,30.98,30.52,34.13,41.64
2021-08-26 11:00:56,49.29,23.51,22.31,30.15,35.63
2021-08-26 12:00:56,46.89,17.8,21.45,18.88,22.56
2021-08-26 13:00:56,45.68,11.32,19.31,11.1,14.06
2021-08-26 14:00:56,34.5,12.91,16.42,5.8,8.62
2021-08-26 15:00:56,32.62,12.82,14.9,7.92,11.09
2021-08-26 16:00:56,25.28,11.11,14.44,5.43,8.37
2021-08-26 17:00:56,20.64,12.13,12.38,11.79,15.79
2021-08-26 18:00:56,27.25,8.22,13.89,11.54,14.53
2021-08-26 19:00:56,24.76,5.63,15.62,24.21,27.32
2021-08-26 20:00:56,50.18,5.76,18.64,97.72,129.36
2021-08-26 21:00:56,98.98,14.79,17.97,43.91,47.54
2021-08-26 22:00:56,107.81,20.43,18.22,29.44,32.35
2021-08-26 23:00:56,87.85,17.0,16.68,20.65,23.59
2021-08-27 00:00:56,61.9,18.64,14.06,19.26,22.51
2021-08-27 01:00:56,62.89,18.85,11.82,12.69,15.38
2021-08-27 02:00:56,54.11,33.18,12.12,9.17,11.88
2021-08-27 03:00:56,33.44,0.0,12.38,15.54,18.57
2021-08-27 04:00:56,29.92,22.36,15.4,19.75,22.52
2021-08-27 05:00:56,37.4,25.23,19.4,24.26,26.9
2021-08-27 06:00:56,44.43,28.95,20.65,21.42,24.21
2021-08-27 07:00:56,43.89,31.67,22.67,26.13,29.86
2021-08-27 08:00:56,45.13,31.98,42.66,37.44,53.33
2021-08-27 09:00:56,57.86,28.58,58.28,25.28,33.01
2021-08-27 10:00:56,47.34,30.23,27.34,24.86,30.87
2021-08-27 11:00:56,50.12,27.12,28.87,24.03,29.16
2021-08-27 12:00:56,47.23,19.75,54.05,26.21,30.96
2021-08-27 13:00:56,41.83,18.77,34.98,16.64,19.85
2021-08-27 14:00:56,42.98,10.74,23.6,9.09,12.33
2021-08-27 15:00:56,32.21,6.32,21.09,11.4,14.37
2021-08-27 16:00:56,27.56,7.95,20.8,10.43,13.46
2021-08-27 17:00:56,38.64,10.42,20.16,11.87,15.13
2021-08-27 18:00:56,39.18,8.55,15.62,16.53,20.04
2021-08-27 19:00:56,38.49,11.0,13.22,41.26,45.93
2021-08-27 20:00:56,49.18,14.92,21.6,97.6,127.75
2021-08-27 21:00:56,89.15,27.78,16.56,26.06,28.94
2021-08-27 22:00:56,94.92,34.14,16.77,21.53,24.42
2021-08-27 23:00:56,80.79,25.2,27.33,25.51,28.31
2021-08-28 00:00:56,65.05,24.13,36.81,35.77,38.63
2021-08-28 01:00:56,57.11,25.03,38.26,38.94,41.88
2021-08-28 02:00:56,57.49,20.11,33.02,33.47,36.78
2021-08-28 03:00:56,51.17,25.02,48.93,34.35,37.34
2021-08-28 04:00:56,45.9,27.94,62.54,32.12,35.08
2021-08-28 05:00:56,55.21,34.62,78.66,34.02,36.76
2021-08-28 06:00:56,69.2,28.08,53.7,24.19,26.88
2021-08-28 07:00:56,55.98,23.07,61.41,34.72,39.48
2021-08-28 08:00:56,57.37,30.11,91.88,48.86,61.72
2021-08-28 09:00:56,69.77,32.72,71.89,54.85,71.0
2021-08-28 10:00:56,72.77,30.19,42.39,25.37,30.8
2021-08-28 11:00:56,67.64,29.24,20.63,13.36,16.38
2021-08-28 12:00:56,67.47,16.56,33.48,17.41,20.47
2021-08-28 13:00:56,56.05,11.9,35.13,12.9,15.94
2021-08-28 14:00:56,47.66,14.6,15.88,9.95,13.0
2021-08-28 15:00:56,34.82,16.06,14.0,8.01,10.93
2021-08-28 16:00:56,34.36,14.17,14.21,9.85,12.93
2021-08-28 17:00:56,36.31,8.25,13.64,13.34,16.46
2021-08-28 18:00:56,39.04,9.32,14.18,16.58,19.51
2021-08-28 19:00:56,50.61,14.6,13.22,18.26,21.26
2021-08-28 20:00:56,66.45,17.89,13.81,18.71,21.68
2021-08-28 21:00:56,62.82,17.85,13.73,17.79,20.69
2021-08-28 22:00:56,73.57,14.2,18.1,14.92,17.51
2021-08-28 23:00:56,63.08,15.49,35.39,23.65,26.94
2021-08-29 00:00:56,43.67,15.89,20.35,22.92,25.73
2021-08-29 01:00:56,43.17,18.72,18.54,58.49,62.47
2021-08-29 02:00:56,53.17,17.82,25.66,39.02,42.05
2021-08-29 03:00:56,46.71,18.57,59.01,50.96,55.06
2021-08-29 04:00:56,38.47,12.14,23.78,19.47,22.54
2021-08-29 05:00:56,37.77,11.09,66.79,29.61,32.8
2021-08-29 06:00:56,47.0,24.28,78.06,33.51,36.59
2021-08-29 07:00:56,55.67,31.52,48.13,31.25,34.79
2021-08-29 08:00:56,62.87,25.85,170.0,43.55,51.5
2021-08-29 09:00:56,66.18,31.83,77.77,29.03,33.87
2021-08-29 10:00:56,71.37,23.09,22.86,17.58,21.55
2021-08-29 11:00:56,53.31,12.02,28.75,15.59,18.53
2021-08-29 12:00:56,42.29,12.56,37.58,17.4,20.62
2021-08-29 13:00:56,42.05,15.9,34.46,12.42,15.83
2021-08-29 14:00:56,35.8,8.41,38.54,10.33,13.43
2021-08-29 15:00:56,33.82,7.54,25.49,5.99,8.67
2021-08-29 16:00:56,28.81,13.41,15.2,3.91,6.73
2021-08-29 17:00:56,24.61,15.22,13.65,4.1,6.83
2021-08-29 18:00:56,41.54,9.45,15.26,8.65,11.57
2021-08-29 19:00:56,48.95,9.6,13.21,21.09,24.26
2021-08-29 20:00:56,46.22,11.56,16.16,34.22,37.42
2021-08-29 21:00:56,51.07,13.76,14.15,21.83,24.75
2021-08-29 22:00:56,51.24,20.9,20.96,29.33,32.24
2021-08-29 23:00:56,45.19,21.71,17.04,35.51,39.06
2021-08-30 00:00:56,50.8,20.4,21.89,40.64,44.64
2021-08-30 01:00:56,62.27,20.41,57.65,45.42,48.72
2021-08-30 02:00:56,65.82,19.5,65.13,34.88,37.62
2021-08-30 03:00:56,60.91,30.02,41.4,25.66,28.55
2021-08-30 04:00:56,66.0,32.1,33.98,19.13,21.9
2021-08-30 05:00:56,56.2,21.65,34.1,22.87,26.32
2021-08-30 06:00:56,44.31,16.55,25.33,23.55,26.41
2021-08-30 07:00:56,43.65,21.63,26.03,22.0,25.0
2021-08-30 08:00:56,57.08,23.56,77.06,33.88,42.5
2021-08-30 09:00:56,68.38,28.1,119.08,46.78,62.74
2021-08-30 10:00:56,71.37,36.77,74.64,27.12,34.57
2021-08-30 11:00:56,66.24,33.53,23.33,12.94,16.47
2021-08-30 12:00:56,44.93,18.45,18.61,10.29,13.25
2021-08-30 13:00:56,34.41,13.46,20.39,8.96,11.84
2021-08-30 14:00:56,48.59,13.95,18.13,9.17,11.99
2021-08-30 15:00:56,46.21,11.76,17.91,7.55,10.26
2021-08-30 16:00:56,33.18,14.65,17.57,7.7,10.65
2021-08-30 17:00:56,44.91,14.78,16.91,9.93,12.89
2021-08-30 18:00:56,47.12,10.15,14.26,14.97,18.1
2021-08-30 19:00:56,50.4,15.39,13.69,16.32,19.5
2021-08-30 20:00:56,73.94,25.76,15.01,16.66,20.06
2021-08-30 21:00:56,73.65,25.09,16.07,13.44,16.7
2021-08-30 22:00:56,61.77,16.76,15.3,9.63,12.7
2021-08-30 23:00:56,67.52,19.18,13.6,10.75,13.78
2021-08-31 00:00:56,57.93,24.96,12.28,8.48,11.3
2021-08-31 01:00:56,49.16,22.91,12.67,6.43,9.28
2021-08-31 02:00:56,44.12,17.09,12.82,4.87,7.78
2021-08-31 03:00:56,45.98,17.29,13.3,3.43,6.02
2021-08-31 04:00:56,36.22,16.0,13.56,3.53,6.17
2021-08-31 05:00:56,24.13,21.26,13.3,4.19,7.0
2021-08-31 06:00:56,33.81,15.57,12.74,5.31,8.08
2021-08-31 07:00:56,39.99,10.85,25.83,21.16,24.73
2021-08-31 08:00:56,44.52,18.7,65.28,41.71,52.43
2021-08-31 09:00:56,71.18,29.97,81.35,45.14,57.85
2021-08-31 10:00:56,62.88,33.1,24.91,13.65,17.88
2021-08-31 11:00:56,46.13,31.12,13.43,8.93,12.32
2021-08-31 12:00:56,44.82,22.99,12.08,8.56,11.97
2021-08-31 13:00:56,39.23,18.03,14.49,7.87,11.01
2021-08-31 14:00:56,34.78,10.46,14.85,8.26,11.46
2021-08-31 15:00:56,32.81,6.56,14.18,9.07,12.47
2021-08-31 16:00:56,26.48,9.06,13.91,9.89,13.17
2021-08-31 17:00:56,22.55,12.04,13.94,10.28,13.6
2021-08-31 18:00:56,37.78,7.76,14.09,12.23,15.37
2021-08-31 19:00:56,62.19,10.3,14.16,14.37,17.58
2021-08-31 20:00:56,53.64,13.97,14.87,17.9,21.09
2021-08-31 21:00:56,47.6,13.85,15.16,14.92,17.88
2021-08-31 22:00:56,53.36,14.76,13.41,11.44,14.21
2021-08-31 23:00:56,41.7,15.58,11.71,9.23,12.06
2021-09-01 00:00:56,35.05,14.91,11.93,7.78,10.54
2021-09-01 01:00:56,30.14,11.36,12.77,6.57,9.13
2021-09-01 02:00:56,39.04,16.19,13.0,5.11,7.78
2021-09-01 03:00:56,38.87,19.04,13.01,4.19,6.87
2021-09-01 04:00:56,22.08,10.61,13.01,3.12,6.0
2021-09-01 05:00:56,18.35,11.42,14.01,5.1,7.97
2021-09-01 06:00:56,32.16,17.45,46.97,29.98,33.42
2021-09-01 07:00:56,48.99,21.05,39.68,33.22,38.72
2021-09-01 08:00:56,53.0,22.41,33.97,41.23,48.95
2021-09-01 09:00:56,60.93,20.73,19.26,17.43,21.43
2021-09-01 10:00:56,44.98,22.38,14.72,11.96,15.53
2021-09-01 11:00:56,31.57,16.11,23.98,13.05,17.29
2021-09-01 12:00:56,33.25,17.19,15.99,10.69,13.8
2021-09-01 13:00:56,43.24,19.47,12.51,15.91,19.61
2021-09-01 14:00:56,49.77,11.08,11.61,9.9,13.54
2021-09-01 15:00:56,38.67,7.44,11.91,12.13,16.47
2021-09-01 16:00:56,32.35,7.57,13.49,12.35,16.18
2021-09-01 17:00:56,29.63,8.03,14.43,13.39,17.12
2021-09-01 18:00:56,22.93,10.69,12.71,21.84,25.55
2021-09-01 19:00:56,24.64,16.09,11.62,24.47,29.11
2021-09-01 20:00:56,38.15,13.25,14.06,32.67,37.27
2021-09-01 21:00:56,32.77,10.79,13.78,15.52,19.02
2021-09-01 22:00:56,27.61,17.99,13.3,12.16,14.94
2021-09-01 23:00:56,26.19,19.68,14.27,20.02,23.1
2021-09-02 00:00:56,23.68,12.81,16.69,23.52,27.1
2021-09-02 01:00:56,29.25,13.22,16.56,15.4,18.36
