Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-04-08 06:00:56,31.99,3.22,26.98,29.96
2018-04-08 07:00:56,38.42,3.84,41.87,62.93
2018-04-08 08:00:56,47.64,4.65,44.63,75.1
2018-04-08 09:00:56,77.16,7.11,37.77,51.14
2018-04-08 10:00:56,74.03,5.57,27.69,33.2
2018-04-08 11:00:56,77.41,5.07,20.8,23.62
2018-04-08 12:00:56,63.81,5.49,16.22,17.95
2018-04-08 13:00:56,64.09,6.04,14.9,16.39
2018-04-08 14:00:56,50.79,5.86,14.51,15.8
2018-04-08 15:00:56,44.62,5.35,19.36,22.16
2018-04-08 16:00:56,57.2,5.68,13.84,15.03
2018-04-08 17:00:56,70.76,7.54,18.88,21.22
2018-04-08 18:00:56,76.56,8.46,18.56,20.04
2018-04-08 19:00:56,73.94,9.48,26.54,28.4
2018-04-08 20:00:56,89.06,8.94,26.71,28.15
2018-04-08 21:00:56,86.23,9.02,27.94,30.2
2018-04-08 22:00:56,83.2,10.44,49.59,60.43
2018-04-08 23:00:56,98.8,10.08,76.46,93.97
2018-04-09 00:00:56,100.53,9.32,37.38,41.88
2018-04-09 01:00:56,93.56,6.59,53.98,56.59
2018-04-09 02:00:56,94.1,5.58,45.22,47.79
2018-04-09 03:00:56,74.97,5.3,50.38,52.96
2018-04-09 04:00:56,56.77,4.26,18.22,18.88
2018-04-09 05:00:56,51.41,4.13,36.84,43.02
2018-04-09 06:00:56,43.53,3.65,31.03,32.71
2018-04-09 07:00:56,41.94,3.94,41.93,59.67
2018-04-09 08:00:56,74.35,3.83,52.25,94.33
2018-04-09 09:00:56,86.4,7.32,36.89,43.91
2018-04-09 10:00:56,91.5,7.99,37.06,45.74
2018-04-09 11:00:56,118.44,6.93,30.17,35.58
2018-04-09 12:00:56,100.79,6.89,33.37,38.56
2018-04-09 13:00:56,119.57,6.99,30.82,34.55
2018-04-09 14:00:56,102.71,6.66,24.33,26.06
2018-04-09 15:00:56,102.81,6.88,22.8,24.69
2018-04-09 16:00:56,93.71,7.53,23.58,24.84
2018-04-09 17:00:56,77.86,8.61,27.57,30.08
2018-04-09 18:00:56,89.46,10.23,54.32,60.59
2018-04-09 19:00:56,162.71,11.1,65.18,81.23
2018-04-09 20:00:56,177.64,10.6,60.86,71.63
2018-04-09 21:00:56,164.21,9.71,102.99,150.62
2018-04-09 22:00:56,188.09,9.58,79.65,104.15
2018-04-09 23:00:56,187.62,8.53,78.95,93.16
2018-04-10 00:00:56,208.93,7.32,53.92,58.24
2018-04-10 01:00:56,161.53,4.97,76.65,84.18
2018-04-10 02:00:56,127.54,3.76,37.55,39.6
2018-04-10 03:00:56,99.2,2.7,23.52,23.59
2018-04-10 04:00:56,74.23,2.19,0.0,0.0
2018-04-10 05:00:56,68.81,2.25,16.64,17.92
2018-04-10 06:00:56,62.06,1.78,18.11,19.82
2018-04-10 07:00:56,49.59,1.77,31.62,42.45
2018-04-10 08:00:56,58.27,1.9,58.7,106.83
2018-04-10 09:00:56,112.65,3.28,34.7,42.82
2018-04-10 10:00:56,85.53,4.02,19.26,22.33
2018-04-10 11:00:56,79.17,4.12,26.83,30.48
2018-04-10 12:00:56,93.16,0.0,27.15,29.79
2018-04-10 13:00:56,102.2,3.79,0.0,0.0
2018-04-10 14:00:56,92.22,4.2,19.51,21.3
2018-04-10 15:00:56,118.99,4.71,18.91,20.14
2018-04-10 16:00:56,105.2,4.89,19.2,20.89
2018-04-10 17:00:56,92.68,4.93,17.53,19.01
2018-04-10 18:00:56,111.87,4.82,25.22,29.28
2018-04-10 19:00:56,106.27,4.14,22.17,24.4
2018-04-10 20:00:56,98.56,3.22,23.13,24.31
2018-04-10 21:00:56,91.59,3.27,28.53,31.07
2018-04-10 22:00:56,71.42,3.56,28.81,32.02
2018-04-10 23:00:56,66.03,4.71,93.6,123.59
2018-04-11 00:00:56,116.27,3.8,57.95,65.59
2018-04-11 01:00:56,174.16,6.21,29.83,32.13
2018-04-11 02:00:56,132.8,6.69,33.95,35.27
2018-04-11 03:00:56,79.26,6.28,41.36,43.37
2018-04-11 04:00:56,70.57,5.68,23.26,25.72
2018-04-11 05:00:56,46.35,5.49,23.39,24.16
2018-04-11 06:00:56,51.65,5.3,18.89,19.45
2018-04-11 07:00:56,44.29,5.53,36.82,58.33
2018-04-11 08:00:56,59.96,5.36,46.13,70.07
2018-04-11 09:00:56,86.8,7.96,51.43,70.78
2018-04-11 10:00:56,106.57,8.18,47.61,59.5
2018-04-11 11:00:56,119.25,8.85,36.31,42.18
2018-04-11 12:00:56,118.93,8.28,21.07,24.94
2018-04-11 13:00:56,119.82,8.2,19.34,20.94
2018-04-11 14:00:56,108.03,8.35,25.1,28.15
2018-04-11 15:00:56,112.04,9.16,20.18,21.02
2018-04-11 16:00:56,80.64,9.74,17.51,18.24
2018-04-11 17:00:56,112.74,10.81,18.45,19.45
2018-04-11 18:00:56,72.67,9.88,27.73,29.17
2018-04-11 19:00:56,147.75,9.45,31.92,35.77
2018-04-11 20:00:56,132.2,9.38,25.39,27.72
2018-04-11 21:00:56,105.69,8.41,32.66,35.64
2018-04-11 22:00:56,104.84,8.44,61.62,77.08
2018-04-11 23:00:56,99.45,9.82,74.98,91.66
2018-04-12 00:00:56,122.75,9.27,54.97,63.36
2018-04-12 01:00:56,128.57,7.19,72.63,97.32
2018-04-12 02:00:56,121.79,5.37,43.63,45.26
2018-04-12 03:00:56,92.65,4.78,56.33,62.05
2018-04-12 04:00:56,84.12,3.9,27.62,28.78
2018-04-12 05:00:56,57.45,4.19,36.76,43.63
2018-04-12 06:00:56,73.6,4.19,41.89,53.16
2018-04-12 07:00:56,57.02,3.43,40.46,50.88
2018-04-12 08:00:56,75.68,4.72,41.85,59.79
2018-04-12 09:00:56,101.33,6.76,46.73,60.95
2018-04-12 10:00:56,104.63,8.53,52.31,70.31
2018-04-12 11:00:56,97.97,6.78,28.36,33.11
2018-04-12 12:00:56,94.04,6.46,25.9,28.2
2018-04-12 13:00:56,111.37,6.47,37.17,42.02
2018-04-12 14:00:56,113.49,6.72,34.96,38.4
2018-04-12 15:00:56,92.67,7.32,45.83,49.47
2018-04-12 16:00:56,115.44,8.59,60.83,66.39
2018-04-12 17:00:56,181.34,11.88,99.64,120.12
2018-04-12 18:00:56,229.78,9.94,93.95,130.77
2018-04-12 19:00:56,296.97,9.93,98.52,162.44
2018-04-12 20:00:56,367.41,9.49,82.47,106.56
2018-04-12 21:00:56,264.47,9.0,74.69,105.37
2018-04-12 22:00:56,262.03,8.9,89.2,154.56
2018-04-12 23:00:56,241.45,8.31,89.86,167.94
2018-04-13 00:00:56,217.05,7.22,76.47,107.95
2018-04-13 01:00:56,190.94,7.45,48.6,57.65
2018-04-13 02:00:56,139.08,7.12,18.51,19.01
2018-04-13 03:00:56,104.35,6.91,16.8,16.86
2018-04-13 04:00:56,318.33,6.43,29.98,35.86
2018-04-13 05:00:56,227.85,6.08,41.67,99.19
2018-04-13 06:00:56,146.32,5.51,34.04,43.91
2018-04-13 07:00:56,104.76,5.59,31.69,48.71
2018-04-13 08:00:56,98.48,6.06,44.37,87.64
2018-04-13 09:00:56,124.18,7.17,40.02,54.89
2018-04-13 10:00:56,0.0,0.0,0.0,0.0
2018-04-13 11:00:56,0.0,0.0,0.0,0.0
2018-04-13 12:00:56,0.0,0.0,0.0,0.0
2018-04-13 13:00:56,99.76,0.0,0.0,0.0
2018-04-13 14:00:56,79.8,26.37,15.85,16.58
2018-04-13 15:00:56,89.03,26.02,10.69,10.98
2018-04-13 16:00:56,143.83,25.25,14.01,15.84
2018-04-13 17:00:56,177.9,25.19,22.28,24.28
2018-04-13 18:00:56,186.35,24.92,40.45,44.04
2018-04-13 19:00:56,160.6,25.25,31.48,32.91
2018-04-13 20:00:56,140.73,24.14,26.74,28.5
2018-04-13 21:00:56,139.97,23.73,55.53,63.99
2018-04-13 22:00:56,151.72,23.97,59.04,72.15
2018-04-13 23:00:56,133.38,23.63,79.03,88.2
2018-04-14 00:00:56,138.61,22.85,73.35,92.61
2018-04-14 01:00:56,136.52,6.64,62.71,68.95
2018-04-14 02:00:56,116.16,1.41,35.84,37.1
2018-04-14 03:00:56,83.06,0.43,12.61,12.62
2018-04-14 04:00:56,62.44,0.39,20.17,20.21
2018-04-14 05:00:56,41.35,0.15,35.42,37.32
2018-04-14 06:00:56,52.51,0.15,23.67,25.38
2018-04-14 07:00:56,51.04,0.41,35.48,48.74
2018-04-14 08:00:56,78.7,0.24,48.46,67.7
2018-04-14 09:00:56,93.12,1.46,40.33,48.49
2018-04-14 10:00:56,115.47,1.23,22.31,25.36
2018-04-14 11:00:56,194.68,1.53,27.5,31.56
2018-04-14 12:00:56,149.13,1.89,21.7,23.77
2018-04-14 13:00:56,120.6,1.74,7.72,8.41
2018-04-14 14:00:56,110.26,2.31,8.44,8.96
2018-04-14 15:00:56,96.18,3.95,11.67,12.3
2018-04-14 16:00:56,161.4,4.31,12.45,12.63
2018-04-14 17:00:56,165.76,3.51,16.47,16.84
2018-04-14 18:00:56,126.44,4.21,18.7,18.97
2018-04-14 19:00:56,123.58,5.02,0.0,0.0
2018-04-14 20:00:56,111.02,4.15,28.49,29.87
2018-04-14 21:00:56,102.04,3.35,35.41,38.82
2018-04-14 22:00:56,97.59,2.99,40.75,43.6
2018-04-14 23:00:56,97.41,1.62,49.4,54.38
2018-04-15 00:00:56,135.12,1.21,39.39,43.19
2018-04-15 01:00:56,113.57,2.07,33.16,36.95
2018-04-15 02:00:56,91.85,2.38,18.94,19.72
2018-04-15 03:00:56,67.94,1.42,11.41,12.28
2018-04-15 04:00:56,41.0,1.73,11.54,11.56
2018-04-15 05:00:56,53.63,1.47,26.71,30.26
2018-04-15 06:00:56,46.74,1.88,27.3,28.03
2018-04-15 07:00:56,46.35,1.68,13.4,13.47
2018-04-15 08:00:56,31.24,1.99,24.84,25.57
2018-04-15 09:00:56,55.12,1.5,16.04,16.53
2018-04-15 10:00:56,56.87,2.12,16.4,17.52
2018-04-15 11:00:56,52.85,3.59,10.74,11.45
2018-04-15 12:00:56,43.27,3.88,7.87,8.24
2018-04-15 13:00:56,43.55,3.05,6.91,7.14
2018-04-15 14:00:56,37.71,3.63,9.71,10.55
2018-04-15 15:00:56,54.87,2.81,9.27,9.66
2018-04-15 16:00:56,64.23,2.63,11.8,12.6
2018-04-15 17:00:56,72.25,2.82,12.41,12.92
2018-04-15 18:00:56,94.0,2.36,18.78,22.52
2018-04-15 19:00:56,124.66,2.69,24.23,25.7
2018-04-15 20:00:56,138.62,5.67,49.16,53.16
2018-04-15 21:00:56,135.63,6.68,31.0,32.3
2018-04-15 22:00:56,106.41,3.85,29.79,31.47
2018-04-15 23:00:56,85.63,1.98,40.84,43.97
2018-04-16 00:00:56,60.54,1.58,49.31,52.39
2018-04-16 01:00:56,69.47,1.75,15.99,16.61
2018-04-16 02:00:56,50.98,2.27,32.93,33.09
2018-04-16 03:00:56,44.86,1.97,22.84,22.84
2018-04-16 04:00:56,40.59,1.74,17.12,17.41
2018-04-16 05:00:56,24.75,1.34,40.44,40.53
2018-04-16 06:00:56,39.03,1.13,58.18,66.91
2018-04-16 07:00:56,40.82,0.66,18.67,19.02
2018-04-16 08:00:56,39.96,0.95,45.34,52.7
2018-04-16 09:00:56,77.41,3.08,31.33,38.28
2018-04-16 10:00:56,93.61,5.56,34.35,39.12
2018-04-16 11:00:56,96.17,3.18,23.76,26.32
2018-04-16 12:00:56,84.84,2.65,18.48,20.61
2018-04-16 13:00:56,0.0,0.0,0.0,0.0
2018-04-16 14:00:56,0.0,0.0,0.0,0.0
2018-04-16 15:00:56,35.88,1.14,17.04,18.58
2018-04-16 16:00:56,89.83,1.97,21.09,22.12
2018-04-16 17:00:56,75.21,2.65,24.21,25.33
2018-04-16 18:00:56,91.93,3.88,64.05,79.22
2018-04-16 19:00:56,112.5,8.52,78.83,89.84
2018-04-16 20:00:56,148.43,15.21,96.84,121.09
2018-04-16 21:00:56,209.62,25.41,108.59,152.21
2018-04-16 22:00:56,275.65,18.13,96.38,117.75
2018-04-16 23:00:56,229.7,14.45,104.28,139.76
2018-04-17 00:00:56,207.96,12.83,66.64,90.89
2018-04-17 01:00:56,172.26,9.18,52.38,61.76
2018-04-17 02:00:56,119.88,8.06,52.83,59.51
2018-04-17 03:00:56,89.34,6.22,44.93,47.13
2018-04-17 04:00:56,67.89,5.82,30.3,31.38
2018-04-17 05:00:56,57.89,5.53,38.51,41.09
2018-04-17 06:00:56,52.82,5.32,46.38,53.43
2018-04-17 07:00:56,52.77,4.8,45.85,62.38
2018-04-17 08:00:56,63.93,6.41,48.55,68.24
2018-04-17 09:00:56,91.32,9.16,38.11,46.98
2018-04-17 10:00:56,111.67,9.28,23.02,26.49
2018-04-17 11:00:56,93.61,8.3,23.81,26.75
2018-04-17 12:00:56,76.26,9.33,19.82,21.84
2018-04-17 13:00:56,61.6,9.75,17.17,18.4
2018-04-17 14:00:56,59.92,8.95,17.55,19.28
2018-04-17 15:00:56,61.0,9.24,11.99,12.62
2018-04-17 16:00:56,50.46,9.16,11.89,13.3
2018-04-17 17:00:56,54.03,8.25,17.85,19.89
