Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-12-19 18:00:56,24.8,7.97,2.81,43.85,57.22
2021-12-19 19:00:56,30.93,7.84,2.9,53.32,73.4
2021-12-19 20:00:56,26.73,8.57,2.86,46.99,62.85
2021-12-19 21:00:56,30.62,18.36,3.19,57.07,112.4
2021-12-19 22:00:56,37.32,10.5,2.99,53.91,102.92
2021-12-19 23:00:56,31.04,13.43,3.41,58.98,120.99
2021-12-20 00:00:56,29.9,8.35,3.07,57.25,103.0
2021-12-20 01:00:56,32.61,22.08,3.17,53.89,100.09
2021-12-20 02:00:56,28.18,12.62,2.92,54.2,80.97
2021-12-20 03:00:56,27.7,18.0,2.54,26.93,29.96
2021-12-20 04:00:56,28.19,14.16,2.82,37.0,51.42
2021-12-20 05:00:56,25.78,9.39,2.46,25.44,27.45
2021-12-20 06:00:56,26.42,7.15,2.73,23.98,25.94
2021-12-20 07:00:56,31.02,4.69,2.58,26.86,29.69
2021-12-20 08:00:56,29.51,4.21,2.77,32.27,40.25
2021-12-20 09:00:56,28.46,5.12,2.95,39.99,59.53
2021-12-20 10:00:56,25.11,6.04,2.92,41.81,65.3
2021-12-20 11:00:56,29.08,7.5,3.14,44.98,73.55
2021-12-20 12:00:56,26.79,4.55,3.14,37.39,60.11
2021-12-20 13:00:56,26.6,3.99,3.34,35.33,52.25
2021-12-20 14:00:56,25.01,19.96,3.25,31.1,44.09
2021-12-20 15:00:56,24.18,11.78,3.24,35.36,51.47
2021-12-20 16:00:56,24.2,7.17,3.17,37.26,53.48
2021-12-20 17:00:56,31.65,12.83,3.5,40.15,59.74
2021-12-20 18:00:56,36.18,10.75,3.96,50.36,75.74
2021-12-20 19:00:56,29.44,15.74,4.26,52.73,83.04
2021-12-20 20:00:56,27.13,10.61,5.11,57.67,86.15
2021-12-20 21:00:56,26.02,7.5,5.27,53.15,79.01
2021-12-20 22:00:56,25.0,6.71,5.35,51.58,69.89
2021-12-20 23:00:56,24.54,11.14,5.49,46.69,56.51
2021-12-21 00:00:56,39.6,8.36,5.41,46.33,55.11
2021-12-21 01:00:56,34.96,9.35,5.32,44.04,51.25
2021-12-21 02:00:56,30.57,7.3,6.16,39.69,44.86
2021-12-21 03:00:56,46.03,11.95,6.5,29.18,32.72
2021-12-21 04:00:56,39.3,10.47,6.38,28.67,31.36
2021-12-21 05:00:56,32.14,7.47,6.13,26.63,29.98
2021-12-21 06:00:56,27.97,8.91,6.29,25.69,28.4
2021-12-21 07:00:56,30.04,7.43,5.94,27.39,31.22
2021-12-21 08:00:56,30.71,5.39,6.01,34.05,42.61
2021-12-21 09:00:56,37.48,11.6,5.62,40.07,53.11
2021-12-21 10:00:56,29.94,10.69,5.43,43.59,60.35
2021-12-21 11:00:56,27.46,7.04,5.54,32.75,49.25
2021-12-21 12:00:56,35.42,11.83,5.01,38.09,54.49
2021-12-21 13:00:56,35.35,6.2,5.3,30.44,45.02
2021-12-21 14:00:56,29.69,8.55,4.74,28.92,42.41
2021-12-21 15:00:56,33.73,8.08,4.35,27.86,39.5
2021-12-21 16:00:56,38.83,7.63,4.56,29.51,42.8
2021-12-21 17:00:56,31.08,24.44,4.48,35.31,48.01
2021-12-21 18:00:56,37.39,15.77,4.48,45.05,61.33
2021-12-21 19:00:56,29.62,13.28,4.7,51.27,68.28
2021-12-21 20:00:56,25.0,18.03,6.07,56.32,75.31
2021-12-21 21:00:56,26.5,0.0,7.64,53.17,68.74
2021-12-21 22:00:56,32.6,17.83,9.35,47.48,60.61
2021-12-21 23:00:56,35.84,10.8,10.43,47.35,57.82
2021-12-22 00:00:56,31.65,11.32,9.11,46.16,53.4
2021-12-22 01:00:56,29.43,14.94,7.78,47.98,55.58
2021-12-22 02:00:56,38.75,12.21,5.56,42.94,47.4
2021-12-22 03:00:56,44.9,10.24,4.38,27.99,29.89
2021-12-22 04:00:56,34.54,5.83,4.56,31.17,33.69
2021-12-22 05:00:56,28.26,7.43,4.5,25.45,27.17
2021-12-22 06:00:56,29.79,5.79,4.7,27.37,29.9
2021-12-22 07:00:56,34.73,3.57,4.51,29.2,32.09
2021-12-22 08:00:56,29.93,14.23,5.28,37.16,46.39
2021-12-22 09:00:56,38.19,11.37,6.04,50.4,90.36
2021-12-22 10:00:56,34.71,6.71,7.26,50.39,78.37
2021-12-22 11:00:56,29.37,4.24,8.06,53.96,104.15
2021-12-22 12:00:56,26.7,3.97,8.22,45.65,72.34
2021-12-22 13:00:56,24.99,16.74,7.82,37.13,60.32
2021-12-22 14:00:56,29.11,13.14,6.37,35.95,55.1
2021-12-22 15:00:56,26.05,10.31,6.31,30.08,45.64
2021-12-22 16:00:56,24.4,5.25,5.16,27.11,37.88
2021-12-22 17:00:56,24.74,4.6,5.12,32.19,44.02
2021-12-22 18:00:56,23.0,6.27,5.09,37.86,49.74
2021-12-22 19:00:56,23.23,12.35,4.86,48.99,65.82
2021-12-22 20:00:56,28.81,17.45,4.65,58.96,86.11
2021-12-22 21:00:56,38.43,37.41,4.53,65.92,93.67
2021-12-22 22:00:56,30.01,23.08,4.49,69.3,100.86
2021-12-22 23:00:56,26.45,20.58,4.5,64.74,86.23
2021-12-23 00:00:56,28.1,11.19,4.39,62.23,77.23
2021-12-23 01:00:56,28.4,7.61,4.92,60.92,70.89
2021-12-23 02:00:56,29.87,17.41,4.7,57.99,65.77
2021-12-23 03:00:56,27.45,11.24,5.39,42.25,46.78
2021-12-23 04:00:56,25.23,24.73,4.99,45.35,51.55
2021-12-23 05:00:56,24.65,14.17,5.01,28.6,32.14
2021-12-23 06:00:56,26.83,14.51,4.8,21.49,24.02
2021-12-23 07:00:56,28.64,11.44,4.44,17.08,19.74
2021-12-23 08:00:56,31.06,8.79,4.35,29.55,33.94
2021-12-23 09:00:56,32.8,9.96,4.26,41.45,51.76
2021-12-23 10:00:56,28.32,10.39,5.0,54.37,70.55
2021-12-23 11:00:56,26.04,12.64,5.76,60.52,85.89
2021-12-23 12:00:56,24.12,10.62,6.24,49.11,71.73
2021-12-23 13:00:56,23.26,20.18,7.33,47.34,72.11
2021-12-23 14:00:56,22.83,14.71,6.99,32.63,48.55
2021-12-23 15:00:56,23.81,12.53,6.65,31.71,46.2
2021-12-23 16:00:56,28.63,18.47,6.39,31.01,44.31
2021-12-23 17:00:56,32.37,13.72,6.3,36.72,50.55
2021-12-23 18:00:56,50.03,17.21,5.85,49.09,65.78
2021-12-23 19:00:56,36.19,0.0,7.46,63.18,87.56
2021-12-23 20:00:56,30.28,0.0,8.6,72.52,113.53
2021-12-23 21:00:56,34.6,32.91,10.0,78.07,120.51
2021-12-23 22:00:56,29.59,19.7,10.14,77.28,128.47
2021-12-23 23:00:56,33.03,27.89,10.28,75.07,113.68
2021-12-24 00:00:56,39.31,19.93,9.31,71.88,101.83
2021-12-24 01:00:56,30.66,17.18,7.57,69.38,89.56
2021-12-24 02:00:56,31.92,14.87,7.39,68.15,92.72
2021-12-24 03:00:56,29.33,26.37,6.49,65.65,80.72
2021-12-24 04:00:56,33.88,18.79,5.82,62.9,108.49
2021-12-24 05:00:56,28.18,25.03,5.69,59.95,110.24
2021-12-24 06:00:56,26.74,13.63,5.26,55.2,126.6
2021-12-24 07:00:56,35.49,8.71,4.78,54.71,132.59
2021-12-24 08:00:56,28.64,14.5,4.49,55.05,138.08
2021-12-24 09:00:56,27.42,12.26,4.74,54.77,189.1
2021-12-24 10:00:56,31.72,12.6,6.34,59.67,196.51
2021-12-24 11:00:56,28.49,11.32,7.23,57.55,205.7
2021-12-24 12:00:56,41.39,10.53,7.49,58.78,169.27
2021-12-24 13:00:56,32.82,7.13,7.71,51.35,107.85
2021-12-24 14:00:56,27.42,5.07,5.87,42.05,70.22
2021-12-24 15:00:56,25.82,9.31,5.19,36.21,53.58
2021-12-24 16:00:56,23.87,6.36,5.18,33.83,46.04
2021-12-24 17:00:56,23.34,18.22,4.56,37.84,48.63
2021-12-24 18:00:56,25.8,24.45,4.82,46.04,56.98
2021-12-24 19:00:56,23.88,0.0,3.97,60.41,73.98
2021-12-24 20:00:56,25.25,0.0,3.74,65.87,76.86
2021-12-24 21:00:56,27.42,15.66,3.78,75.84,89.99
2021-12-24 22:00:56,42.07,14.88,3.67,77.77,91.04
2021-12-24 23:00:56,33.92,18.58,4.01,75.74,88.03
2021-12-25 00:00:56,40.55,14.13,4.21,72.63,82.98
2021-12-25 01:00:56,39.52,14.07,3.89,75.48,84.43
2021-12-25 02:00:56,32.26,8.58,4.28,77.42,113.06
2021-12-25 03:00:56,34.41,33.05,4.62,85.83,153.67
2021-12-25 04:00:56,29.24,21.62,4.25,86.73,153.26
2021-12-25 05:00:56,28.13,24.88,4.68,85.5,134.87
2021-12-25 06:00:56,29.26,0.0,4.86,84.38,130.82
2021-12-25 07:00:56,29.46,22.61,4.94,84.25,112.27
2021-12-25 08:00:56,26.86,0.0,4.98,81.19,136.45
2021-12-25 09:00:56,28.52,20.31,5.22,82.18,165.81
2021-12-25 10:00:56,37.08,15.71,6.53,80.4,164.29
2021-12-25 11:00:56,31.5,0.0,7.02,90.91,207.1
2021-12-25 12:00:56,44.22,0.0,8.93,100.2,200.88
2021-12-25 13:00:56,33.83,0.0,11.89,110.92,236.85
2021-12-25 14:00:56,39.32,0.0,9.43,107.4,212.37
2021-12-25 15:00:56,35.68,0.0,12.37,107.92,221.29
2021-12-25 16:00:56,29.05,0.0,9.79,99.06,173.48
2021-12-25 17:00:56,35.71,0.0,10.16,103.23,177.82
2021-12-25 18:00:56,42.18,0.0,8.37,99.42,153.78
2021-12-25 19:00:56,39.9,36.81,8.9,104.81,201.65
2021-12-25 20:00:56,32.25,27.1,7.62,96.8,230.6
2021-12-25 21:00:56,41.86,41.0,7.78,97.87,308.54
2021-12-25 22:00:56,39.25,0.0,9.64,95.74,338.44
2021-12-25 23:00:56,37.78,0.0,9.31,95.36,396.05
2021-12-26 00:00:56,40.74,0.0,10.44,95.55,340.62
2021-12-26 01:00:56,31.63,0.0,9.69,95.82,308.65
2021-12-26 02:00:56,37.22,0.0,8.7,94.72,298.76
2021-12-26 03:00:56,32.98,0.0,7.54,85.76,366.97
2021-12-26 04:00:56,31.88,0.0,7.45,83.19,379.83
2021-12-26 05:00:56,41.89,0.0,7.18,81.62,355.68
2021-12-26 06:00:56,38.18,37.05,7.25,84.31,342.71
2021-12-26 07:00:56,41.54,38.07,6.88,82.44,339.31
2021-12-26 08:00:56,33.31,0.0,6.9,80.14,339.96
2021-12-26 09:00:56,38.49,32.63,6.71,79.62,348.47
2021-12-26 10:00:56,38.08,0.0,7.12,81.36,346.73
2021-12-26 11:00:56,38.13,30.26,7.74,83.76,368.44
2021-12-26 12:00:56,33.32,0.0,9.27,92.08,350.14
2021-12-26 13:00:56,40.66,40.2,9.92,82.25,253.5
2021-12-26 14:00:56,35.33,0.0,10.82,91.59,293.49
2021-12-26 15:00:56,29.18,23.04,9.65,84.27,249.52
2021-12-26 16:00:56,32.97,26.32,9.68,90.56,263.98
2021-12-26 17:00:56,28.46,25.91,7.85,89.88,262.97
2021-12-26 18:00:56,44.95,36.86,7.56,89.79,271.45
2021-12-26 19:00:56,33.36,23.29,6.89,88.48,299.25
2021-12-26 20:00:56,32.09,0.0,6.59,87.0,358.36
2021-12-26 21:00:56,49.22,23.44,6.48,85.66,393.23
2021-12-26 22:00:56,38.79,0.0,6.88,72.33,427.36
2021-12-26 23:00:56,35.5,0.0,6.58,66.05,355.0
2021-12-27 00:00:56,41.23,0.0,6.59,64.9,323.81
2021-12-27 01:00:56,31.72,0.0,6.31,66.58,341.74
2021-12-27 02:00:56,27.2,0.0,6.15,62.99,365.41
2021-12-27 03:00:56,36.51,0.0,5.71,56.88,357.2
2021-12-27 04:00:56,31.82,0.0,5.88,61.31,320.7
2021-12-27 05:00:56,28.14,0.0,5.31,58.36,312.55
2021-12-27 06:00:56,33.06,29.89,5.31,66.3,333.95
2021-12-27 07:00:56,27.91,0.0,4.52,55.96,272.63
2021-12-27 08:00:56,35.46,0.0,4.84,51.79,377.01
2021-12-27 09:00:56,40.89,35.22,4.61,54.2,422.93
2021-12-27 10:00:56,40.37,33.54,5.38,65.82,495.97
2021-12-27 11:00:56,37.38,0.0,6.52,83.03,479.09
2021-12-27 12:00:56,37.25,35.34,6.76,73.45,180.02
2021-12-27 13:00:56,30.36,0.0,7.29,75.12,128.36
2021-12-27 14:00:56,33.98,0.0,7.65,101.5,193.86
2021-12-27 15:00:56,36.86,35.02,7.12,85.62,142.5
2021-12-27 16:00:56,39.88,31.0,7.11,75.07,106.74
2021-12-27 17:00:56,40.21,32.22,6.34,45.9,55.68
2021-12-27 18:00:56,39.49,24.72,5.58,77.18,111.5
2021-12-27 19:00:56,34.26,15.09,5.59,86.8,323.91
2021-12-27 20:00:56,29.16,24.9,5.02,85.35,315.62
2021-12-27 21:00:56,38.64,30.67,7.4,78.1,503.73
2021-12-27 22:00:56,43.5,0.0,6.73,84.91,518.64
2021-12-27 23:00:56,33.31,0.0,6.9,80.17,217.21
2021-12-28 00:00:56,36.08,0.0,6.48,80.74,293.36
2021-12-28 01:00:56,30.85,0.0,5.12,74.01,276.65
2021-12-28 02:00:56,31.19,0.0,4.65,67.94,221.32
2021-12-28 03:00:56,41.72,23.83,4.21,70.32,131.2
2021-12-28 04:00:56,41.59,25.58,4.62,72.05,107.49
2021-12-28 05:00:56,32.95,14.76,4.32,66.37,73.86
2021-12-28 06:00:56,29.05,11.34,4.79,67.48,91.12
2021-12-28 07:00:56,28.08,9.96,4.46,66.77,89.31
2021-12-28 08:00:56,25.03,8.26,4.54,69.04,140.97
2021-12-28 09:00:56,23.29,11.33,4.83,63.42,347.32
2021-12-28 10:00:56,23.98,14.3,4.89,66.96,243.76
2021-12-28 11:00:56,24.78,0.0,5.83,69.9,145.36
2021-12-28 12:00:56,34.04,29.4,6.21,88.42,153.99
2021-12-28 13:00:56,28.68,0.0,6.62,79.53,131.65
2021-12-28 14:00:56,25.38,0.0,6.59,75.04,131.43
2021-12-28 15:00:56,29.61,0.0,6.16,66.15,101.83
2021-12-28 16:00:56,25.87,0.0,6.17,62.35,90.22
2021-12-28 17:00:56,28.24,26.01,5.53,61.87,79.48
2021-12-28 18:00:56,34.32,30.48,5.41,77.49,130.62
2021-12-28 19:00:56,37.46,16.73,5.45,79.78,312.24
2021-12-28 20:00:56,31.79,0.0,5.56,75.39,411.5
2021-12-28 21:00:56,42.89,18.85,5.16,74.96,318.33
2021-12-28 22:00:56,32.76,22.07,5.19,71.4,246.65
2021-12-28 23:00:56,29.65,0.0,4.92,73.13,259.89
2021-12-29 00:00:56,49.28,0.0,4.56,68.73,406.61
2021-12-29 01:00:56,36.56,34.0,4.29,63.63,362.23
2021-12-29 02:00:56,31.03,44.75,4.01,67.27,238.55
2021-12-29 03:00:56,37.0,30.82,2.99,62.55,209.15
2021-12-29 04:00:56,37.52,0.0,2.82,54.92,156.87
2021-12-29 05:00:56,32.4,29.67,2.58,56.5,104.67
2021-12-29 06:00:56,28.47,23.8,2.4,54.62,85.9
2021-12-29 07:00:56,37.53,23.05,2.25,51.77,87.41
2021-12-29 08:00:56,29.45,27.54,2.43,55.25,117.08
2021-12-29 09:00:56,36.95,19.6,2.43,51.92,157.28
2021-12-29 10:00:56,33.09,10.69,2.67,53.62,160.27
2021-12-29 11:00:56,33.28,30.54,2.86,51.33,105.95
2021-12-29 12:00:56,38.58,27.45,2.81,42.33,68.38
2021-12-29 13:00:56,31.33,29.26,3.18,40.67,60.69
2021-12-29 14:00:56,27.99,20.88,3.43,46.54,70.07
2021-12-29 15:00:56,42.43,24.4,3.77,45.6,66.34
2021-12-29 16:00:56,32.64,25.38,3.94,53.95,74.7
2021-12-29 17:00:56,26.94,31.91,4.05,65.92,86.89
2021-12-29 18:00:56,34.53,24.62,3.93,82.18,137.04
2021-12-29 19:00:56,30.24,37.51,3.89,80.38,194.09
2021-12-29 20:00:56,43.26,32.34,3.72,76.68,142.32
2021-12-29 21:00:56,39.99,20.45,3.65,76.09,123.81
2021-12-29 22:00:56,31.23,13.14,3.41,72.76,101.41
2021-12-29 23:00:56,28.21,19.67,3.29,69.97,88.23
2021-12-30 00:00:56,37.53,29.43,3.18,71.52,91.3
2021-12-30 01:00:56,30.64,19.45,3.51,69.95,94.39
2021-12-30 02:00:56,28.21,19.29,3.54,58.56,69.7
2021-12-30 03:00:56,43.91,16.46,4.29,50.37,54.9
2021-12-30 04:00:56,33.74,23.38,4.21,35.89,39.12
2021-12-30 05:00:56,28.69,17.77,4.46,30.31,33.68
2021-12-30 06:00:56,27.37,26.43,4.47,30.06,33.5
2021-12-30 07:00:56,31.82,19.49,4.61,31.86,35.17
2021-12-30 08:00:56,27.8,16.64,4.31,64.28,83.53
2021-12-30 09:00:56,40.45,11.51,4.81,75.55,209.36
2021-12-30 10:00:56,40.33,9.14,4.66,68.85,135.25
2021-12-30 11:00:56,33.27,10.1,5.46,45.06,61.52
2021-12-30 12:00:56,37.98,21.29,5.59,31.16,44.41
2021-12-30 13:00:56,32.79,16.38,5.68,26.9,37.68
2021-12-30 14:00:56,27.05,13.58,5.75,38.02,49.04
2021-12-30 15:00:56,34.77,11.05,5.35,49.29,65.31
2021-12-30 16:00:56,27.46,8.58,4.31,29.97,35.69
2021-12-30 17:00:56,25.19,28.82,4.47,44.43,51.34
2021-12-30 18:00:56,25.09,20.76,5.15,54.24,71.04
2021-12-30 19:00:56,26.87,12.6,5.21,69.03,97.08
2021-12-30 20:00:56,26.09,0.0,5.24,61.66,77.22
2021-12-30 21:00:56,41.09,0.0,5.46,63.09,76.38
2021-12-30 22:00:56,33.26,0.0,4.77,54.88,65.02
2021-12-30 23:00:56,30.0,24.05,4.83,59.48,87.59
2021-12-31 00:00:56,31.96,17.15,4.48,57.32,140.79
2021-12-31 01:00:56,28.33,15.93,4.37,63.9,165.65
2021-12-31 02:00:56,25.06,0.0,4.06,63.69,199.5
2021-12-31 03:00:56,29.68,20.88,4.14,61.82,145.87
2021-12-31 04:00:56,27.1,0.0,3.75,62.79,144.98
2021-12-31 05:00:56,27.88,26.08,3.86,58.71,128.3
2021-12-31 06:00:56,32.46,0.0,3.47,58.13,113.88
2021-12-31 07:00:56,30.69,21.28,3.55,53.06,120.0
2021-12-31 08:00:56,27.35,24.54,3.65,50.25,165.46
2021-12-31 09:00:56,26.07,25.0,4.11,48.37,243.98
2021-12-31 10:00:56,38.15,16.09,5.07,50.14,351.42
2021-12-31 11:00:56,35.83,0.0,5.92,57.3,418.15
2021-12-31 12:00:56,36.38,28.81,6.33,64.35,370.67
2021-12-31 13:00:56,30.71,23.37,6.76,65.9,287.31
2021-12-31 14:00:56,34.07,0.0,6.22,69.6,172.23
2021-12-31 15:00:56,40.08,36.63,6.94,74.03,123.91
2021-12-31 16:00:56,32.01,0.0,6.97,79.64,120.24
2021-12-31 17:00:56,27.4,0.0,6.63,93.6,146.71
2021-12-31 18:00:56,25.18,0.0,7.55,96.61,170.53
2021-12-31 19:00:56,33.68,0.0,7.19,97.79,212.82
2021-12-31 20:00:56,32.19,0.0,6.94,97.11,228.79
2021-12-31 21:00:56,46.64,0.0,7.99,90.2,312.95
2021-12-31 22:00:56,45.88,0.0,7.99,85.39,316.85
2021-12-31 23:00:56,43.19,0.0,7.39,77.71,390.52
2022-01-01 00:00:56,39.49,0.0,8.2,67.5,523.59
2022-01-01 01:00:56,40.89,0.0,6.39,66.65,493.37
2022-01-01 02:00:56,32.04,0.0,6.45,59.73,559.06
2022-01-01 03:00:56,34.89,0.0,4.78,55.84,390.89
2022-01-01 04:00:56,28.51,0.0,4.77,53.94,416.07
2022-01-01 05:00:56,32.29,0.0,4.56,54.24,354.38
2022-01-01 06:00:56,27.28,0.0,4.32,52.07,352.59
2022-01-01 07:00:56,33.54,0.0,4.25,50.14,327.24
2022-01-01 08:00:56,43.05,0.0,4.12,48.46,348.1
2022-01-01 09:00:56,45.08,33.4,4.32,40.32,345.38
2022-01-01 10:00:56,38.43,19.44,4.83,43.42,361.71
2022-01-01 11:00:56,44.74,0.0,4.51,45.1,252.63
2022-01-01 12:00:56,46.38,26.7,5.06,47.71,219.91
2022-01-01 13:00:56,39.11,24.43,4.59,50.1,100.91
2022-01-01 14:00:56,35.39,24.25,4.88,47.25,79.25
2022-01-01 15:00:56,35.37,21.86,4.89,45.99,71.83
2022-01-01 16:00:56,30.1,20.51,4.95,48.43,72.29
2022-01-01 17:00:56,26.88,24.91,4.85,49.7,71.95
2022-01-01 18:00:56,36.46,34.3,4.47,55.3,77.52
2022-01-01 19:00:56,31.06,19.95,4.37,57.88,88.12
2022-01-01 20:00:56,29.84,11.66,4.39,61.32,95.91
2022-01-01 21:00:56,29.05,11.03,4.39,60.94,97.52
2022-01-01 22:00:56,40.89,26.6,4.33,56.96,87.78
2022-01-01 23:00:56,32.44,24.24,4.14,51.75,73.23
2022-01-02 00:00:56,41.91,26.53,3.65,48.77,62.47
2022-01-02 01:00:56,36.11,18.74,3.9,46.1,57.84
2022-01-02 02:00:56,34.82,11.15,3.63,43.48,52.14
2022-01-02 03:00:56,45.88,25.61,4.18,31.72,37.14
2022-01-02 04:00:56,34.2,23.88,3.94,34.88,40.44
2022-01-02 05:00:56,36.26,18.08,3.89,30.1,34.43
2022-01-02 06:00:56,51.78,12.59,3.84,28.66,32.18
2022-01-02 07:00:56,37.65,11.64,3.69,29.73,33.27
2022-01-02 08:00:56,30.38,9.27,3.72,31.57,36.54
2022-01-02 09:00:56,41.86,6.44,3.68,34.77,42.21
2022-01-02 10:00:56,32.7,6.32,4.24,35.3,49.3
2022-01-02 11:00:56,33.19,10.59,4.71,35.89,49.43
2022-01-02 12:00:56,31.99,11.04,5.24,31.14,48.01
2022-01-02 13:00:56,32.59,8.56,5.32,25.31,35.98
2022-01-02 14:00:56,27.43,6.72,5.28,20.91,30.45
2022-01-02 15:00:56,32.56,8.97,4.76,17.69,25.26
2022-01-02 16:00:56,32.12,7.31,4.47,16.87,24.72
2022-01-02 17:00:56,32.47,4.96,4.25,19.22,27.2
2022-01-02 18:00:56,35.2,6.04,4.19,22.99,30.87
2022-01-02 19:00:56,29.55,7.45,4.1,29.86,37.74
2022-01-02 20:00:56,27.27,21.27,4.62,35.02,42.44
2022-01-02 21:00:56,26.15,0.0,4.81,38.51,46.47
2022-01-02 22:00:56,30.01,20.19,5.91,36.01,42.1
2022-01-02 23:00:56,27.18,15.53,6.3,33.5,40.29
2022-01-03 00:00:56,33.53,14.47,5.5,45.2,51.73
2022-01-03 01:00:56,35.54,12.06,6.2,39.2,44.82
2022-01-03 02:00:56,29.3,11.69,4.23,58.64,65.52
2022-01-03 03:00:56,26.24,9.35,3.42,76.33,94.79
2022-01-03 04:00:56,24.74,8.14,3.55,68.21,83.38
2022-01-03 05:00:56,33.94,7.45,3.28,73.33,97.56
2022-01-03 06:00:56,31.66,0.0,3.41,71.98,95.98
2022-01-03 07:00:56,30.64,20.2,3.04,59.89,82.23
2022-01-03 08:00:56,26.01,10.98,3.83,63.84,145.88
2022-01-03 09:00:56,25.41,14.92,4.05,56.24,238.92
2022-01-03 10:00:56,23.69,19.19,5.13,62.6,313.35
2022-01-03 11:00:56,29.1,13.45,6.59,67.65,382.67
2022-01-03 12:00:56,28.56,18.03,9.16,70.59,276.36
2022-01-03 13:00:56,37.12,28.21,9.83,73.39,219.26
2022-01-03 14:00:56,39.36,0.0,8.97,63.19,109.69
2022-01-03 15:00:56,44.98,33.87,9.11,67.89,117.02
2022-01-03 16:00:56,37.44,21.3,6.11,54.63,87.99
2022-01-03 17:00:56,32.22,14.22,5.89,65.84,105.21
2022-01-03 18:00:56,33.18,17.61,5.58,68.42,113.56
2022-01-03 19:00:56,33.41,23.18,6.6,73.97,149.97
2022-01-03 20:00:56,29.18,13.78,6.84,77.21,166.76
2022-01-03 21:00:56,30.27,22.22,7.96,75.86,177.39
2022-01-03 22:00:56,27.18,20.95,7.14,68.06,244.94
2022-01-03 23:00:56,33.86,0.0,7.48,68.16,267.82
2022-01-04 00:00:56,29.63,0.0,6.2,63.73,321.73
2022-01-04 01:00:56,27.79,0.0,5.64,63.36,348.94
2022-01-04 02:00:56,33.38,0.0,5.5,60.65,291.45
2022-01-04 03:00:56,42.97,37.84,4.27,45.43,316.02
2022-01-04 04:00:56,32.31,0.0,4.46,51.73,289.4
2022-01-04 05:00:56,29.48,0.0,4.27,43.69,300.93
2022-01-04 06:00:56,39.23,31.99,4.28,47.57,286.13
2022-01-04 07:00:56,31.56,27.69,4.12,43.71,288.34
2022-01-04 08:00:56,26.44,0.0,4.37,44.9,314.49
2022-01-04 09:00:56,34.85,30.43,4.82,39.83,418.11
2022-01-04 10:00:56,29.88,22.55,5.29,46.11,383.58
2022-01-04 11:00:56,41.72,38.3,6.94,44.27,328.02
2022-01-04 12:00:56,41.02,0.0,9.21,60.55,283.2
2022-01-04 13:00:56,43.41,31.05,9.36,57.32,122.73
2022-01-04 14:00:56,34.97,0.0,10.97,59.2,156.07
2022-01-04 15:00:56,41.79,34.96,9.53,46.99,88.11
2022-01-04 16:00:56,39.35,34.32,8.13,40.56,66.83
2022-01-04 17:00:56,30.82,22.17,6.94,39.87,57.1
2022-01-04 18:00:56,30.42,12.76,5.93,50.48,72.18
2022-01-04 19:00:56,34.84,32.59,5.57,61.98,122.72
2022-01-04 20:00:56,29.86,24.18,5.54,70.9,154.33
2022-01-04 21:00:56,43.36,26.04,5.69,70.82,245.44
2022-01-04 22:00:56,37.46,0.0,7.47,68.09,254.31
2022-01-04 23:00:56,30.05,0.0,6.89,62.09,321.84
2022-01-05 00:00:56,34.05,0.0,7.56,62.55,339.07
2022-01-05 01:00:56,29.71,0.0,7.63,59.42,371.22
2022-01-05 02:00:56,49.9,0.0,6.2,57.86,389.16
2022-01-05 03:00:56,50.19,46.69,5.35,48.76,337.71
2022-01-05 04:00:56,36.42,36.42,5.39,53.37,326.2
2022-01-05 05:00:56,30.29,0.0,4.64,50.85,267.64
2022-01-05 06:00:56,45.22,43.79,4.26,50.21,224.4
2022-01-05 07:00:56,34.83,34.03,3.95,47.53,221.47
2022-01-05 08:00:56,28.51,0.0,4.12,45.29,261.16
2022-01-05 09:00:56,30.18,23.05,4.63,45.84,353.19
2022-01-05 10:00:56,27.91,28.13,5.38,49.31,467.05
2022-01-05 11:00:56,41.44,38.2,7.46,65.18,556.66
2022-01-05 12:00:56,58.59,54.66,7.69,70.32,477.94
2022-01-05 13:00:56,40.85,0.0,9.17,82.87,391.46
2022-01-05 14:00:56,39.41,32.75,9.15,80.28,218.66
2022-01-05 15:00:56,31.64,0.0,8.36,71.98,138.87
2022-01-05 16:00:56,43.44,22.64,8.29,61.09,100.73
2022-01-05 17:00:56,34.61,27.52,7.61,58.07,92.72
2022-01-05 18:00:56,40.34,17.83,8.04,63.05,101.23
2022-01-05 19:00:56,30.94,24.79,7.88,67.41,208.25
2022-01-05 20:00:56,31.57,0.0,8.75,80.75,344.66
2022-01-05 21:00:56,43.06,27.27,10.48,72.93,524.1
2022-01-05 22:00:56,32.87,0.0,9.85,71.65,597.95
2022-01-05 23:00:56,41.77,0.0,10.66,69.29,712.25
2022-01-06 00:00:56,46.23,0.0,9.3,69.97,655.21
2022-01-06 01:00:56,46.47,0.0,7.32,70.91,623.64
2022-01-06 02:00:56,38.3,0.0,6.48,67.91,620.5
2022-01-06 03:00:56,34.37,0.0,4.78,53.88,530.99
2022-01-06 04:00:56,30.95,0.0,4.58,55.29,498.83
2022-01-06 05:00:56,31.88,0.0,4.04,52.08,408.06
2022-01-06 06:00:56,44.23,40.62,3.78,46.53,355.89
