Tarih,PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),PM10 ( µg/m3 ),CO ( µg/m3 )
2019-03-19 14:00:56,31.95,20.38,71.08500000000001,93.845,40.78,0.0,567.0
2019-03-19 15:00:56,30.35,17.63,70.855,90.245,41.14,0.0,514.73
2019-03-19 16:00:56,28.7,15.75,56.065000000000005,69.23,44.81,0.0,326.28
2019-03-19 17:00:56,27.75,15.69,58.870000000000005,72.27,37.04,0.0,301.83
2019-03-19 18:00:56,24.2,14.22,61.46,71.81,29.65,0.0,191.49
2019-03-19 19:00:56,23.35,15.55,43.175,54.324999999999996,17.09,0.0,515.98
2019-03-19 20:00:56,27.03,12.53,31.78,36.075,34.05,0.0,581.31
2019-03-19 21:00:56,25.94,10.27,28.68,31.615000000000002,34.45,0.0,615.97
2019-03-19 22:00:56,29.59,9.08,23.945,25.22,36.05,0.0,631.41
2019-03-19 23:00:56,29.85,9.69,23.805,25.395,31.56,0.0,682.38
2019-03-20 00:00:56,27.04,8.98,28.615,29.71,28.55,0.0,755.06
2019-03-20 01:00:56,27.49,8.66,44.555,54.04,14.48,0.0,543.46
2019-03-20 02:00:56,23.36,9.39,34.42,40.265,25.41,0.0,464.3
2019-03-20 03:00:56,21.72,8.85,28.284999999999997,30.425,28.22,0.0,513.06
2019-03-20 04:00:56,27.06,9.0,57.714999999999996,97.345,1.85,0.0,532.45
2019-03-20 05:00:56,32.89,8.77,56.31,73.305,10.97,0.0,537.45
2019-03-20 06:00:56,30.49,7.23,20.47,21.055,39.88,0.0,518.92
2019-03-20 07:00:56,25.36,6.8,16.48,18.05,25.62,0.0,541.77
2019-03-20 08:00:56,19.09,4.28,17.485,19.9,35.34,0.0,614.79
2019-03-20 09:00:56,17.05,5.54,52.644999999999996,74.81,27.81,0.0,811.93
2019-03-20 10:00:56,18.43,5.7,62.17,116.725,21.29,0.0,748.86
2019-03-20 11:00:56,22.86,5.18,35.97,64.11,27.77,0.0,716.15
2019-03-20 12:00:56,24.67,5.28,12.745000000000001,20.995,31.6,0.0,475.48
2019-03-20 13:00:56,19.55,5.45,11.3,18.240000000000002,34.75,0.0,480.48
2019-03-20 14:00:56,14.11,5.2,9.945,16.515,36.68,0.0,441.77
2019-03-20 15:00:56,18.31,5.08,10.555,16.845,38.37,0.0,431.38
2019-03-20 16:00:56,22.92,5.09,10.605,16.765,37.8,0.0,421.22
2019-03-20 17:00:56,19.2,4.92,11.274999999999999,17.625,36.34,0.0,414.57
2019-03-20 18:00:56,17.88,4.3,9.690000000000001,16.57,37.87,0.0,500.04
2019-03-20 19:00:56,14.56,3.57,13.56,22.025,37.65,0.0,505.98
2019-03-20 20:00:56,13.07,4.21,11.35,16.83,42.66,0.0,544.24
2019-03-20 21:00:56,12.78,3.52,12.06,14.835,41.59,0.0,542.46
2019-03-20 22:00:56,9.65,3.26,11.684999999999999,13.950000000000001,40.36,0.0,552.93
2019-03-20 23:00:56,7.29,3.85,10.625,13.190000000000001,41.11,0.0,526.82
2019-03-21 00:00:56,6.12,4.08,9.435,11.200000000000001,41.51,0.0,508.66
2019-03-21 01:00:56,5.45,4.1,10.375,11.885,39.71,0.0,573.94
2019-03-21 02:00:56,7.13,3.37,11.045,14.549999999999999,39.93,0.0,465.25
2019-03-21 03:00:56,10.95,4.15,9.69,12.475000000000001,39.31,0.0,358.21
2019-03-21 04:00:56,11.32,5.11,10.49,12.764999999999999,38.41,0.0,318.84
2019-03-21 05:00:56,9.6,5.89,14.950000000000001,17.2,36.27,0.0,375.42
2019-03-21 06:00:56,9.16,3.73,8.465,10.059999999999999,41.48,0.0,371.44
2019-03-21 07:00:56,10.56,4.71,7.29,8.525,49.36,0.0,510.38
2019-03-21 08:00:56,11.94,4.04,10.235000000000001,13.18,45.63,0.0,476.22
2019-03-21 09:00:56,9.63,4.73,20.725,28.95,31.86,0.0,476.2
2019-03-21 10:00:56,9.6,6.35,20.295,29.770000000000003,30.56,0.0,470.08
2019-03-21 11:00:56,12.97,6.24,15.27,22.86,37.15,0.0,473.79
2019-03-21 12:00:56,12.85,6.64,13.48,20.35,39.52,0.0,446.01
2019-03-21 13:00:56,13.38,5.57,11.98,19.14,45.12,0.0,504.78
2019-03-21 14:00:56,15.58,4.18,9.72,15.34,46.61,0.0,489.48
2019-03-21 15:00:56,17.32,4.06,9.985000000000001,16.39,46.34,0.0,480.19
2019-03-21 16:00:56,21.14,3.98,10.58,16.955000000000002,43.49,0.0,481.82
2019-03-21 17:00:56,21.86,3.54,10.610000000000001,17.32,41.11,0.0,602.1
2019-03-21 18:00:56,20.49,3.24,11.77,19.125,37.24,0.0,655.66
2019-03-21 19:00:56,19.88,3.08,14.135,21.44,33.71,0.0,559.44
2019-03-21 20:00:56,17.83,2.75,14.584999999999999,22.439999999999998,35.99,0.0,389.01
2019-03-21 21:00:56,17.59,3.99,11.040000000000001,14.935,42.14,0.0,375.22
2019-03-21 22:00:56,18.2,3.02,12.389999999999999,15.75,36.08,0.0,390.77
2019-03-21 23:00:56,17.11,3.06,10.415000000000001,13.945,38.65,0.0,369.95
2019-03-22 00:00:56,18.54,3.33,8.29,10.725,39.28,0.0,343.22
2019-03-22 01:00:56,19.01,3.39,9.895,13.27,37.94,0.0,501.55
2019-03-22 02:00:56,18.02,3.39,7.369999999999999,9.58,42.36,0.0,526.32
2019-03-22 03:00:56,13.95,2.87,8.145,9.985,39.33,0.0,510.37
2019-03-22 04:00:56,13.47,3.93,11.465,13.83,34.74,0.0,623.36
2019-03-22 05:00:56,12.61,4.48,13.69,16.96,32.38,0.0,687.79
2019-03-22 06:00:56,10.87,4.06,8.83,10.254999999999999,41.01,0.0,673.93
2019-03-22 07:00:56,13.98,4.04,13.485,16.66,33.67,0.0,510.49
2019-03-22 08:00:56,15.27,3.49,11.19,15.015,35.85,0.0,432.83
2019-03-22 09:00:56,10.75,3.62,23.830000000000002,35.69,23.21,0.0,420.69
2019-03-22 10:00:56,20.14,4.32,15.62,25.025000000000002,35.17,0.0,319.91
2019-03-22 11:00:56,61.05,2.95,12.795,20.34,42.45,0.0,293.5
2019-03-22 12:00:56,43.26,3.13,10.605,16.425,49.51,0.0,277.93
2019-03-22 13:00:56,34.23,3.17,10.685,17.195,51.74,0.0,507.52
2019-03-22 14:00:56,24.7,3.3,10.085,15.105,55.22,0.0,595.15
2019-03-22 15:00:56,20.72,2.92,9.71,14.295,61.96,0.0,437.84
2019-03-22 16:00:56,20.76,3.4,10.24,15.16,61.69,0.0,317.42
2019-03-22 17:00:56,22.51,3.75,12.645000000000001,19.555,60.26,0.0,509.08
2019-03-22 18:00:56,26.09,3.11,15.94,24.325,56.01,0.0,656.66
2019-03-22 19:00:56,25.79,2.67,17.815,28.225,51.88,0.0,518.21
2019-03-22 20:00:56,20.56,2.7,20.675,28.744999999999997,51.66,0.0,541.12
2019-03-22 21:00:56,15.42,2.91,19.384999999999998,24.53,42.79,0.0,513.95
2019-03-22 22:00:56,17.1,4.43,21.36,23.729999999999997,41.24,0.0,589.02
2019-03-22 23:00:56,23.03,3.0,15.139999999999999,16.78,50.34,0.0,579.88
2019-03-23 00:00:56,25.57,3.15,13.655000000000001,15.48,52.86,0.0,577.33
2019-03-23 01:00:56,22.78,3.02,14.3,16.475,52.27,0.0,491.84
2019-03-23 02:00:56,20.65,4.52,20.23,22.189999999999998,46.36,0.0,560.59
2019-03-23 03:00:56,23.98,6.07,20.08,21.33,46.61,0.0,606.52
2019-03-23 04:00:56,24.3,5.61,16.13,17.365,46.49,0.0,546.71
2019-03-23 05:00:56,22.28,4.32,8.120000000000001,9.370000000000001,56.39,0.0,541.3
2019-03-23 06:00:56,19.23,4.59,14.190000000000001,15.674999999999999,46.54,0.0,528.34
2019-03-23 07:00:56,15.17,5.84,30.945,33.605,27.49,0.0,511.81
2019-03-23 08:00:56,15.1,4.97,25.45,33.41,38.46,0.0,540.26
2019-03-23 09:00:56,16.2,5.31,40.72,51.315,25.15,0.0,526.16
2019-03-23 10:00:56,19.99,5.36,46.175,69.675,41.54,0.0,594.1
2019-03-23 11:00:56,25.37,5.7,37.42,51.739999999999995,53.9,0.0,474.84
2019-03-23 12:00:56,24.71,5.67,25.205,33.31,47.21,0.0,519.83
2019-03-23 13:00:56,22.69,5.05,12.345,16.47,47.06,0.0,572.23
2019-03-23 14:00:56,21.86,5.54,9.515,12.875,48.53,0.0,633.47
2019-03-23 15:00:56,23.72,5.66,7.529999999999999,11.344999999999999,44.8,0.0,549.7
2019-03-23 16:00:56,25.2,4.89,6.61,10.535,43.08,0.0,526.38
2019-03-23 17:00:56,21.15,5.1,7.665,11.934999999999999,44.3,0.0,501.5
2019-03-23 18:00:56,17.55,4.75,7.925000000000001,11.605,50.8,0.0,592.08
2019-03-23 19:00:56,16.16,4.69,7.87,10.75,52.97,0.0,494.25
2019-03-23 20:00:56,13.76,4.75,7.685,10.045,51.54,0.0,443.85
2019-03-23 21:00:56,12.93,4.47,8.74,10.780000000000001,48.82,0.0,353.07
2019-03-23 22:00:56,11.74,4.92,11.69,13.885,45.21,0.0,365.95
2019-03-23 23:00:56,9.01,6.06,10.844999999999999,13.14,48.21,0.0,399.95
2019-03-24 00:00:56,6.96,4.77,8.69,10.004999999999999,51.9,0.0,292.0
2019-03-24 01:00:56,5.29,4.41,12.83,15.370000000000001,48.18,0.0,501.02
2019-03-24 02:00:56,5.69,3.86,9.93,12.835,54.02,0.0,592.86
2019-03-24 03:00:56,9.4,4.1,7.7,8.844999999999999,52.09,0.0,566.05
2019-03-24 04:00:56,11.56,4.02,5.65,7.015000000000001,54.43,0.0,517.64
2019-03-24 05:00:56,11.79,3.53,7.404999999999999,8.18,52.26,0.0,501.81
2019-03-24 06:00:56,11.7,3.88,7.39,8.27,47.22,0.0,480.27
2019-03-24 07:00:56,13.39,3.71,5.055000000000001,6.41,52.45,0.0,533.58
2019-03-24 08:00:56,13.99,3.28,7.175,8.665,46.09,0.0,549.18
2019-03-24 09:00:56,10.28,4.05,12.209999999999999,15.855,40.96,0.0,549.85
2019-03-24 10:00:56,8.21,4.03,7.914999999999999,11.335,48.66,0.0,501.37
2019-03-24 11:00:56,9.06,3.72,4.955,7.875,54.81,0.0,528.37
2019-03-24 12:00:56,10.07,3.63,3.8850000000000002,6.095,57.17,0.0,515.32
2019-03-24 13:00:56,7.78,3.08,3.375,5.475,57.9,0.0,503.47
2019-03-24 14:00:56,8.97,3.16,3.54,5.779999999999999,58.48,0.0,469.69
2019-03-24 15:00:56,10.74,2.9,3.665,6.23,58.62,0.0,446.89
2019-03-24 16:00:56,8.26,3.13,3.955,6.02,58.35,0.0,432.49
2019-03-24 17:00:56,6.42,3.34,4.28,6.385,57.3,0.0,475.62
2019-03-24 18:00:56,5.77,3.22,4.390000000000001,6.5,56.79,0.0,472.07
2019-03-24 19:00:56,4.82,3.16,4.895,7.45,58.22,0.0,572.64
2019-03-24 20:00:56,6.74,3.02,4.8,7.369999999999999,57.59,0.0,575.27
2019-03-24 21:00:56,8.51,3.03,8.095,10.83,53.12,0.0,554.68
2019-03-24 22:00:56,6.62,3.53,9.72,11.885000000000002,47.31,0.0,621.24
2019-03-24 23:00:56,6.89,3.77,11.635,13.075,46.22,0.0,714.41
2019-03-25 00:00:56,6.57,5.14,11.915000000000001,14.175,49.7,0.0,697.21
2019-03-25 01:00:56,5.94,4.05,22.6,25.485,38.17,0.0,678.4
2019-03-25 02:00:56,8.94,4.43,17.265,18.555,43.8,0.0,619.16
2019-03-25 03:00:56,11.11,4.36,13.030000000000001,14.875,45.1,0.0,516.82
2019-03-25 04:00:56,10.25,4.3,16.48,18.855,37.07,0.0,446.92
2019-03-25 05:00:56,10.72,4.43,14.195,15.525,38.44,0.0,435.56
2019-03-25 06:00:56,9.48,4.16,13.215,14.485,40.37,0.0,425.19
2019-03-25 07:00:56,7.17,4.27,22.855,25.784999999999997,27.65,0.0,463.19
2019-03-25 08:00:56,5.55,4.49,24.52,28.705,28.98,0.0,544.06
2019-03-25 09:00:56,4.19,4.63,36.830000000000005,53.855,17.83,0.0,652.9
2019-03-25 10:00:56,4.51,4.78,24.75,32.775000000000006,37.62,0.0,355.27
2019-03-25 11:00:56,9.63,5.31,29.494999999999997,40.275,40.99,0.0,364.87
2019-03-25 12:00:56,14.99,5.09,30.89,43.01,47.15,0.0,225.1
2019-03-25 13:00:56,14.61,7.15,43.495000000000005,63.28,40.09,0.0,244.57
2019-03-25 14:00:56,19.05,12.07,48.269999999999996,71.94,43.0,0.0,798.9
2019-03-25 15:00:56,26.36,14.35,37.425,50.955,39.65,0.0,855.52
2019-03-25 16:00:56,28.54,11.73,37.955,51.290000000000006,38.87,0.0,850.65
2019-03-25 17:00:56,32.9,11.76,56.925,77.155,35.9,0.0,959.05
2019-03-25 18:00:56,35.68,10.44,58.425,74.28999999999999,34.51,0.0,956.0
2019-03-25 19:00:56,34.53,9.86,75.16499999999999,93.405,27.96,0.0,570.95
2019-03-25 20:00:56,36.31,8.59,74.91,93.79,11.39,0.0,457.19
2019-03-25 21:00:56,36.95,8.56,46.01,58.225,12.15,0.0,374.99
2019-03-25 22:00:56,33.78,5.82,35.085,40.215,24.15,0.0,423.87
2019-03-25 23:00:56,32.2,7.94,49.545,64.84,14.93,0.0,662.71
2019-03-26 00:00:56,32.03,12.0,70.985,131.115,0.54,0.0,501.17
2019-03-26 01:00:56,34.47,11.68,62.97,119.71,0.93,0.0,454.95
2019-03-26 02:00:56,39.23,6.78,42.145,55.235,10.13,0.0,564.34
2019-03-26 03:00:56,39.75,6.59,29.134999999999998,30.83,24.78,0.0,512.67
2019-03-26 04:00:56,33.07,5.98,24.72,25.425,33.72,0.0,484.69
2019-03-26 05:00:56,29.88,18.55,34.135,50.89,23.46,0.0,390.39
2019-03-26 06:00:56,30.2,34.9,57.565,130.035,0.36,0.0,261.07
2019-03-26 07:00:56,32.36,9.21,50.99,71.13,5.54,0.0,489.41
2019-03-26 08:00:56,29.63,7.03,51.315,60.19,10.65,0.0,587.94
2019-03-26 09:00:56,28.2,9.46,65.82,138.09,2.37,0.0,532.83
2019-03-26 10:00:56,32.37,11.01,73.32,160.04,5.29,0.0,558.45
2019-03-26 11:00:56,41.1,12.59,104.00999999999999,214.94,10.32,0.0,518.8
2019-03-26 12:00:56,53.53,13.43,102.22999999999999,183.005,15.55,0.0,699.12
2019-03-26 13:00:56,60.71,12.78,91.42500000000001,142.07,16.34,0.0,552.18
2019-03-26 14:00:56,61.17,13.94,96.705,133.35500000000002,32.13,0.0,720.56
2019-03-26 15:00:56,54.75,17.01,88.79,125.19999999999999,31.59,0.0,772.83
2019-03-26 16:00:56,46.63,16.04,78.765,107.41499999999999,31.52,0.0,510.08
2019-03-26 17:00:56,44.65,10.06,31.375,41.39,45.46,0.0,327.22
2019-03-26 18:00:56,44.29,5.94,15.26,21.63,47.76,0.0,270.41
2019-03-26 19:00:56,32.37,5.43,22.645,31.709999999999997,37.6,0.0,433.42
2019-03-26 20:00:56,28.06,4.96,20.64,27.84,36.48,0.0,494.26
2019-03-26 21:00:56,26.4,5.48,17.17,19.865,39.53,0.0,538.7
2019-03-26 22:00:56,21.51,5.58,11.405000000000001,12.355,45.78,0.0,490.57
2019-03-26 23:00:56,20.32,5.26,11.7,12.555,36.57,0.0,502.31
2019-03-27 00:00:56,18.59,4.57,13.125,13.955,30.51,0.0,526.38
2019-03-27 01:00:56,15.73,4.72,11.155000000000001,11.895,34.65,0.0,577.69
2019-03-27 02:00:56,17.77,0.0,9.895,10.535,37.77,0.0,442.43
2019-03-27 03:00:56,19.55,0.0,7.075,7.345,38.86,0.0,270.76
2019-03-27 04:00:56,17.23,0.0,8.075,7.595,37.25,0.0,275.32
2019-03-27 05:00:56,15.88,0.0,7.88,7.629999999999999,40.5,0.0,232.2
2019-03-27 06:00:56,15.66,0.0,7.82,7.395,41.07,0.0,226.09
2019-03-27 07:00:56,11.77,0.0,9.885,9.37,39.4,0.0,428.52
2019-03-27 08:00:56,9.18,0.0,11.004999999999999,11.915,35.6,0.0,437.86
2019-03-27 09:00:56,7.13,0.0,30.259999999999998,41.339999999999996,18.66,0.0,497.66
2019-03-27 10:00:56,5.28,0.0,27.36,40.235,22.9,0.0,482.2
2019-03-27 11:00:56,6.62,0.0,14.379999999999999,19.64,38.66,0.0,428.01
2019-03-27 12:00:56,7.87,0.0,15.025,20.02,37.63,0.0,466.59
2019-03-27 13:00:56,6.75,0.0,17.18,21.310000000000002,32.01,0.0,509.13
2019-03-27 14:00:56,6.38,0.0,13.5,17.845,34.22,0.0,464.12
2019-03-27 15:00:56,4.99,0.0,11.845,15.82,38.75,0.0,470.14
2019-03-27 16:00:56,5.24,0.0,17.585,23.259999999999998,33.26,0.0,490.76
2019-03-27 17:00:56,7.4,0.0,17.605,23.345,36.14,0.0,495.67
2019-03-27 18:00:56,10.8,0.0,17.38,23.205,36.21,0.0,499.39
2019-03-27 19:00:56,14.46,0.0,19.915,27.675,34.24,0.0,539.44
2019-03-27 20:00:56,19.37,1.94,21.63,28.72,32.56,0.0,552.98
2019-03-27 21:00:56,22.95,2.2,19.89,23.75,31.37,0.0,535.27
2019-03-27 22:00:56,22.84,1.13,13.895,14.685,35.27,0.0,556.98
2019-03-27 23:00:56,19.85,2.52,12.02,12.334999999999999,35.08,0.0,518.78
2019-03-28 00:00:56,14.08,3.19,8.34,8.52,38.62,0.0,573.36
2019-03-28 01:00:56,12.42,2.68,10.015,11.309999999999999,35.05,0.0,562.59
2019-03-28 02:00:56,12.13,5.24,22.22,25.924999999999997,21.09,0.0,553.65
2019-03-28 03:00:56,13.34,6.68,1.255,3.225,28.81,0.0,412.52
2019-03-28 04:00:56,18.34,6.32,11.145,12.7,34.59,0.0,406.57
2019-03-28 05:00:56,20.31,5.93,7.59,9.125,38.88,0.0,466.03
2019-03-28 06:00:56,20.23,2.76,10.645,12.765,34.2,0.0,390.31
2019-03-28 07:00:56,17.67,2.44,12.955,14.515,31.91,0.0,508.28
2019-03-28 08:00:56,16.15,2.99,14.145,16.845,30.22,0.0,630.54
2019-03-28 09:00:56,15.76,2.98,20.130000000000003,28.455,27.93,0.0,625.24
2019-03-28 10:00:56,16.54,4.36,17.11,26.415000000000003,36.42,0.0,591.45
2019-03-28 11:00:56,18.45,3.88,10.725,16.91,45.7,0.0,528.19
2019-03-28 12:00:56,14.51,4.22,11.375,18.345,48.18,0.0,586.73
2019-03-28 13:00:56,11.18,3.37,10.0,16.075,50.98,0.0,516.04
2019-03-28 14:00:56,15.05,2.29,10.32,15.58,51.32,0.0,410.06
2019-03-28 15:00:56,19.26,2.99,9.78,16.155,50.55,0.0,497.52
2019-03-28 16:00:56,19.09,2.18,10.33,17.485,46.87,0.0,588.48
2019-03-28 17:00:56,23.29,2.09,10.280000000000001,18.259999999999998,43.5,0.0,636.32
2019-03-28 18:00:56,26.31,2.03,10.695,18.31,43.87,0.0,619.86
2019-03-28 19:00:56,25.09,1.38,12.84,22.564999999999998,42.77,0.0,529.63
2019-03-28 20:00:56,23.63,2.37,14.395,21.865000000000002,43.06,0.0,567.54
2019-03-28 21:00:56,20.66,3.6,13.975,18.77,39.76,0.0,523.88
2019-03-28 22:00:56,15.32,2.19,11.525,15.655,41.65,0.0,495.17
2019-03-28 23:00:56,11.89,2.29,7.3500000000000005,10.275,46.76,0.0,586.86
2019-03-29 00:00:56,9.39,2.57,5.995,7.9,48.77,0.0,531.63
2019-03-29 01:00:56,8.87,2.23,6.02,8.575,48.02,0.0,526.57
2019-03-29 02:00:56,8.19,2.84,6.26,8.81,48.72,0.0,471.84
2019-03-29 03:00:56,6.49,3.27,5.8100000000000005,7.66,50.48,0.0,490.52
2019-03-29 04:00:56,5.52,2.86,5.67,6.965,49.09,0.0,503.25
2019-03-29 05:00:56,4.62,3.03,5.515000000000001,6.99,51.16,0.0,535.62
2019-03-29 06:00:56,4.5,3.5,6.135,7.734999999999999,51.72,0.0,492.48
2019-03-29 07:00:56,4.39,2.89,4.905,6.3149999999999995,54.83,0.0,542.82
2019-03-29 08:00:56,5.18,3.18,7.38,9.675,53.45,0.0,544.53
2019-03-29 09:00:56,5.98,3.94,16.79,22.765,42.89,0.0,528.63
2019-03-29 10:00:56,5.56,3.5,14.41,21.62,45.56,0.0,526.19
2019-03-29 11:00:56,10.83,3.64,10.485,17.545,50.2,0.0,480.2
2019-03-29 12:00:56,15.83,4.1,11.389999999999999,18.645,48.87,0.0,513.9
2019-03-29 13:00:56,17.12,4.26,10.415,17.91,52.77,0.0,504.19
2019-03-29 14:00:56,20.47,3.11,8.97,16.12,53.34,0.0,466.35
2019-03-29 15:00:56,21.22,2.85,8.59,14.74,54.76,0.0,453.55
2019-03-29 16:00:56,22.89,3.35,8.76,15.525,50.31,0.0,465.94
2019-03-29 17:00:56,30.54,3.14,9.32,16.849999999999998,48.64,0.0,473.2
2019-03-29 18:00:56,38.97,2.55,10.01,17.93,47.52,0.0,485.18
2019-03-29 19:00:56,37.33,3.6,12.205,20.98,48.85,0.0,499.44
2019-03-29 20:00:56,34.91,3.18,9.985,16.28,54.43,0.0,543.31
2019-03-29 21:00:56,34.86,3.11,8.684999999999999,12.605,52.74,0.0,729.53
2019-03-29 22:00:56,30.21,3.21,8.315,9.555,53.05,0.0,674.48
2019-03-29 23:00:56,21.77,4.18,7.465,8.03,53.92,0.0,667.94
2019-03-30 00:00:56,16.14,4.32,8.715,8.805,53.55,0.0,724.92
2019-03-30 01:00:56,12.29,4.72,10.865,14.66,51.24,0.0,475.9
2019-03-30 02:00:56,10.81,3.34,12.040000000000001,14.9,48.19,0.0,373.26
2019-03-30 03:00:56,10.1,2.76,7.435,8.629999999999999,51.96,0.0,293.01
2019-03-30 04:00:56,8.46,1.97,6.46,7.55,51.76,0.0,316.9
2019-03-30 05:00:56,10.99,2.95,9.834999999999999,11.004999999999999,48.43,0.0,315.62
2019-03-30 06:00:56,13.68,2.14,7.9,9.635,48.01,0.0,231.83
2019-03-30 07:00:56,11.94,2.74,5.835000000000001,7.225,50.93,0.0,465.91
2019-03-30 08:00:56,11.25,2.31,6.71,8.365,50.14,0.0,521.29
2019-03-30 09:00:56,12.0,2.47,10.545,14.505,47.3,0.0,526.18
2019-03-30 10:00:56,13.23,2.15,10.17,14.81,48.82,0.0,445.84
2019-03-30 11:00:56,12.78,2.43,6.465,10.045,54.05,0.0,473.06
2019-03-30 12:00:56,17.44,2.99,6.26,10.86,56.19,0.0,526.32
2019-03-30 13:00:56,22.29,2.7,6.255,10.265,57.16,0.0,452.16
2019-03-30 14:00:56,25.14,2.95,6.59,10.5,57.36,0.0,476.09
2019-03-30 15:00:56,25.56,3.15,5.93,10.105,56.21,0.0,477.08
2019-03-30 16:00:56,25.25,3.28,5.98,10.34,55.32,0.0,477.68
2019-03-30 17:00:56,29.27,2.63,6.9,11.205000000000002,54.43,0.0,418.8
2019-03-30 18:00:56,25.07,2.58,7.555000000000001,11.415000000000001,53.36,0.0,422.35
2019-03-30 19:00:56,19.48,2.81,7.255,10.485,54.67,0.0,568.52
2019-03-30 20:00:56,18.37,3.56,8.01,10.605,55.23,0.0,534.81
2019-03-30 21:00:56,17.88,4.13,9.3,12.139999999999999,52.37,0.0,444.07
2019-03-30 22:00:56,15.11,3.11,6.779999999999999,8.765,53.91,0.0,390.04
2019-03-30 23:00:56,11.61,2.49,6.18,8.355,55.49,0.0,360.45
2019-03-31 00:00:56,11.1,2.44,5.76,7.115,55.66,0.0,312.51
2019-03-31 01:00:56,11.36,2.33,5.76,8.0,54.22,0.0,477.89
2019-03-31 02:00:56,11.3,2.27,4.85,6.8,53.76,0.0,499.63
2019-03-31 03:00:56,10.85,2.62,4.1899999999999995,6.085,55.28,0.0,513.0
2019-03-31 04:00:56,8.75,2.49,3.46,4.805,55.98,0.0,504.92
2019-03-31 05:00:56,7.51,2.49,3.67,5.15,56.69,0.0,449.41
2019-03-31 06:00:56,6.86,3.16,4.165,5.34,56.53,0.0,458.75
2019-03-31 07:00:56,6.95,2.54,2.835,4.11,56.04,0.0,600.55
2019-03-31 08:00:56,7.25,2.8,2.61,4.16,57.57,0.0,729.57
2019-03-31 09:00:56,6.09,3.36,4.01,6.5649999999999995,58.09,0.0,709.42
2019-03-31 10:00:56,5.34,2.66,3.82,6.1,58.08,0.0,742.05
2019-03-31 11:00:56,6.3,2.41,3.11,5.555,60.1,0.0,703.76
2019-03-31 12:00:56,12.71,2.64,2.92,5.285,59.42,0.0,727.1
2019-03-31 13:00:56,16.32,2.61,2.975,4.91,58.05,0.0,535.98
2019-03-31 14:00:56,12.25,2.24,2.955,4.880000000000001,57.0,0.0,515.52
2019-03-31 15:00:56,9.18,2.45,3.475,5.22,55.96,0.0,547.42
2019-03-31 16:00:56,6.8,2.54,5.0,6.84,53.73,0.0,492.93
2019-03-31 17:00:56,4.88,2.63,5.065,7.455,55.02,0.0,378.76
2019-03-31 18:00:56,4.53,2.93,5.22,7.89,55.71,0.0,381.63
2019-03-31 19:00:56,6.44,2.91,4.53,6.6899999999999995,57.39,0.0,492.14
2019-03-31 20:00:56,7.61,2.93,5.285,7.825,58.78,0.0,549.74
2019-03-31 21:00:56,6.52,2.61,5.54,7.49,56.34,0.0,534.45
2019-03-31 22:00:56,5.23,3.02,5.58,7.385,53.79,0.0,551.74
2019-03-31 23:00:56,5.33,3.01,4.37,6.415,52.43,0.0,548.91
2019-04-01 00:00:56,5.73,3.24,6.615,7.984999999999999,49.16,0.0,563.77
2019-04-01 01:00:56,5.02,3.02,9.535,12.23,42.25,0.0,481.65
2019-04-01 02:00:56,4.63,1.98,8.435,10.424999999999999,43.35,0.0,495.37
2019-04-01 03:00:56,6.18,2.29,7.34,8.66,43.98,0.0,454.44
2019-04-01 04:00:56,7.77,2.03,6.395,8.065000000000001,44.02,0.0,438.16
2019-04-01 05:00:56,6.64,1.96,10.13,11.559999999999999,39.95,0.0,446.99
2019-04-01 06:00:56,6.21,2.38,7.505,9.635,42.85,0.0,451.9
2019-04-01 07:00:56,6.22,2.38,19.74,20.945,33.17,0.0,565.01
2019-04-01 08:00:56,6.26,1.95,22.375,27.685,30.1,0.0,585.12
2019-04-01 09:00:56,6.64,3.07,34.375,47.295,20.0,0.0,514.7
2019-04-01 10:00:56,8.78,2.41,30.525,42.1,24.41,0.0,523.7
2019-04-01 11:00:56,12.55,2.21,15.245000000000001,21.21,39.99,0.0,570.32
2019-04-01 12:00:56,13.32,2.44,18.565,23.865000000000002,43.82,0.0,623.44
2019-04-01 13:00:56,10.0,2.34,36.77,47.915,40.87,0.0,488.51
2019-04-01 14:00:56,14.7,1.95,34.53,42.39,42.65,0.0,434.07
2019-04-01 15:00:56,19.24,2.03,39.53,50.349999999999994,39.83,0.0,655.88
2019-04-01 16:00:56,17.48,3.32,52.18,69.475,27.82,0.0,985.31
2019-04-01 17:00:56,21.35,3.94,54.075,68.75999999999999,27.08,0.0,922.81
2019-04-01 18:00:56,21.63,4.22,54.875,65.91499999999999,26.39,0.0,986.17
2019-04-01 19:00:56,16.63,2.27,15.37,21.555,41.4,0.0,556.5
2019-04-01 20:00:56,13.19,2.36,18.14,24.31,36.93,0.0,527.03
2019-04-01 21:00:56,10.34,2.11,15.260000000000002,18.845,37.65,0.0,567.51
2019-04-01 22:00:56,9.39,2.04,15.5,18.29,35.72,0.0,596.93
2019-04-01 23:00:56,10.36,2.05,16.580000000000002,18.915,34.75,0.0,587.62
2019-04-02 00:00:56,9.85,3.05,24.01,26.75,29.37,0.0,688.22
2019-04-02 01:00:56,11.52,2.71,23.064999999999998,27.07,28.73,0.0,588.76
2019-04-02 02:00:56,13.98,3.6,25.77,28.79,25.78,0.0,598.93
