Date,PM10 ( mg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),O3 ( mg/m3 )
2022-01-13 02:00:56,35.03,1.72,10.5,49.32
2022-01-13 03:00:56,29.15,1.48,8.5,47.28
2022-01-13 04:00:56,21.29,1.48,17.64,38.61
2022-01-13 05:00:56,22.2,1.67,14.17,32.12
2022-01-13 06:00:56,21.02,1.54,7.03,37.26
2022-01-13 07:00:56,15.56,1.5,15.49,33.22
2022-01-13 08:00:56,11.78,1.49,29.09,25.28
2022-01-13 09:00:56,9.12,1.5,21.91,27.19
2022-01-13 10:00:56,8.54,1.53,15.92,28.86
2022-01-13 11:00:56,13.18,1.63,14.25,29.44
2022-01-13 12:00:56,14.82,1.65,12.34,31.3
2022-01-13 13:00:56,16.14,1.7,11.48,33.42
2022-01-13 14:00:56,13.24,1.74,11.54,34.86
2022-01-13 15:00:56,15.09,1.81,11.52,37.64
2022-01-13 16:00:56,12.61,1.91,12.1,38.84
2022-01-13 17:00:56,14.57,1.75,13.38,39.05
2022-01-13 18:00:56,13.64,1.74,13.26,38.69
2022-01-13 19:00:56,9.85,1.82,16.52,38.12
2022-01-13 20:00:56,7.92,1.65,12.1,42.25
2022-01-13 21:00:56,8.83,1.9,9.98,43.55
2022-01-13 22:00:56,7.25,1.66,8.49,43.82
2022-01-13 23:00:56,5.86,1.62,7.78,44.23
2022-01-14 00:00:56,4.77,1.59,7.35,45.29
2022-01-14 01:00:56,4.68,1.97,5.49,45.44
2022-01-14 02:00:56,6.09,1.97,4.61,47.74
2022-01-14 03:00:56,4.65,1.94,3.83,49.62
2022-01-14 04:00:56,3.78,1.88,3.24,51.63
2022-01-14 05:00:56,3.43,1.85,3.41,53.84
2022-01-14 06:00:56,2.96,1.81,2.43,56.55
2022-01-14 07:00:56,2.86,1.81,5.44,57.43
2022-01-14 08:00:56,2.54,1.94,11.08,55.18
2022-01-14 09:00:56,2.24,2.1,14.17,54.07
2022-01-14 10:00:56,2.62,2.23,12.48,57.24
2022-01-14 11:00:56,4.33,2.03,11.3,59.86
2022-01-14 12:00:56,5.75,2.25,10.53,62.43
2022-01-14 13:00:56,9.85,2.26,10.17,63.81
2022-01-14 14:00:56,13.48,2.03,10.12,64.96
2022-01-14 15:00:56,15.14,1.86,10.53,64.91
2022-01-14 16:00:56,15.51,2.0,14.2,65.42
2022-01-14 17:00:56,13.83,2.02,16.11,65.11
2022-01-14 18:00:56,10.72,2.77,24.99,55.35
2022-01-14 19:00:56,10.74,3.99,40.35,46.85
2022-01-14 20:00:56,11.21,4.26,28.25,50.94
2022-01-14 21:00:56,10.38,3.51,20.22,56.41
2022-01-14 22:00:56,15.69,3.99,27.45,49.81
2022-01-14 23:00:56,23.86,3.07,14.65,57.91
2022-01-15 00:00:56,24.44,2.64,29.22,40.33
2022-01-15 01:00:56,20.73,2.62,37.55,38.26
2022-01-15 02:00:56,26.51,2.1,30.68,29.83
2022-01-15 03:00:56,28.81,1.79,13.87,35.49
2022-01-15 04:00:56,32.94,1.82,18.32,35.13
2022-01-15 05:00:56,33.73,1.74,8.87,36.11
2022-01-15 06:00:56,33.23,1.55,9.57,29.02
2022-01-15 07:00:56,35.29,1.79,22.96,22.81
2022-01-15 08:00:56,39.08,1.79,34.33,20.77
2022-01-15 09:00:56,35.31,2.33,58.9,15.14
2022-01-15 10:00:56,50.8,2.97,93.9,19.01
2022-01-15 11:00:56,85.24,3.76,90.01,32.4
2022-01-15 12:00:56,106.28,2.5,30.53,55.63
2022-01-15 13:00:56,85.54,2.1,26.84,64.48
2022-01-15 14:00:56,75.41,1.82,23.77,64.22
2022-01-15 15:00:56,53.81,1.87,19.73,68.43
2022-01-15 16:00:56,43.85,2.36,13.06,72.55
2022-01-15 17:00:56,33.26,2.48,11.64,74.78
2022-01-15 18:00:56,22.32,2.47,17.37,71.1
2022-01-15 19:00:56,19.42,2.68,19.26,67.1
2022-01-15 20:00:56,22.25,2.53,12.55,69.97
2022-01-15 21:00:56,18.75,2.2,12.95,69.15
2022-01-15 22:00:56,14.56,2.37,9.22,67.95
2022-01-15 23:00:56,12.62,2.02,10.53,65.11
2022-01-16 00:00:56,14.89,1.79,7.69,66.41
2022-01-16 01:00:56,11.21,1.61,5.99,63.95
2022-01-16 02:00:56,7.85,1.49,5.24,64.3
2022-01-16 03:00:56,5.49,1.68,3.85,65.96
2022-01-16 04:00:56,3.86,1.57,2.62,66.94
2022-01-16 05:00:56,2.81,1.45,2.25,67.77
2022-01-16 06:00:56,2.22,1.56,2.78,67.76
2022-01-16 07:00:56,2.16,1.5,3.3,66.91
2022-01-16 08:00:56,2.11,1.58,4.7,65.52
2022-01-16 09:00:56,1.69,1.54,6.53,65.15
2022-01-16 10:00:56,1.49,1.69,7.22,63.56
2022-01-16 11:00:56,1.62,1.8,7.09,64.75
2022-01-16 12:00:56,2.5,1.89,7.75,64.8
2022-01-16 13:00:56,6.96,1.77,7.88,65.41
2022-01-16 14:00:56,12.53,1.54,7.51,66.18
2022-01-16 15:00:56,11.63,1.73,7.0,66.52
2022-01-16 16:00:56,12.65,1.64,8.58,67.45
2022-01-16 17:00:56,9.39,1.7,11.13,66.41
2022-01-16 18:00:56,10.15,1.99,14.6,62.49
2022-01-16 19:00:56,16.91,2.08,13.49,62.61
2022-01-16 20:00:56,15.47,2.07,11.6,62.3
2022-01-16 21:00:56,10.83,1.91,10.3,61.87
2022-01-16 22:00:56,7.58,1.67,8.22,63.48
2022-01-16 23:00:56,5.36,1.56,8.18,63.09
2022-01-17 00:00:56,4.61,1.65,8.01,61.48
2022-01-17 01:00:56,5.83,1.49,6.64,59.01
2022-01-17 02:00:56,5.82,1.5,6.27,58.33
2022-01-17 03:00:56,4.32,1.47,5.57,56.47
2022-01-17 04:00:56,3.3,1.51,6.4,53.6
2022-01-17 05:00:56,2.64,1.49,7.52,48.0
2022-01-17 06:00:56,2.43,1.75,11.19,45.48
2022-01-17 07:00:56,3.45,1.61,25.43,31.7
2022-01-17 08:00:56,8.58,2.42,134.33,10.64
2022-01-17 09:00:56,29.24,4.83,370.97,8.32
2022-01-17 10:00:56,79.57,5.0,218.35,11.43
2022-01-17 11:00:56,118.04,2.82,33.81,41.04
2022-01-17 12:00:56,101.7,1.76,18.17,57.06
2022-01-17 13:00:56,70.06,1.7,19.23,62.17
2022-01-17 14:00:56,54.89,1.49,28.26,59.69
2022-01-17 15:00:56,34.12,1.71,21.37,64.51
2022-01-17 16:00:56,29.31,2.14,27.77,62.65
2022-01-17 17:00:56,24.72,2.31,34.56,59.3
2022-01-17 18:00:56,28.12,5.11,48.71,48.35
2022-01-17 19:00:56,31.49,7.08,116.26,15.33
2022-01-17 20:00:56,74.79,8.22,81.73,15.63
2022-01-17 21:00:56,120.1,4.46,51.78,14.55
2022-01-17 22:00:56,116.03,2.78,46.52,14.9
2022-01-17 23:00:56,116.88,2.68,35.87,19.77
2022-01-18 00:00:56,109.85,2.12,39.34,18.57
2022-01-18 01:00:56,101.69,1.58,32.21,27.87
2022-01-18 02:00:56,89.61,1.59,16.99,35.57
2022-01-18 03:00:56,67.85,1.53,19.51,31.34
2022-01-18 04:00:56,64.13,1.08,12.11,34.48
2022-01-18 05:00:56,54.01,0.9,10.37,37.61
2022-01-18 06:00:56,50.09,0.93,9.01,38.9
2022-01-18 07:00:56,47.43,0.99,19.15,39.36
2022-01-18 08:00:56,42.58,1.08,53.79,23.56
2022-01-18 09:00:56,34.2,1.17,37.58,29.33
2022-01-18 10:00:56,39.22,1.28,38.38,29.2
2022-01-18 11:00:56,41.47,1.37,34.9,32.2
2022-01-18 12:00:56,49.93,1.39,29.12,38.97
2022-01-18 13:00:56,55.15,1.34,21.92,49.45
2022-01-18 14:00:56,43.65,1.11,20.26,55.04
2022-01-18 15:00:56,32.86,1.21,15.84,60.85
2022-01-18 16:00:56,32.16,1.18,28.28,53.41
2022-01-18 17:00:56,32.62,1.16,23.19,50.15
2022-01-18 18:00:56,31.56,1.21,40.35,38.37
2022-01-18 19:00:56,32.5,1.44,44.65,30.27
2022-01-18 20:00:56,36.33,1.35,20.91,49.96
2022-01-18 21:00:56,33.35,1.57,31.38,39.82
2022-01-18 22:00:56,33.44,1.83,32.14,36.92
2022-01-18 23:00:56,44.23,1.34,14.55,55.24
2022-01-19 00:00:56,33.24,1.09,10.12,63.23
2022-01-19 01:00:56,23.0,1.67,6.75,59.65
2022-01-19 02:00:56,16.1,1.48,4.27,63.46
2022-01-19 03:00:56,11.27,1.5,3.99,63.69
2022-01-19 04:00:56,7.89,1.4,3.25,64.09
2022-01-19 05:00:56,5.52,1.39,2.85,65.15
2022-01-19 06:00:56,3.89,1.26,3.62,65.55
2022-01-19 07:00:56,2.82,1.16,4.8,65.51
2022-01-19 08:00:56,2.09,1.66,20.14,56.54
2022-01-19 09:00:56,1.6,2.2,52.57,36.83
2022-01-19 10:00:56,1.3,1.67,16.52,55.88
2022-01-19 11:00:56,2.5,1.63,11.34,61.77
2022-01-19 12:00:56,7.64,1.62,11.55,62.49
2022-01-19 13:00:56,12.99,1.49,10.89,63.87
2022-01-19 14:00:56,14.94,1.69,13.68,62.93
2022-01-19 15:00:56,11.79,1.74,12.7,64.68
2022-01-19 16:00:56,12.48,1.68,10.24,65.21
2022-01-19 17:00:56,17.26,1.72,12.17,63.54
2022-01-19 18:00:56,18.73,2.14,17.97,58.09
2022-01-19 19:00:56,14.51,1.88,19.53,55.14
2022-01-19 20:00:56,11.04,2.91,16.55,56.94
2022-01-19 21:00:56,7.73,3.81,31.99,43.94
2022-01-19 22:00:56,13.03,6.49,62.33,18.16
2022-01-19 23:00:56,44.01,5.78,51.39,22.22
2022-01-20 00:00:56,75.06,3.77,32.28,26.32
2022-01-20 01:00:56,79.5,4.84,32.48,32.61
2022-01-20 02:00:56,78.74,4.17,12.22,50.2
2022-01-20 03:00:56,52.02,3.73,9.9,49.42
2022-01-20 04:00:56,40.63,2.77,6.22,54.39
2022-01-20 05:00:56,40.04,2.6,4.66,57.91
2022-01-20 06:00:56,31.94,2.42,9.33,50.2
2022-01-20 07:00:56,30.18,2.6,51.04,25.94
2022-01-20 08:00:56,27.1,3.6,83.05,16.6
2022-01-20 09:00:56,47.12,3.53,95.92,16.47
2022-01-20 10:00:56,103.9,4.26,76.34,22.87
2022-01-20 11:00:56,130.5,3.23,28.51,49.08
2022-01-20 12:00:56,100.31,2.31,15.83,60.17
2022-01-20 13:00:56,71.45,2.41,20.61,65.15
2022-01-20 14:00:56,41.99,2.06,21.67,64.99
2022-01-20 15:00:56,25.37,1.99,18.94,69.08
2022-01-20 16:00:56,26.15,2.07,23.72,70.11
2022-01-20 17:00:56,23.59,3.0,25.8,68.31
2022-01-20 18:00:56,30.45,4.01,51.6,48.95
2022-01-20 19:00:56,28.24,8.15,106.45,23.38
2022-01-20 20:00:56,72.45,10.22,75.89,22.98
2022-01-20 21:00:56,124.11,5.95,56.36,21.22
2022-01-20 22:00:56,123.67,4.71,42.63,24.38
2022-01-20 23:00:56,112.83,4.47,32.66,29.32
2022-01-21 00:00:56,101.4,2.76,28.22,30.15
2022-01-21 01:00:56,98.56,2.35,27.32,32.06
2022-01-21 02:00:56,90.47,2.08,19.01,34.23
2022-01-21 03:00:56,67.93,2.13,13.05,36.99
2022-01-21 04:00:56,58.16,1.63,9.17,40.9
2022-01-21 05:00:56,52.99,1.45,7.64,45.8
2022-01-21 06:00:56,45.84,1.6,10.22,42.95
2022-01-21 07:00:56,39.72,2.04,13.56,42.74
2022-01-21 08:00:56,40.21,2.03,31.76,34.81
2022-01-21 09:00:56,32.0,2.76,54.84,28.94
2022-01-21 10:00:56,42.72,3.02,49.99,33.69
2022-01-21 11:00:56,63.95,3.62,22.89,51.95
2022-01-21 12:00:56,71.18,3.75,18.52,61.84
2022-01-21 13:00:56,69.01,5.19,17.38,72.76
2022-01-21 14:00:56,56.76,5.01,17.76,73.6
2022-01-21 15:00:56,40.38,5.18,28.72,68.41
2022-01-21 16:00:56,38.38,5.26,25.52,73.53
2022-01-21 17:00:56,40.59,4.35,51.26,56.28
2022-01-21 18:00:56,40.6,4.21,98.47,28.7
2022-01-21 19:00:56,63.12,5.8,139.41,22.27
2022-01-21 20:00:56,119.62,5.56,93.27,23.09
2022-01-21 21:00:56,167.34,3.58,64.04,23.46
2022-01-21 22:00:56,166.11,2.32,22.94,39.82
2022-01-21 23:00:56,123.28,2.04,27.87,38.74
2022-01-22 00:00:56,96.66,1.82,23.02,45.97
2022-01-22 01:00:56,65.17,1.78,12.81,46.08
2022-01-22 02:00:56,48.43,1.86,8.83,51.38
2022-01-22 03:00:56,33.38,1.62,5.65,56.19
2022-01-22 04:00:56,23.43,1.62,3.64,59.22
2022-01-22 05:00:56,23.0,1.59,4.42,60.18
2022-01-22 06:00:56,15.47,1.61,3.85,62.07
2022-01-22 07:00:56,13.87,1.61,6.84,60.7
2022-01-22 08:00:56,14.78,1.67,20.73,52.86
2022-01-22 09:00:56,11.79,1.76,30.43,43.95
2022-01-22 10:00:56,13.15,1.76,20.71,51.97
2022-01-22 11:00:56,18.32,1.74,31.46,44.66
2022-01-22 12:00:56,20.9,1.82,38.52,41.65
2022-01-22 13:00:56,27.2,1.95,36.83,47.26
2022-01-22 14:00:56,30.87,1.73,25.46,56.31
2022-01-22 15:00:56,24.71,1.86,30.52,53.66
2022-01-22 16:00:56,29.02,1.89,35.45,45.49
2022-01-22 17:00:56,32.97,1.74,30.44,54.41
2022-01-22 18:00:56,28.59,1.6,26.64,56.75
2022-01-22 19:00:56,25.74,1.66,27.85,58.69
2022-01-22 20:00:56,23.82,1.95,30.87,56.65
2022-01-22 21:00:56,23.93,1.73,19.25,63.8
2022-01-22 22:00:56,28.34,1.56,14.42,64.63
2022-01-22 23:00:56,26.58,1.78,13.08,63.74
2022-01-23 00:00:56,22.26,1.6,18.43,54.42
2022-01-23 01:00:56,24.02,1.76,11.88,56.81
2022-01-23 02:00:56,24.17,1.6,9.81,57.05
2022-01-23 03:00:56,19.59,1.58,8.05,55.24
2022-01-23 04:00:56,14.4,1.57,6.4,57.26
2022-01-23 05:00:56,11.69,1.56,3.69,62.6
2022-01-23 06:00:56,12.64,1.5,5.15,62.65
2022-01-23 07:00:56,9.11,1.45,8.2,57.42
2022-01-23 08:00:56,7.12,1.5,11.89,50.84
2022-01-23 09:00:56,4.98,1.65,10.86,52.97
2022-01-23 10:00:56,3.51,1.93,16.21,41.47
2022-01-23 11:00:56,2.54,2.36,15.28,47.56
2022-01-23 12:00:56,2.87,2.72,16.09,47.72
2022-01-23 13:00:56,7.47,2.73,12.68,52.11
2022-01-23 14:00:56,12.78,2.53,11.89,56.41
2022-01-23 15:00:56,10.88,2.41,11.84,58.73
2022-01-23 16:00:56,12.51,2.74,14.29,59.02
2022-01-23 17:00:56,0.0,0.0,10.27,58.46
2022-01-23 18:00:56,15.29,2.2,15.85,57.55
2022-01-23 19:00:56,16.85,2.83,29.49,45.01
2022-01-23 20:00:56,21.4,3.35,36.61,36.28
2022-01-23 21:00:56,25.44,3.63,31.22,40.25
2022-01-23 22:00:56,32.95,3.76,28.45,38.43
2022-01-23 23:00:56,35.91,3.31,37.11,28.19
2022-01-24 00:00:56,44.88,3.58,22.2,40.86
2022-01-24 01:00:56,40.42,2.88,17.47,49.67
2022-01-24 02:00:56,31.72,3.22,24.2,40.1
2022-01-24 03:00:56,22.54,2.19,5.84,58.71
2022-01-24 04:00:56,15.78,1.94,4.9,60.61
2022-01-24 05:00:56,11.18,2.18,3.93,59.78
2022-01-24 06:00:56,8.25,2.07,5.6,56.81
2022-01-24 07:00:56,7.26,3.11,15.72,44.13
2022-01-24 08:00:56,9.08,2.75,18.21,45.9
2022-01-24 09:00:56,6.36,2.03,23.03,48.17
2022-01-24 10:00:56,5.32,2.12,14.79,55.69
2022-01-24 11:00:56,7.62,2.31,13.67,58.87
2022-01-24 12:00:56,13.81,2.16,14.92,61.73
2022-01-24 13:00:56,23.47,1.96,15.53,64.16
2022-01-24 14:00:56,21.24,1.79,14.8,65.72
2022-01-24 15:00:56,15.15,1.89,15.35,65.27
2022-01-24 16:00:56,13.83,1.73,15.59,65.67
2022-01-24 17:00:56,19.81,1.64,16.01,68.91
2022-01-24 18:00:56,20.47,2.11,25.42,59.99
2022-01-24 19:00:56,16.31,3.44,28.65,50.56
2022-01-24 20:00:56,18.38,3.24,24.24,52.65
2022-01-24 21:00:56,18.24,3.31,18.96,56.28
2022-01-24 22:00:56,18.95,4.45,15.73,57.37
2022-01-24 23:00:56,20.74,3.26,12.61,59.48
2022-01-25 00:00:56,22.49,2.45,10.25,61.81
2022-01-25 01:00:56,19.57,2.06,6.39,65.36
2022-01-25 02:00:56,15.32,1.97,6.29,66.45
2022-01-25 03:00:56,10.79,1.92,4.73,65.85
2022-01-25 04:00:56,7.79,1.79,4.05,67.04
2022-01-25 05:00:56,5.89,1.53,3.31,68.06
2022-01-25 06:00:56,4.97,1.59,3.68,61.04
2022-01-25 07:00:56,5.04,1.59,4.54,62.44
2022-01-25 08:00:56,6.94,1.58,11.77,56.29
2022-01-25 09:00:56,5.82,1.87,37.16,38.2
2022-01-25 10:00:56,5.48,1.81,23.75,47.26
2022-01-25 11:00:56,8.17,1.95,18.08,54.65
2022-01-25 12:00:56,12.15,1.96,13.58,60.38
2022-01-25 13:00:56,12.89,2.07,12.06,60.71
2022-01-25 14:00:56,16.4,2.26,13.33,63.08
2022-01-25 15:00:56,14.15,2.22,15.59,62.57
2022-01-25 16:00:56,18.19,2.03,15.83,61.85
2022-01-25 17:00:56,17.76,2.02,14.25,62.29
2022-01-25 18:00:56,17.94,2.01,20.59,61.03
2022-01-25 19:00:56,21.59,2.18,25.71,58.65
2022-01-25 20:00:56,17.14,2.14,16.37,62.71
2022-01-25 21:00:56,12.09,2.26,14.5,64.12
2022-01-25 22:00:56,9.79,2.37,15.59,63.44
2022-01-25 23:00:56,11.14,2.26,11.15,67.57
2022-01-26 00:00:56,13.99,2.25,11.14,65.16
2022-01-26 01:00:56,16.46,1.98,15.31,54.51
2022-01-26 02:00:56,13.4,2.01,8.02,67.36
2022-01-26 03:00:56,9.45,1.91,4.75,70.4
2022-01-26 04:00:56,7.08,2.0,4.52,70.82
2022-01-26 05:00:56,5.82,2.13,4.65,68.46
2022-01-26 06:00:56,4.99,2.35,4.37,70.93
2022-01-26 07:00:56,4.24,2.28,5.26,70.01
2022-01-26 08:00:56,3.18,2.33,13.73,63.97
2022-01-26 09:00:56,2.56,2.61,23.95,58.68
2022-01-26 10:00:56,2.52,2.75,17.89,59.44
2022-01-26 11:00:56,6.01,2.39,22.86,56.06
2022-01-26 12:00:56,16.58,1.87,13.88,61.05
2022-01-26 13:00:56,21.12,2.18,11.41,65.86
2022-01-26 14:00:56,22.89,2.6,11.39,70.53
2022-01-26 15:00:56,18.66,2.72,9.75,73.1
2022-01-26 16:00:56,19.56,2.85,11.94,75.78
2022-01-26 17:00:56,17.63,2.91,12.39,76.71
2022-01-26 18:00:56,24.09,3.45,16.75,74.25
2022-01-26 19:00:56,24.32,3.77,13.89,74.78
2022-01-26 20:00:56,18.52,4.59,9.64,75.31
2022-01-26 21:00:56,12.99,5.6,9.7,75.3
2022-01-26 22:00:56,9.07,5.42,8.89,75.44
2022-01-26 23:00:56,7.47,5.45,6.79,76.69
2022-01-27 00:00:56,8.43,6.05,6.64,76.59
2022-01-27 01:00:56,8.36,5.49,5.6,75.54
2022-01-27 02:00:56,11.71,4.59,5.16,74.59
2022-01-27 03:00:56,8.19,4.42,4.21,72.57
2022-01-27 04:00:56,5.74,4.31,4.84,69.97
2022-01-27 05:00:56,4.26,4.05,3.95,68.38
2022-01-27 06:00:56,4.74,4.29,4.12,67.18
2022-01-27 07:00:56,8.27,4.74,5.17,67.04
2022-01-27 08:00:56,11.15,3.82,9.64,61.86
2022-01-27 09:00:56,7.81,3.41,20.76,52.44
2022-01-27 10:00:56,8.04,3.17,12.58,60.87
2022-01-27 11:00:56,14.74,3.11,11.37,62.99
2022-01-27 12:00:56,19.08,3.58,10.66,64.29
2022-01-27 13:00:56,24.57,2.93,11.97,66.24
2022-01-27 14:00:56,24.36,2.58,12.06,66.71
2022-01-27 15:00:56,18.97,2.61,11.64,68.47
2022-01-27 16:00:56,19.92,2.39,11.77,68.57
2022-01-27 17:00:56,21.64,2.51,13.21,68.16
2022-01-27 18:00:56,19.65,3.53,15.9,63.64
2022-01-27 19:00:56,21.73,4.09,18.72,63.04
2022-01-27 20:00:56,19.66,3.65,15.4,64.08
2022-01-27 21:00:56,14.55,4.21,12.67,66.58
2022-01-27 22:00:56,12.51,3.97,11.14,65.79
2022-01-27 23:00:56,10.84,3.28,11.02,64.75
2022-01-28 00:00:56,12.89,3.03,17.11,60.34
2022-01-28 01:00:56,12.71,3.01,16.28,62.37
2022-01-28 02:00:56,12.25,2.74,9.81,67.72
2022-01-28 03:00:56,8.58,2.66,6.26,70.17
2022-01-28 04:00:56,6.0,2.49,5.02,71.13
2022-01-28 05:00:56,4.23,2.32,4.32,72.58
2022-01-28 06:00:56,4.28,2.49,4.04,72.46
2022-01-28 07:00:56,6.64,2.53,8.17,69.32
2022-01-28 08:00:56,5.34,2.31,13.97,64.24
2022-01-28 09:00:56,4.21,2.48,18.32,62.51
2022-01-28 10:00:56,4.09,2.77,20.86,61.94
2022-01-28 11:00:56,8.3,3.08,14.98,63.61
2022-01-28 12:00:56,18.12,3.18,16.16,67.98
2022-01-28 13:00:56,25.37,2.96,16.39,71.06
2022-01-28 14:00:56,31.26,2.25,13.78,76.39
2022-01-28 15:00:56,27.69,2.64,19.01,80.45
2022-01-28 16:00:56,31.6,2.24,23.25,74.46
2022-01-28 17:00:56,33.9,2.27,24.3,72.92
2022-01-28 18:00:56,31.6,2.84,50.17,53.89
2022-01-28 19:00:56,31.91,4.34,108.9,23.48
2022-01-28 20:00:56,112.13,9.72,119.41,20.0
2022-01-28 21:00:56,258.44,4.39,47.37,21.87
2022-01-28 22:00:56,120.0,4.81,42.03,24.81
2022-01-28 23:00:56,91.02,3.29,32.45,31.49
2022-01-29 00:00:56,68.32,3.11,40.82,25.97
2022-01-29 01:00:56,100.22,3.92,31.32,34.94
2022-01-29 02:00:56,64.42,2.67,22.2,41.62
2022-01-29 03:00:56,29.04,2.1,12.51,47.21
2022-01-29 04:00:56,36.82,1.98,9.37,56.68
2022-01-29 05:00:56,23.47,1.94,8.19,59.74
2022-01-29 06:00:56,26.66,1.87,6.36,61.35
2022-01-29 07:00:56,29.4,1.9,14.11,57.89
2022-01-29 08:00:56,17.96,1.8,28.11,50.92
2022-01-29 09:00:56,5.07,2.06,27.96,49.9
2022-01-29 10:00:56,13.57,2.4,24.86,54.88
2022-01-29 11:00:56,43.79,2.36,15.93,64.8
2022-01-29 12:00:56,53.92,2.45,14.46,69.53
2022-01-29 13:00:56,47.07,2.12,17.94,71.01
2022-01-29 14:00:56,35.03,2.03,18.16,73.31
2022-01-29 15:00:56,15.93,2.32,28.35,71.39
2022-01-29 16:00:56,23.84,2.35,31.16,64.41
2022-01-29 17:00:56,38.98,2.54,47.06,54.3
2022-01-29 18:00:56,38.9,3.35,72.28,36.2
2022-01-29 19:00:56,68.59,4.95,77.08,28.12
2022-01-29 20:00:56,112.85,6.87,81.52,22.38
2022-01-29 21:00:56,155.31,6.63,60.54,20.99
2022-01-29 22:00:56,174.79,6.0,63.66,21.24
2022-01-29 23:00:56,179.58,4.48,44.43,27.87
2022-01-30 00:00:56,155.99,2.4,28.08,31.51
2022-01-30 01:00:56,111.33,1.8,18.84,32.87
2022-01-30 02:00:56,70.42,0.0,0.0,0.0
2022-01-30 03:00:56,41.66,1.64,20.55,43.97
2022-01-30 04:00:56,37.55,1.33,11.94,39.85
2022-01-30 05:00:56,31.27,1.35,7.23,47.43
2022-01-30 06:00:56,22.05,1.21,8.05,53.25
2022-01-30 07:00:56,16.44,1.18,19.98,49.19
2022-01-30 08:00:56,14.29,1.3,14.66,52.52
2022-01-30 09:00:56,9.4,1.18,17.78,53.96
2022-01-30 10:00:56,7.0,1.4,19.45,53.88
2022-01-30 11:00:56,10.08,1.59,21.31,51.52
2022-01-30 12:00:56,22.2,1.75,28.57,49.17
2022-01-30 13:00:56,33.2,1.84,32.82,45.93
2022-01-30 14:00:56,38.94,1.76,31.62,44.04
2022-01-30 15:00:56,40.27,1.62,24.08,48.53
2022-01-30 16:00:56,46.13,1.71,24.28,51.69
2022-01-30 17:00:56,42.58,1.75,30.43,46.57
2022-01-30 18:00:56,53.17,1.74,38.63,37.61
2022-01-30 19:00:56,55.53,1.68,30.37,41.59
2022-01-30 20:00:56,63.7,1.84,43.11,32.88
2022-01-30 21:00:56,64.83,1.65,31.06,39.05
2022-01-30 22:00:56,66.28,1.7,53.2,25.66
2022-01-30 23:00:56,73.66,1.64,17.86,46.96
2022-01-31 00:00:56,61.93,1.41,12.61,56.0
2022-01-31 01:00:56,42.64,1.81,11.11,54.37
2022-01-31 02:00:56,31.73,1.91,9.76,56.41
2022-01-31 03:00:56,22.78,1.85,8.02,58.79
2022-01-31 04:00:56,16.56,1.82,5.0,62.56
2022-01-31 05:00:56,13.1,1.79,5.16,61.04
2022-01-31 06:00:56,12.83,1.76,4.85,60.82
2022-01-31 07:00:56,11.38,1.72,12.6,55.64
2022-01-31 08:00:56,8.02,1.74,33.81,45.32
2022-01-31 09:00:56,5.64,1.95,82.83,24.12
2022-01-31 10:00:56,6.79,2.06,61.61,27.41
2022-01-31 11:00:56,15.93,2.04,23.93,51.99
2022-01-31 12:00:56,22.93,2.02,22.36,57.92
2022-01-31 13:00:56,22.74,1.97,27.73,49.52
2022-01-31 14:00:56,19.5,1.92,29.72,45.53
2022-01-31 15:00:56,16.13,2.18,30.26,45.07
2022-01-31 16:00:56,22.16,1.92,32.11,44.04
2022-01-31 17:00:56,27.66,1.87,24.03,51.69
2022-01-31 18:00:56,24.45,2.24,43.63,36.6
2022-01-31 19:00:56,28.59,2.42,48.82,30.0
2022-01-31 20:00:56,37.19,2.1,39.11,33.96
2022-01-31 21:00:56,39.06,2.52,33.33,32.45
2022-01-31 22:00:56,42.53,2.6,33.98,34.13
2022-01-31 23:00:56,45.94,2.3,32.51,33.94
2022-02-01 00:00:56,57.91,2.98,49.29,19.48
2022-02-01 01:00:56,83.18,2.34,52.21,14.59
2022-02-01 02:00:56,91.97,2.18,49.05,18.27
2022-02-01 03:00:56,89.69,1.63,13.5,41.72
2022-02-01 04:00:56,64.46,1.58,6.99,51.31
2022-02-01 05:00:56,42.68,1.61,5.87,49.12
2022-02-01 06:00:56,35.49,1.43,6.05,49.98
2022-02-01 07:00:56,27.26,1.46,14.76,39.9
2022-02-01 08:00:56,20.74,1.66,44.78,19.05
2022-02-01 09:00:56,18.01,1.87,70.05,17.47
2022-02-01 10:00:56,35.5,2.48,68.51,28.94
2022-02-01 11:00:56,60.53,2.04,17.59,57.09
2022-02-01 12:00:56,51.61,1.88,19.45,62.14
2022-02-01 13:00:56,39.78,1.86,19.31,65.57
2022-02-01 14:00:56,28.36,1.8,31.59,57.25
2022-02-01 15:00:56,23.37,1.97,49.12,43.29
2022-02-01 16:00:56,26.2,2.13,25.28,62.7
2022-02-01 17:00:56,25.82,2.06,35.63,55.32
2022-02-01 18:00:56,23.81,2.28,49.91,42.14
2022-02-01 19:00:56,30.33,2.57,47.85,40.36
2022-02-01 20:00:56,38.61,2.49,27.86,52.94
2022-02-01 21:00:56,41.8,2.47,22.86,55.92
2022-02-01 22:00:56,43.97,2.3,19.04,58.33
2022-02-01 23:00:56,47.55,1.98,17.79,56.84
2022-02-02 00:00:56,41.66,1.95,22.04,52.15
2022-02-02 01:00:56,44.35,2.14,14.73,53.78
