Tarih,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-11-01 09:00:56,22.32,9.06,797.39,0.0,0.0,0.0
2021-11-01 10:00:56,24.1,8.98,650.12,0.0,0.0,0.0
2021-11-01 11:00:56,28.67,8.94,708.41,0.0,0.0,0.0
2021-11-01 12:00:56,59.03,11.82,1153.07,0.0,0.0,0.0
2021-11-01 13:00:56,65.59,15.35,1397.01,0.0,0.0,0.0
2021-11-01 14:00:56,98.76,17.13,1123.65,0.0,0.0,0.0
2021-11-01 15:00:56,96.59,18.71,791.68,0.0,0.0,0.0
2021-11-01 16:00:56,105.36,20.16,667.22,0.0,0.0,0.0
2021-11-01 17:00:56,95.64,20.64,612.82,0.0,0.0,0.0
2021-11-01 18:00:56,89.43,20.31,688.75,0.0,0.0,0.0
2021-11-01 19:00:56,100.48,19.76,811.55,0.0,0.0,0.0
2021-11-01 20:00:56,121.05,18.91,878.7,0.0,0.0,0.0
2021-11-01 21:00:56,114.06,18.86,925.75,0.0,0.0,0.0
2021-11-01 22:00:56,124.55,18.34,731.93,0.0,0.0,0.0
2021-11-01 23:00:56,115.74,21.38,688.86,0.0,0.0,0.0
2021-11-02 00:00:56,101.13,22.28,745.92,0.0,0.0,0.0
2021-11-02 01:00:56,99.83,20.51,698.32,0.0,0.0,0.0
2021-11-02 02:00:56,98.56,19.36,765.23,0.0,0.0,0.0
2021-11-02 03:00:56,96.5,17.77,680.74,0.0,0.0,0.0
2021-11-02 04:00:56,94.29,17.13,703.06,0.0,0.0,0.0
2021-11-02 05:00:56,88.02,15.36,742.54,0.0,0.0,0.0
2021-11-02 06:00:56,96.27,15.52,798.51,0.0,0.0,0.0
2021-11-02 07:00:56,104.06,15.52,848.48,0.0,0.0,0.0
2021-11-02 08:00:56,94.91,18.01,988.95,0.0,0.0,0.0
2021-11-02 09:00:56,91.81,18.59,1074.07,0.0,0.0,0.0
2021-11-02 10:00:56,104.37,22.34,1116.53,0.0,0.0,0.0
2021-11-02 11:00:56,126.78,22.91,1642.63,0.0,0.0,0.0
2021-11-02 12:00:56,102.85,30.99,682.43,0.0,0.0,0.0
2021-11-02 13:00:56,91.37,32.42,407.91,0.0,0.0,0.0
2021-11-02 14:00:56,56.14,26.27,396.47,0.0,0.0,0.0
2021-11-02 15:00:56,53.95,22.63,447.84,0.0,0.0,0.0
2021-11-02 16:00:56,53.97,24.2,547.79,0.0,0.0,0.0
2021-11-02 17:00:56,81.06,22.37,492.52,0.0,0.0,0.0
2021-11-02 18:00:56,116.49,23.05,597.5,0.0,0.0,0.0
2021-11-02 19:00:56,114.81,26.48,1137.58,0.0,0.0,0.0
2021-11-02 20:00:56,148.4,29.94,1263.66,0.0,0.0,0.0
2021-11-02 21:00:56,143.71,29.69,735.36,0.0,0.0,0.0
2021-11-02 22:00:56,120.22,30.32,588.42,0.0,0.0,0.0
2021-11-02 23:00:56,91.29,30.25,688.85,0.0,0.0,0.0
2021-11-03 00:00:56,86.42,28.0,634.67,0.0,0.0,0.0
2021-11-03 01:00:56,58.18,24.96,898.72,0.0,0.0,0.0
2021-11-03 02:00:56,52.98,21.19,881.38,0.0,0.0,0.0
2021-11-03 03:00:56,70.54,19.49,616.89,0.0,0.0,0.0
2021-11-03 04:00:56,71.54,18.11,469.92,0.0,0.0,0.0
2021-11-03 05:00:56,53.08,18.01,619.57,0.0,0.0,0.0
2021-11-03 06:00:56,38.19,16.68,630.88,0.0,0.0,0.0
2021-11-03 07:00:56,33.78,17.3,743.72,0.0,0.0,0.0
2021-11-03 08:00:56,38.48,17.03,880.77,0.0,0.0,0.0
2021-11-03 09:00:56,63.18,19.09,1159.26,0.0,0.0,0.0
2021-11-03 10:00:56,72.27,21.5,1164.05,0.0,0.0,0.0
2021-11-03 11:00:56,83.19,22.88,935.41,0.0,0.0,0.0
2021-11-03 12:00:56,92.19,29.92,765.33,0.0,0.0,0.0
2021-11-03 13:00:56,81.12,35.22,829.9,0.0,0.0,0.0
2021-11-03 14:00:56,81.6,36.16,703.57,0.0,0.0,0.0
2021-11-03 15:00:56,61.85,29.42,746.17,0.0,0.0,0.0
2021-11-03 16:00:56,48.85,25.98,741.88,0.0,0.0,0.0
2021-11-03 17:00:56,75.11,21.31,648.04,0.0,0.0,0.0
2021-11-03 18:00:56,69.47,18.79,617.49,0.0,0.0,0.0
2021-11-03 19:00:56,79.21,19.87,908.86,0.0,0.0,0.0
2021-11-03 20:00:56,94.79,20.15,1033.05,0.0,0.0,0.0
2021-11-03 21:00:56,105.07,21.53,1166.72,0.0,0.0,0.0
2021-11-03 22:00:56,113.33,24.98,1197.68,0.0,0.0,0.0
2021-11-03 23:00:56,140.9,26.56,925.38,0.0,0.0,0.0
2021-11-04 00:00:56,115.39,27.1,851.83,0.0,0.0,0.0
2021-11-04 01:00:56,104.27,26.63,758.66,0.0,0.0,0.0
2021-11-04 02:00:56,85.29,24.35,666.38,0.0,0.0,0.0
2021-11-04 03:00:56,76.83,22.98,676.19,0.0,0.0,0.0
2021-11-04 04:00:56,73.92,20.64,659.38,0.0,0.0,0.0
2021-11-04 05:00:56,60.53,20.24,645.23,0.0,0.0,0.0
2021-11-04 06:00:56,43.7,17.58,692.16,0.0,0.0,0.0
2021-11-04 07:00:56,41.2,18.1,773.87,0.0,0.0,0.0
2021-11-04 08:00:56,43.8,17.49,1182.15,0.0,0.0,0.0
2021-11-04 09:00:56,59.83,20.82,1163.28,0.0,0.0,0.0
2021-11-04 10:00:56,64.59,26.74,1462.12,0.0,0.0,0.0
2021-11-04 11:00:56,78.73,31.71,967.69,0.0,0.0,0.0
2021-11-04 12:00:56,125.22,44.53,647.74,0.0,0.0,0.0
2021-11-04 13:00:56,135.35,44.96,488.44,0.0,0.0,0.0
2021-11-04 14:00:56,111.01,44.1,423.47,0.0,0.0,0.0
2021-11-04 15:00:56,71.56,34.88,363.85,0.0,0.0,0.0
2021-11-04 16:00:56,52.88,48.41,352.83,0.0,0.0,0.0
2021-11-04 17:00:56,41.43,33.15,439.04,0.0,0.0,0.0
2021-11-04 18:00:56,59.43,25.72,547.57,0.0,0.0,0.0
2021-11-04 19:00:56,57.33,23.43,985.06,0.0,0.0,0.0
2021-11-04 20:00:56,93.48,23.54,843.57,0.0,0.0,0.0
2021-11-04 21:00:56,90.77,26.26,1016.91,0.0,0.0,0.0
2021-11-04 22:00:56,79.32,28.27,755.27,0.0,0.0,0.0
2021-11-04 23:00:56,94.18,27.27,1016.36,0.0,0.0,0.0
2021-11-05 00:00:56,103.35,28.12,780.0,0.0,0.0,0.0
2021-11-05 01:00:56,79.66,28.61,690.27,0.0,0.0,0.0
2021-11-05 02:00:56,81.84,29.33,711.38,0.0,0.0,0.0
2021-11-05 03:00:56,94.53,31.15,1049.13,0.0,0.0,0.0
2021-11-05 04:00:56,82.86,32.59,1334.09,0.0,0.0,0.0
2021-11-05 05:00:56,80.29,30.31,898.49,0.0,0.0,0.0
2021-11-05 06:00:56,66.25,28.65,763.38,0.0,0.0,0.0
2021-11-05 07:00:56,41.26,27.82,1007.99,0.0,0.0,0.0
2021-11-05 08:00:56,62.68,27.41,1340.98,0.0,0.0,0.0
2021-11-05 09:00:56,72.0,29.4,1337.99,0.0,0.0,0.0
2021-11-05 10:00:56,94.38,38.24,1314.55,0.0,0.0,0.0
2021-11-05 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05 12:00:56,19.72,77.46,1022.13,0.0,0.0,0.0
2021-11-05 13:00:56,119.37,89.17,812.92,0.0,0.0,0.0
2021-11-05 14:00:56,127.66,65.99,778.2,0.0,0.0,0.0
2021-11-05 15:00:56,132.61,47.12,741.96,0.0,0.0,0.0
2021-11-05 16:00:56,116.68,39.28,613.64,0.0,0.0,0.0
2021-11-05 17:00:56,110.18,33.15,545.06,0.0,0.0,0.0
2021-11-05 18:00:56,115.69,26.22,586.35,0.0,0.0,0.0
2021-11-05 19:00:56,122.76,26.25,960.9,0.0,0.0,0.0
2021-11-05 20:00:56,131.04,35.31,1960.64,0.0,0.0,0.0
2021-11-05 21:00:56,191.74,42.07,1390.9,0.0,0.0,0.0
2021-11-05 22:00:56,200.51,51.35,1206.62,0.0,0.0,0.0
2021-11-05 23:00:56,180.53,55.19,1448.81,0.0,0.0,0.0
2021-11-06 00:00:56,179.02,50.11,1089.16,0.0,0.0,0.0
2021-11-06 01:00:56,144.6,47.29,1216.96,0.0,0.0,0.0
2021-11-06 02:00:56,124.68,41.8,914.07,0.0,0.0,0.0
2021-11-06 03:00:56,110.55,41.55,854.33,0.0,0.0,0.0
2021-11-06 04:00:56,83.97,41.5,939.14,0.0,0.0,0.0
2021-11-06 05:00:56,78.63,39.17,1226.02,0.0,0.0,0.0
2021-11-06 06:00:56,94.88,37.13,1113.04,0.0,0.0,0.0
2021-11-06 07:00:56,94.91,35.07,1055.61,0.0,0.0,0.0
2021-11-06 08:00:56,80.39,36.85,939.83,0.0,0.0,0.0
2021-11-06 09:00:56,66.19,40.0,917.4,0.0,0.0,0.0
2021-11-06 10:00:56,59.59,48.76,998.93,0.0,0.0,0.0
2021-11-06 11:00:56,83.37,46.23,1429.29,0.0,0.0,0.0
2021-11-06 12:00:56,152.06,40.05,1347.35,0.0,0.0,0.0
2021-11-06 13:00:56,156.25,35.65,840.01,0.0,0.0,0.0
2021-11-06 14:00:56,137.78,32.59,651.05,0.0,0.0,0.0
2021-11-06 15:00:56,110.47,32.23,585.16,0.0,0.0,0.0
2021-11-06 16:00:56,110.82,29.36,572.46,0.0,0.0,0.0
2021-11-06 17:00:56,110.8,27.86,746.26,0.0,0.0,0.0
2021-11-06 18:00:56,120.03,27.56,575.71,0.0,0.0,0.0
2021-11-06 19:00:56,87.85,22.23,536.74,0.0,0.0,0.0
2021-11-06 20:00:56,88.65,20.7,540.49,0.0,0.0,0.0
2021-11-06 21:00:56,71.74,18.39,524.05,0.0,0.0,0.0
2021-11-06 22:00:56,50.38,17.81,493.09,0.0,0.0,0.0
2021-11-06 23:00:56,39.03,17.8,511.39,0.0,0.0,0.0
2021-11-07 00:00:56,43.07,15.67,476.45,0.0,0.0,0.0
2021-11-07 01:00:56,29.49,14.89,450.66,0.0,0.0,0.0
2021-11-07 02:00:56,24.0,13.59,397.09,0.0,0.0,0.0
2021-11-07 03:00:56,31.75,13.11,442.34,0.0,0.0,0.0
2021-11-07 04:00:56,28.18,11.84,448.88,0.0,0.0,0.0
2021-11-07 05:00:56,17.37,11.47,512.11,0.0,0.0,0.0
2021-11-07 06:00:56,10.69,10.2,526.45,0.0,0.0,0.0
2021-11-07 07:00:56,7.56,9.37,669.73,0.0,0.0,0.0
2021-11-07 08:00:56,8.25,10.55,678.8,0.0,0.0,0.0
2021-11-07 09:00:56,29.84,10.33,716.99,0.0,0.0,0.0
2021-11-07 10:00:56,39.41,10.0,611.39,0.0,0.0,0.0
2021-11-07 11:00:56,34.92,11.95,678.93,0.0,0.0,0.0
2021-11-07 12:00:56,38.88,31.24,737.45,0.0,0.0,0.0
2021-11-07 13:00:56,49.71,36.35,759.16,0.0,0.0,0.0
2021-11-07 14:00:56,58.0,40.1,1014.98,0.0,0.0,0.0
2021-11-07 15:00:56,63.97,44.32,976.11,0.0,0.0,0.0
2021-11-07 16:00:56,75.79,61.2,922.64,0.0,0.0,0.0
2021-11-07 17:00:56,84.82,62.89,1464.79,0.0,0.0,0.0
2021-11-07 18:00:56,92.89,39.52,1223.92,0.0,0.0,0.0
2021-11-07 19:00:56,103.11,28.53,1451.76,0.0,0.0,0.0
2021-11-07 20:00:56,127.5,20.86,679.52,0.0,0.0,0.0
2021-11-07 21:00:56,103.62,21.44,962.21,0.0,0.0,0.0
2021-11-07 22:00:56,91.04,21.09,997.89,0.0,0.0,0.0
2021-11-07 23:00:56,98.42,19.33,888.33,0.0,0.0,0.0
2021-11-08 00:00:56,97.14,18.5,848.37,0.0,0.0,0.0
2021-11-08 01:00:56,87.15,18.51,661.35,0.0,0.0,0.0
2021-11-08 02:00:56,79.82,18.94,665.52,0.0,0.0,0.0
2021-11-08 03:00:56,82.63,17.66,710.71,0.0,0.0,0.0
2021-11-08 04:00:56,75.72,14.74,624.84,0.0,0.0,0.0
2021-11-08 05:00:56,63.84,14.46,631.58,0.0,0.0,0.0
2021-11-08 06:00:56,50.38,13.32,652.79,0.0,0.0,0.0
2021-11-08 07:00:56,60.06,12.88,745.31,0.0,0.0,0.0
2021-11-08 08:00:56,55.76,12.55,820.02,0.0,0.0,0.0
2021-11-08 09:00:56,66.81,13.15,788.93,0.0,0.0,0.0
2021-11-08 10:00:56,85.41,14.57,717.49,0.0,0.0,0.0
2021-11-08 11:00:56,102.17,21.18,1014.5,0.0,0.0,0.0
2021-11-08 12:00:56,144.01,37.16,1008.18,0.0,0.0,0.0
2021-11-08 13:00:56,116.37,49.01,1860.34,0.0,0.0,0.0
2021-11-08 14:00:56,133.08,58.57,1454.53,0.0,0.0,0.0
2021-11-08 15:00:56,316.58,41.68,872.23,0.0,0.0,0.0
2021-11-08 16:00:56,250.08,38.78,768.0,0.0,0.0,0.0
2021-11-08 17:00:56,214.21,34.18,670.17,0.0,0.0,0.0
2021-11-08 18:00:56,196.33,30.02,743.31,0.0,0.0,0.0
2021-11-08 19:00:56,191.73,30.01,970.27,0.0,0.0,0.0
2021-11-08 20:00:56,204.8,29.81,1416.5,0.0,0.0,0.0
2021-11-08 21:00:56,228.96,35.28,1916.86,0.0,0.0,0.0
2021-11-08 22:00:56,252.45,38.14,1782.99,0.0,0.0,0.0
2021-11-08 23:00:56,259.5,43.38,1687.56,0.0,0.0,0.0
2021-11-09 00:00:56,237.26,41.28,1201.39,0.0,0.0,0.0
2021-11-09 01:00:56,194.78,42.77,1040.82,0.0,0.0,0.0
2021-11-09 02:00:56,173.03,39.96,760.72,0.0,0.0,0.0
2021-11-09 03:00:56,148.35,35.85,718.16,0.0,0.0,0.0
2021-11-09 04:00:56,141.1,35.31,737.16,0.0,0.0,0.0
2021-11-09 05:00:56,146.11,33.5,795.25,0.0,0.0,0.0
2021-11-09 06:00:56,137.7,27.91,628.23,0.0,0.0,0.0
2021-11-09 07:00:56,127.34,25.46,632.59,0.0,0.0,0.0
2021-11-09 08:00:56,124.75,23.69,719.08,0.0,0.0,0.0
2021-11-09 09:00:56,119.51,22.36,676.14,0.0,0.0,0.0
2021-11-09 10:00:56,104.07,21.26,516.48,0.0,0.0,0.0
2021-11-09 11:00:56,82.28,22.37,589.89,0.0,0.0,0.0
2021-11-09 12:00:56,88.31,24.23,584.62,0.0,0.0,0.0
2021-11-09 13:00:56,91.48,25.06,508.61,0.0,0.0,0.0
2021-11-09 14:00:56,85.04,25.68,556.42,0.0,0.0,0.0
2021-11-09 15:00:56,101.47,26.66,534.1,0.0,0.0,0.0
2021-11-09 16:00:56,110.17,24.86,524.07,0.0,0.0,0.0
2021-11-09 17:00:56,98.49,25.84,511.35,0.0,0.0,0.0
2021-11-09 18:00:56,96.17,24.96,625.45,0.0,0.0,0.0
2021-11-09 19:00:56,109.64,25.95,819.1,0.0,0.0,0.0
2021-11-09 20:00:56,113.77,23.64,517.46,0.0,0.0,0.0
2021-11-09 21:00:56,88.27,21.1,465.63,0.0,0.0,0.0
2021-11-09 22:00:56,70.25,20.46,466.14,0.0,0.0,0.0
2021-11-09 23:00:56,64.81,17.72,420.14,0.0,0.0,0.0
2021-11-10 00:00:56,58.3,14.81,330.47,0.0,0.0,0.0
2021-11-10 01:00:56,41.43,13.76,347.63,0.0,0.0,0.0
2021-11-10 02:00:56,24.99,11.88,341.09,0.0,0.0,0.0
2021-11-10 03:00:56,18.72,11.24,327.01,0.0,0.0,0.0
2021-11-10 04:00:56,15.97,10.0,372.89,0.0,0.0,0.0
2021-11-10 05:00:56,15.54,9.99,446.15,0.0,0.0,0.0
2021-11-10 06:00:56,11.24,7.79,442.08,0.0,0.0,0.0
2021-11-10 07:00:56,6.33,6.98,484.89,0.0,0.0,0.0
2021-11-10 08:00:56,9.05,7.84,522.69,0.0,0.0,0.0
2021-11-10 09:00:56,13.95,8.57,487.76,0.0,0.0,0.0
2021-11-10 10:00:56,10.18,9.05,481.4,0.0,0.0,0.0
2021-11-10 11:00:56,18.69,8.93,496.36,0.0,0.0,0.0
2021-11-10 12:00:56,28.32,8.47,460.9,0.0,0.0,0.0
2021-11-10 13:00:56,18.96,7.96,408.67,0.0,0.0,0.0
2021-11-10 14:00:56,18.4,9.85,329.46,0.0,0.0,0.0
2021-11-10 15:00:56,24.45,7.66,380.52,0.0,0.0,0.0
2021-11-10 16:00:56,22.4,7.63,383.03,0.0,0.0,0.0
2021-11-10 17:00:56,22.21,7.27,419.97,0.0,0.0,0.0
2021-11-10 18:00:56,20.11,7.33,414.81,0.0,0.0,0.0
2021-11-10 19:00:56,27.75,9.57,549.77,0.0,0.0,0.0
2021-11-10 20:00:56,41.46,11.98,571.09,0.0,0.0,0.0
2021-11-10 21:00:56,42.56,12.08,549.57,0.0,0.0,0.0
2021-11-10 22:00:56,33.57,12.95,619.84,0.0,0.0,0.0
2021-11-10 23:00:56,42.05,13.1,629.84,0.0,0.0,0.0
2021-11-11 00:00:56,40.67,13.82,560.41,0.0,0.0,0.0
2021-11-11 01:00:56,31.96,14.28,482.94,0.0,0.0,0.0
2021-11-11 02:00:56,30.12,13.23,447.55,0.0,0.0,0.0
2021-11-11 03:00:56,25.84,12.91,479.63,0.0,0.0,0.0
2021-11-11 04:00:56,20.91,16.0,482.37,0.0,0.0,0.0
2021-11-11 05:00:56,20.11,10.84,470.95,0.0,0.0,0.0
2021-11-11 06:00:56,22.69,10.01,541.37,0.0,0.0,0.0
2021-11-11 07:00:56,16.82,8.98,619.67,0.0,0.0,0.0
2021-11-11 08:00:56,13.96,9.75,666.87,0.0,0.0,0.0
2021-11-11 09:00:56,18.82,11.74,687.87,0.0,0.0,0.0
2021-11-11 10:00:56,21.77,13.57,877.32,0.0,0.0,0.0
2021-11-11 11:00:56,16.8,42.87,767.39,0.0,0.0,0.0
2021-11-11 12:00:56,25.16,63.96,873.95,0.0,0.0,0.0
2021-11-11 13:00:56,40.8,57.4,496.33,0.0,0.0,0.0
2021-11-11 14:00:56,30.33,47.9,380.06,0.0,0.0,0.0
2021-11-11 15:00:56,24.59,49.79,408.51,0.0,0.0,0.0
2021-11-11 16:00:56,26.0,33.19,375.75,0.0,0.0,0.0
2021-11-11 17:00:56,24.54,13.2,290.51,0.0,0.0,0.0
2021-11-11 18:00:56,21.69,9.92,373.95,0.0,0.0,0.0
2021-11-11 19:00:56,28.02,10.63,504.69,0.0,0.0,0.0
2021-11-11 20:00:56,27.59,10.57,486.46,0.0,0.0,0.0
2021-11-11 21:00:56,32.15,12.54,554.55,0.0,0.0,0.0
2021-11-11 22:00:56,42.89,14.09,637.04,0.0,0.0,0.0
2021-11-11 23:00:56,44.77,12.66,601.09,0.0,0.0,0.0
2021-11-12 00:00:56,39.74,12.51,606.24,0.0,0.0,0.0
2021-11-12 01:00:56,49.79,9.86,554.4,0.0,0.0,0.0
2021-11-12 02:00:56,35.04,9.47,598.19,0.0,0.0,0.0
2021-11-12 03:00:56,28.5,9.89,712.33,0.0,0.0,0.0
2021-11-12 04:00:56,38.5,8.8,1048.81,0.0,0.0,0.0
2021-11-12 05:00:56,39.96,9.06,1514.78,0.0,0.0,0.0
2021-11-12 06:00:56,41.39,8.67,1063.15,0.0,0.0,0.0
2021-11-12 07:00:56,43.71,7.38,710.07,0.0,0.0,0.0
2021-11-12 08:00:56,55.89,8.88,947.16,0.0,0.0,0.0
2021-11-12 09:00:56,59.36,12.06,1035.49,0.0,0.0,0.0
2021-11-12 10:00:56,59.26,14.36,871.26,0.0,0.0,0.0
2021-11-12 11:00:56,57.42,71.05,905.41,0.0,0.0,0.0
2021-11-12 12:00:56,63.83,93.21,588.48,0.0,0.0,0.0
2021-11-12 13:00:56,56.84,99.67,659.89,0.0,0.0,0.0
2021-11-12 14:00:56,57.78,105.71,1160.04,0.0,0.0,0.0
2021-11-12 15:00:56,60.61,147.9,528.16,0.0,0.0,0.0
2021-11-12 16:00:56,70.35,171.12,330.63,0.0,0.0,0.0
2021-11-12 17:00:56,73.83,121.96,338.51,0.0,0.0,0.0
2021-11-12 18:00:56,83.41,43.43,394.5,0.0,0.0,0.0
2021-11-12 19:00:56,84.83,23.36,444.21,0.0,0.0,0.0
2021-11-12 20:00:56,81.34,22.95,570.15,0.0,0.0,0.0
2021-11-12 21:00:56,62.94,20.58,464.46,0.0,0.0,0.0
2021-11-12 22:00:56,54.12,18.09,511.81,0.0,0.0,0.0
2021-11-12 23:00:56,70.15,19.3,686.97,0.0,0.0,0.0
2021-11-13 00:00:56,77.1,16.76,534.51,0.0,0.0,0.0
2021-11-13 01:00:56,65.99,17.62,560.09,0.0,0.0,0.0
2021-11-13 02:00:56,58.88,15.26,608.23,0.0,0.0,0.0
2021-11-13 03:00:56,52.64,13.51,623.31,0.0,0.0,0.0
2021-11-13 04:00:56,47.64,12.51,701.56,0.0,0.0,0.0
2021-11-13 05:00:56,50.92,11.13,836.13,0.0,0.0,0.0
2021-11-13 06:00:56,52.86,11.06,932.85,0.0,0.0,0.0
2021-11-13 07:00:56,65.38,11.62,1376.06,0.0,0.0,0.0
2021-11-13 08:00:56,61.03,10.97,1857.64,0.0,0.0,0.0
2021-11-13 09:00:56,63.0,12.78,2038.02,0.0,0.0,0.0
2021-11-13 10:00:56,76.49,22.2,1996.79,0.0,0.0,0.0
2021-11-13 11:00:56,94.5,58.02,1900.21,0.0,0.0,0.0
2021-11-13 12:00:56,132.27,114.56,1561.91,0.0,0.0,0.0
2021-11-13 13:00:56,147.71,104.75,922.58,0.0,0.0,0.0
2021-11-13 14:00:56,146.84,113.03,612.94,0.0,0.0,0.0
2021-11-13 15:00:56,123.75,99.65,1039.77,0.0,0.0,0.0
2021-11-13 16:00:56,99.14,93.34,617.17,0.0,0.0,0.0
2021-11-13 17:00:56,88.98,64.75,450.58,0.0,0.0,0.0
2021-11-13 18:00:56,94.22,37.36,307.12,0.0,0.0,0.0
2021-11-13 19:00:56,86.24,41.24,1008.79,0.0,0.0,0.0
2021-11-13 20:00:56,104.7,40.23,969.36,0.0,0.0,0.0
2021-11-13 21:00:56,113.82,34.61,596.46,0.0,0.0,0.0
2021-11-13 22:00:56,110.24,43.19,1074.57,0.0,0.0,0.0
2021-11-13 23:00:56,115.8,37.94,830.03,0.0,0.0,0.0
2021-11-14 00:00:56,106.13,34.77,806.36,0.0,0.0,0.0
2021-11-14 01:00:56,100.13,36.54,813.1,0.0,0.0,0.0
2021-11-14 02:00:56,90.87,31.59,599.98,0.0,0.0,0.0
2021-11-14 03:00:56,72.97,28.43,579.91,0.0,0.0,0.0
2021-11-14 04:00:56,80.07,25.15,525.09,0.0,0.0,0.0
2021-11-14 05:00:56,71.68,22.57,709.3,0.0,0.0,0.0
2021-11-14 06:00:56,64.85,19.87,721.37,0.0,0.0,0.0
2021-11-14 07:00:56,63.96,17.91,712.18,0.0,0.0,0.0
2021-11-14 08:00:56,69.4,18.24,893.18,0.0,0.0,0.0
2021-11-14 09:00:56,70.34,21.37,1008.16,0.0,0.0,0.0
2021-11-14 10:00:56,65.19,25.18,1072.26,0.0,0.0,0.0
2021-11-14 11:00:56,79.49,32.06,1109.85,0.0,0.0,0.0
2021-11-14 12:00:56,81.83,53.56,1214.54,0.0,0.0,0.0
2021-11-14 13:00:56,80.92,91.76,843.09,0.0,0.0,0.0
2021-11-14 14:00:56,87.33,103.37,807.98,0.0,0.0,0.0
2021-11-14 15:00:56,114.71,127.12,855.73,0.0,0.0,0.0
2021-11-14 16:00:56,128.02,113.48,683.32,0.0,0.0,0.0
2021-11-14 17:00:56,131.89,75.47,568.67,0.0,0.0,0.0
2021-11-14 18:00:56,119.42,49.35,999.35,0.0,0.0,0.0
2021-11-14 19:00:56,118.46,44.19,878.25,0.0,0.0,0.0
2021-11-14 20:00:56,109.06,39.85,841.23,0.0,0.0,0.0
2021-11-14 21:00:56,103.62,37.5,1030.86,0.0,0.0,0.0
2021-11-14 22:00:56,109.64,36.06,994.02,0.0,0.0,0.0
2021-11-14 23:00:56,105.52,33.95,804.06,0.0,0.0,0.0
2021-11-15 00:00:56,97.24,30.55,862.72,0.0,0.0,0.0
2021-11-15 01:00:56,93.48,27.25,814.89,0.0,0.0,0.0
2021-11-15 02:00:56,87.64,25.64,599.28,0.0,0.0,0.0
2021-11-15 03:00:56,73.99,23.01,454.28,0.0,0.0,0.0
2021-11-15 04:00:56,65.64,19.45,503.57,0.0,0.0,0.0
2021-11-15 05:00:56,54.58,18.27,675.52,0.0,0.0,0.0
2021-11-15 06:00:56,52.27,16.78,715.49,0.0,0.0,0.0
2021-11-15 07:00:56,65.68,15.46,844.98,0.0,0.0,0.0
2021-11-15 08:00:56,62.27,14.58,943.87,0.0,0.0,0.0
2021-11-15 09:00:56,56.02,16.5,884.58,0.0,0.0,0.0
2021-11-15 10:00:56,65.98,20.17,818.66,0.0,0.0,0.0
2021-11-15 11:00:56,78.5,37.29,816.25,0.0,0.0,0.0
2021-11-15 12:00:56,77.39,51.68,705.87,0.0,0.0,0.0
2021-11-15 13:00:56,68.93,101.4,1092.89,0.0,0.0,0.0
2021-11-15 14:00:56,67.66,76.09,945.42,0.0,0.0,0.0
2021-11-15 15:00:56,59.36,39.96,562.43,0.0,0.0,0.0
2021-11-15 16:00:56,50.52,26.82,496.41,0.0,0.0,0.0
2021-11-15 17:00:56,53.11,21.4,540.17,0.0,0.0,0.0
2021-11-15 18:00:56,52.45,19.12,569.22,0.0,0.0,0.0
2021-11-15 19:00:56,53.33,17.35,574.26,0.0,0.0,0.0
2021-11-15 20:00:56,65.4,15.6,548.49,0.0,0.0,0.0
2021-11-15 21:00:56,59.05,14.82,481.66,0.0,0.0,0.0
2021-11-15 22:00:56,50.52,13.22,414.55,0.0,0.0,0.0
2021-11-15 23:00:56,35.15,13.44,481.27,0.0,0.0,0.0
2021-11-16 00:00:56,28.3,12.93,527.47,0.0,0.0,0.0
2021-11-16 01:00:56,27.53,11.73,448.08,0.0,0.0,0.0
2021-11-16 02:00:56,14.25,10.98,366.92,0.0,0.0,0.0
2021-11-16 03:00:56,9.22,10.24,415.91,0.0,0.0,0.0
2021-11-16 04:00:56,15.96,9.18,388.4,0.0,0.0,0.0
2021-11-16 05:00:56,23.29,10.06,447.06,0.0,0.0,0.0
2021-11-16 06:00:56,17.91,8.75,436.25,0.0,0.0,0.0
2021-11-16 07:00:56,19.54,8.39,457.68,0.0,0.0,0.0
2021-11-16 08:00:56,13.71,10.84,726.11,0.0,0.0,0.0
2021-11-16 09:00:56,13.21,13.18,627.0,0.0,0.0,0.0
2021-11-16 10:00:56,26.5,12.48,503.27,0.0,0.0,0.0
2021-11-16 11:00:56,33.47,14.9,530.45,0.0,0.0,0.0
2021-11-16 12:00:56,28.86,18.34,551.49,0.0,0.0,0.0
2021-11-16 13:00:56,37.6,43.42,693.88,0.0,0.0,0.0
2021-11-16 14:00:56,52.17,23.06,479.09,0.0,0.0,0.0
2021-11-16 15:00:56,53.79,19.48,533.52,0.0,0.0,0.0
2021-11-16 16:00:56,54.36,13.92,470.57,0.0,0.0,0.0
2021-11-16 17:00:56,39.26,10.89,441.86,24.88,32.44,0.0
2021-11-16 18:00:56,38.74,10.6,449.4,22.9,30.78,0.0
2021-11-16 19:00:56,41.58,11.84,586.33,23.04,29.76,0.0
2021-11-16 20:00:56,49.22,13.19,545.96,19.88,25.78,0.0
2021-11-16 21:00:56,55.22,16.66,574.09,19.52,24.67,0.0
2021-11-16 22:00:56,43.49,13.04,451.35,17.89,22.53,0.0
