Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),O3 ( µg/m3 )
2022-01-03 06:00:56,27.209999999999997,12.030000000000001,784.4399999999999,22.64,32.615,9.42,8.22
2022-01-03 07:00:56,40.68,9.78,748.475,31.035,45.5,19.21,6.99
2022-01-03 08:00:56,62.60999999999999,13.505,1031.23,42.68,65.445,12.73,5.93
2022-01-03 09:00:56,141.555,21.97,1541.1000000000001,56.97,106.45,48.77,5.08
2022-01-03 10:00:56,214.07500000000002,33.98,1912.615,63.73499999999999,119.06,73.39,12.16
2022-01-03 11:00:56,212.94500000000002,30.840000000000003,1705.805,87.945,135.0,81.76,11.24
2022-01-03 12:00:56,185.17499999999998,15.625,1240.02,50.06,86.08999999999999,105.7,19.89
2022-01-03 13:00:56,76.64999999999999,10.08,734.0999999999999,36.845,57.32,93.65,18.79
2022-01-03 14:00:56,44.330000000000005,5.065,467.695,26.560000000000002,41.1,64.44,19.37
2022-01-03 15:00:56,39.69,3.6,439.35999999999996,25.02,39.324999999999996,40.64,19.66
2022-01-03 16:00:56,28.41,3.4249999999999994,446.565,27.655,41.050000000000004,25.44,18.71
2022-01-03 17:00:56,37.765,3.285,526.365,38.715,54.31,16.34,15.39
2022-01-03 18:00:56,48.69,61.165,1994.71,65.485,94.555,10.75,10.62
2022-01-03 19:00:56,155.505,111.625,2368.415,71.43,110.825,42.98,7.9
2022-01-03 20:00:56,260.15,158.48499999999999,3970.105,88.495,156.26,239.1,7.43
2022-01-03 21:00:56,345.10999999999996,81.29,2736.51,60.975,92.96499999999999,373.07,4.37
2022-01-03 22:00:56,184.155,56.900000000000006,2654.315,57.445,86.55,157.77,4.82
2022-01-03 23:00:56,179.56499999999997,64.86500000000001,3067.635,53.98500000000001,83.39,130.5,5.35
2022-01-04 00:00:56,167.62,35.51,2134.9,45.885,66.69,158.13,6.89
2022-01-04 01:00:56,132.0,41.885,2286.205,39.165,56.955000000000005,101.12,7.4
2022-01-04 02:00:56,112.40500000000002,38.78,2241.935,34.48,54.300000000000004,110.24,4.5
2022-01-04 03:00:56,90.09499999999998,26.115,1229.215,23.125,33.215,120.73,11.88
2022-01-04 04:00:56,55.04,23.12,1019.6550000000001,22.314999999999998,32.685,32.25,12.32
2022-01-04 05:00:56,44.544999999999995,21.814999999999998,1038.5749999999998,22.295,31.459999999999997,33.0,8.98
2022-01-04 06:00:56,45.6,22.22,928.0099999999999,22.955,31.939999999999998,11.8,9.21
2022-01-04 07:00:56,38.865,23.56,1159.71,34.68,53.650000000000006,5.22,6.59
2022-01-04 08:00:56,69.10000000000001,25.02,1257.2250000000001,44.26,74.75999999999999,64.76,2.42
2022-01-04 09:00:56,111.47499999999998,31.3,1978.6050000000002,61.92499999999999,144.9,79.48,2.85
2022-01-04 10:00:56,213.81499999999997,29.885,2256.41,69.21499999999999,150.32000000000002,111.01,2.62
2022-01-04 11:00:56,252.40499999999997,38.120000000000005,2147.835,68.94,162.34,128.59,4.13
2022-01-04 12:00:56,142.105,36.265,2004.53,56.525000000000006,114.96499999999999,150.64,8.39
2022-01-04 13:00:56,152.255,40.235,1530.0,51.580000000000005,86.92,150.44,8.28
2022-01-04 14:00:56,134.49,45.845,1502.055,48.65,79.08,162.35,14.41
2022-01-04 15:00:56,119.08,42.53,1271.1750000000002,47.225,74.08,129.35,14.36
2022-01-04 16:00:56,106.875,41.985,1302.5,45.31,70.97,80.09,12.32
2022-01-04 17:00:56,80.665,44.10999999999999,1415.655,52.85999999999999,81.38,106.49,10.0
2022-01-04 18:00:56,99.195,45.25,2069.935,70.815,131.125,118.22,7.03
2022-01-04 19:00:56,201.385,59.75999999999999,3706.875,72.05,152.29,184.59,6.84
2022-01-04 20:00:56,333.535,74.47500000000001,4187.075,79.185,168.465,263.82,7.0
2022-01-04 21:00:56,325.86,60.36500000000001,4633.59,64.355,146.06,303.45,5.79
2022-01-04 22:00:56,216.995,46.82,3664.1299999999997,55.525000000000006,112.35000000000001,211.69,3.44
2022-01-04 23:00:56,170.615,43.115,3262.25,46.995,86.34500000000001,179.29,3.64
2022-01-05 00:00:56,179.69500000000002,42.919999999999995,3157.39,45.99,85.235,165.04,3.39
2022-01-05 01:00:56,141.80499999999998,28.804999999999996,2928.8250000000003,39.285,72.455,155.36,2.67
2022-01-05 02:00:56,124.87,22.820000000000004,1765.745,26.959999999999997,43.580000000000005,122.03,2.89
2022-01-05 03:00:56,88.665,18.98,1136.51,19.87,32.52,93.65,5.52
2022-01-05 04:00:56,60.16,15.719999999999999,1395.745,24.795,39.72,60.89,1.8
2022-01-05 05:00:56,39.845,14.865,1316.6,20.535,33.045,34.29,2.77
2022-01-05 06:00:56,48.375,15.455,1650.6200000000001,23.849999999999998,43.29,53.16,2.11
2022-01-05 07:00:56,50.53,14.665,1009.44,26.899999999999995,44.330000000000005,59.79,3.34
2022-01-05 08:00:56,53.195,15.829999999999998,1712.405,47.355,100.335,51.72,2.76
2022-01-05 09:00:56,123.21,19.855,2890.859999999999,74.82,197.02,96.92,2.84
2022-01-05 10:00:56,227.535,36.855,3431.0850000000005,90.32,199.07000000000002,168.05,4.74
2022-01-05 11:00:56,288.04,46.160000000000004,2506.205,85.44,171.42499999999998,194.77,7.3
2022-01-05 12:00:56,232.42499999999998,35.410000000000004,1932.995,67.975,130.20000000000002,201.08,7.53
2022-01-05 13:00:56,185.495,44.875,1568.2150000000001,64.445,107.065,139.5,12.63
2022-01-05 14:00:56,137.895,40.23500000000001,1194.97,51.98499999999999,86.96999999999998,105.44,18.73
2022-01-05 15:00:56,103.0,38.12,816.4200000000001,35.875,60.78,76.95,19.87
2022-01-05 16:00:56,78.675,35.98,923.46,46.165,76.88499999999999,70.8,14.68
2022-01-05 17:00:56,82.84,34.54,1046.445,50.99,84.735,64.13,7.25
2022-01-05 18:00:56,93.38499999999999,33.99,1875.46,68.65,133.355,63.17,3.57
2022-01-05 19:00:56,148.185,40.955000000000005,2886.2999999999997,76.995,167.01500000000001,114.59,3.97
2022-01-05 20:00:56,284.01,54.419999999999995,3121.0,67.49,139.01,154.32,5.76
2022-01-05 21:00:56,245.42,49.67499999999999,3021.6749999999997,57.135,121.995,165.32,4.46
2022-01-05 22:00:56,193.28,51.375,3835.475,56.254999999999995,121.8,153.84,4.89
2022-01-05 23:00:56,219.78,57.405,4563.24,56.900000000000006,130.295,179.17,6.02
2022-01-06 00:00:56,257.995,49.15,3942.035,52.03,118.88499999999999,229.3,4.41
2022-01-06 01:00:56,205.29,31.855,2391.56,41.4,95.0,237.22,2.14
2022-01-06 02:00:56,118.175,27.570000000000004,2360.485,33.57,71.165,186.16,2.12
2022-01-06 03:00:56,95.745,25.314999999999998,1365.23,23.435000000000002,43.885,128.93,4.38
2022-01-06 04:00:56,70.17,22.304999999999996,1467.33,22.334999999999997,43.895,77.05,4.67
2022-01-06 05:00:56,25.95,18.16,1088.985,18.38,34.905,86.54,6.52
2022-01-06 06:00:56,44.145,16.235,723.765,20.07,34.165,88.76,4.4
2022-01-06 07:00:56,28.83,16.18,807.185,11.99,23.14,76.39,4.34
2022-01-06 08:00:56,43.14000000000001,16.92,1003.0500000000001,11.745,21.16,50.39,2.11
2022-01-06 09:00:56,73.64999999999999,17.96,1459.765,13.335,41.07,52.84,2.21
2022-01-06 10:00:56,132.28,19.745,1469.755,16.32,41.035,86.1,3.79
2022-01-06 11:00:56,130.36,21.655,1376.2300000000002,17.1,50.99,101.06,6.31
2022-01-06 12:00:56,93.59499999999998,31.28,1245.9750000000001,13.550000000000002,41.04,107.76,10.65
2022-01-06 13:00:56,56.54999999999999,37.30500000000001,944.64,11.645000000000001,31.2,90.96,18.89
2022-01-06 14:00:56,40.88,38.17,766.56,9.305,24.375,57.6,23.85
2022-01-06 15:00:56,28.545,36.395,712.725,8.625,23.274999999999995,32.55,25.83
2022-01-06 16:00:56,20.095,34.41,815.0,10.824999999999998,23.935,24.16,21.28
2022-01-06 17:00:56,42.879999999999995,31.99,1145.89,13.340000000000002,27.13,28.03,8.11
2022-01-06 18:00:56,97.455,28.755,1671.46,15.535000000000002,30.065,44.06,3.48
2022-01-06 19:00:56,152.6,37.255,1760.6050000000002,17.26,34.43,93.78,5.65
2022-01-06 20:00:56,144.72,36.585,1675.5199999999998,17.955,33.735,85.22,4.16
2022-01-06 21:00:56,86.62,37.625,1937.0600000000002,19.315,40.46,76.99,3.97
2022-01-06 22:00:56,122.13,34.275,1503.195,16.439999999999998,32.24,79.34,4.02
2022-01-06 23:00:56,73.255,28.735000000000003,2036.925,15.784999999999998,34.02,72.05,3.34
2022-01-07 00:00:56,87.825,41.97,2738.67,12.81,26.38,98.67,4.76
2022-01-07 01:00:56,117.26999999999998,29.709999999999997,1291.5500000000002,10.800000000000002,23.065,115.88,3.75
2022-01-07 02:00:56,102.96,26.655,1320.1000000000001,8.725,17.05,95.13,3.86
2022-01-07 03:00:56,69.235,21.125,1010.5,6.805,14.535000000000002,89.03,2.96
2022-01-07 04:00:56,51.794999999999995,19.445,1034.8950000000002,8.625,17.42,70.31,2.96
2022-01-07 05:00:56,47.785,17.88,1148.005,6.830000000000001,14.46,66.36,2.29
2022-01-07 06:00:56,41.335,16.290000000000003,1280.53,7.44,15.58,54.05,1.66
2022-01-07 07:00:56,42.935,15.335,1685.9499999999998,7.805,15.525,52.96,1.99
2022-01-07 08:00:56,60.464999999999996,15.435,1812.615,9.81,20.88,78.9,2.08
2022-01-07 09:00:56,105.43,23.34,3131.44,13.015,38.255,109.08,3.81
2022-01-07 10:00:56,249.115,30.915000000000003,2356.485,15.4,36.465,173.2,3.52
2022-01-07 11:00:56,197.96,40.225,2025.33,13.385,43.44,144.2,6.56
2022-01-07 12:00:56,136.66,41.755,1687.89,13.43,34.65,152.2,12.23
2022-01-07 13:00:56,120.675,35.165,1069.81,9.21,24.845,137.97,20.39
2022-01-07 14:00:56,66.375,27.709999999999997,857.7000000000002,9.16,23.095,97.03,25.01
2022-01-07 15:00:56,53.71,24.040000000000003,735.84,9.195,21.485,72.23,25.34
2022-01-07 16:00:56,41.465,22.53,687.36,29.34,46.155,50.54,21.29
2022-01-07 17:00:56,54.975,22.59,866.1,36.765,55.96,36.14,14.31
2022-01-07 18:00:56,73.365,22.3,905.535,45.370000000000005,68.335,36.46,10.18
2022-01-07 19:00:56,111.32,37.22,1716.585,65.04,110.36000000000001,62.03,7.5
2022-01-07 20:00:56,178.42499999999998,36.34,1477.79,58.895,93.97500000000001,88.03,6.72
2022-01-07 21:00:56,148.75,38.275000000000006,2839.2450000000003,78.165,145.475,104.27,3.94
2022-01-07 22:00:56,217.83,59.47,4141.615000000001,75.08999999999999,144.255,137.12,5.76
2022-01-07 23:00:56,242.775,63.160000000000004,5155.474999999999,74.25,152.065,206.1,5.73
2022-01-08 00:00:56,255.64000000000001,69.36500000000001,4718.54,64.365,127.21499999999999,288.64,4.53
2022-01-08 01:00:56,221.465,58.105,4771.525000000001,58.625,120.635,293.66,4.58
2022-01-08 02:00:56,228.65499999999997,53.25,4277.09,49.870000000000005,106.69,314.91,3.37
2022-01-08 03:00:56,190.51,34.47,3308.6,43.725,92.695,294.49,2.46
2022-01-08 04:00:56,129.43,28.635,2986.9,35.37,67.86500000000001,223.23,2.07
2022-01-08 05:00:56,93.09499999999998,23.215,2420.9100000000003,29.75,55.79999999999999,154.06,1.67
2022-01-08 06:00:56,71.595,20.0,2190.415,27.355,49.81999999999999,98.76,1.59
2022-01-08 07:00:56,73.42999999999999,17.445,1989.6799999999996,32.655,62.04,107.96,1.7
2022-01-08 08:00:56,77.55,18.125,2410.655,49.565,103.46,82.76,2.4
2022-01-08 09:00:56,123.71,26.709999999999997,3225.765,75.74000000000001,178.79999999999998,102.91,3.5
2022-01-08 10:00:56,151.235,49.080000000000005,3128.5850000000005,96.40000000000002,191.51,61.6,5.52
2022-01-08 11:00:56,229.06499999999997,33.06,2038.3100000000002,75.875,146.51,134.56,8.01
2022-01-08 12:00:56,107.22000000000001,28.12,1672.085,68.69999999999999,115.21999999999998,125.08,17.19
2022-01-08 13:00:56,101.73,19.7,963.275,38.44,64.19,111.05,25.24
2022-01-08 14:00:56,71.345,13.56,750.38,29.185000000000002,52.785,77.18,22.17
2022-01-08 15:00:56,32.41,10.43,638.27,24.0,42.535,44.98,23.92
2022-01-08 16:00:56,34.57,10.725,603.93,26.025000000000002,43.080000000000005,25.26,21.93
2022-01-08 17:00:56,56.145,15.714999999999998,678.9749999999999,30.100000000000005,45.105,15.65,17.42
2022-01-08 18:00:56,21.84,24.865,1013.08,39.3,55.525000000000006,9.34,14.77
2022-01-08 19:00:56,50.565,43.77,1895.155,66.23,101.39999999999999,34.67,8.63
2022-01-08 20:00:56,97.15500000000002,57.03,1803.53,50.73500000000001,71.02499999999999,71.67,15.72
2022-01-08 21:00:56,68.465,51.96,2212.9950000000003,64.135,91.21499999999999,71.58,8.2
2022-01-08 22:00:56,78.77,43.080000000000005,1826.635,53.175000000000004,74.705,92.77,11.28
2022-01-08 23:00:56,62.919999999999995,22.895,845.6149999999999,31.095,42.305,75.08,19.18
2022-01-09 00:00:56,34.74,26.545,966.86,30.795,41.45,56.22,17.92
2022-01-09 01:00:56,30.675,22.845,909.0099999999999,27.195000000000004,36.48,49.93,16.61
2022-01-09 02:00:56,25.17,17.13,565.355,17.255,25.03,39.7,18.42
2022-01-09 03:00:56,15.765,15.104999999999999,533.995,13.17,19.41,28.06,19.35
2022-01-09 04:00:56,10.165,15.65,531.885,15.815,22.680000000000003,23.83,16.98
2022-01-09 05:00:56,11.07,14.005,408.555,13.37,19.095,18.88,17.76
2022-01-09 06:00:56,7.315,13.96,407.01,18.92,25.939999999999998,15.17,13.58
2022-01-09 07:00:56,13.735,14.435000000000002,390.655,19.36,26.795,15.58,13.86
2022-01-09 08:00:56,15.115,14.99,366.24,19.54,26.105,16.94,14.03
2022-01-09 09:00:56,19.825,15.42,510.045,27.320000000000004,37.105,16.87,9.66
2022-01-09 10:00:56,29.725000000000005,15.805,492.08,20.285,28.52,26.92,14.64
2022-01-09 11:00:56,28.554999999999996,16.58,536.96,23.08,33.19,22.26,14.03
2022-01-09 12:00:56,34.465,17.07,503.095,22.400000000000002,32.345,31.32,14.77
2022-01-09 13:00:56,30.495,14.850000000000001,444.26,19.76,30.709999999999997,37.33,16.1
2022-01-09 14:00:56,27.615,15.199999999999998,443.75499999999994,19.705,29.91,29.21,15.83
2022-01-09 15:00:56,29.44,16.215,466.05,21.995,32.635,21.73,14.81
2022-01-09 16:00:56,27.7,16.905,505.28,23.64,34.48,28.08,15.05
2022-01-09 17:00:56,36.965,18.26,568.87,22.035,31.459999999999997,26.15,15.48
2022-01-09 18:00:56,54.544999999999995,18.72,546.29,21.525000000000002,30.304999999999996,31.43,15.51
2022-01-09 19:00:56,202.55499999999998,22.304999999999996,653.835,23.165000000000003,31.625,37.88,15.69
2022-01-09 20:00:56,261.0,22.825000000000003,596.18,20.55,28.72,49.5,15.43
2022-01-09 21:00:56,261.04,21.115,619.855,20.19,28.01,59.44,14.99
2022-01-09 22:00:56,193.155,19.915,572.285,18.33,25.405,53.4,15.28
2022-01-09 23:00:56,177.07000000000002,21.965000000000003,563.31,18.055,24.73,50.81,15.37
2022-01-10 00:00:56,167.705,19.285,524.18,16.865,23.14,54.46,14.91
2022-01-10 01:00:56,131.405,14.71,417.2,14.015,19.575,55.07,14.51
2022-01-10 02:00:56,88.46,14.36,379.3,14.924999999999999,20.455,46.52,12.95
2022-01-10 03:00:56,67.11,12.270000000000001,278.31,13.955,18.735,53.5,12.8
2022-01-10 04:00:56,44.19,12.62,348.845,13.924999999999999,19.01,53.97,12.51
2022-01-10 05:00:56,46.535,12.690000000000003,295.745,12.450000000000001,16.849999999999998,49.43,12.53
2022-01-10 06:00:56,52.60999999999999,12.32,336.88,13.42,19.040000000000003,46.75,13.99
2022-01-10 07:00:56,18.575,12.56,342.10999999999996,14.83,20.084999999999997,34.93,13.77
2022-01-10 08:00:56,9.325,12.604999999999999,492.27,23.11,31.61,25.32,10.09
2022-01-10 09:00:56,19.49,13.025,534.1700000000001,25.17,34.55,19.91,9.62
2022-01-10 10:00:56,32.23,13.895000000000001,685.105,30.23,41.43,26.43,9.84
2022-01-10 11:00:56,35.43,13.479999999999999,832.145,41.515,58.620000000000005,27.36,7.59
2022-01-10 12:00:56,28.505,15.975,1171.245,48.63999999999999,69.305,36.89,6.84
2022-01-10 13:00:56,51.73,15.49,997.315,43.91,64.225,61.48,7.3
2022-01-10 14:00:56,42.56,15.954999999999998,1251.36,48.455000000000005,69.325,54.73,7.13
2022-01-10 15:00:56,46.27,14.064999999999998,1090.355,45.79,64.365,66.96,6.71
2022-01-10 16:00:56,78.185,16.355,1580.46,53.89000000000001,78.245,70.46,4.39
2022-01-10 17:00:56,83.745,15.36,1306.015,46.044999999999995,63.965,91.33,6.55
2022-01-10 18:00:56,80.09,16.345,1360.97,43.76,60.73500000000001,79.32,7.72
2022-01-10 19:00:56,74.365,16.810000000000002,1372.39,43.51,60.36000000000001,90.48,7.7
2022-01-10 20:00:56,91.805,15.86,1278.1899999999998,41.665,57.525000000000006,82.09,7.65
2022-01-10 21:00:56,76.135,16.830000000000002,1165.845,37.625,50.495000000000005,79.23,9.62
2022-01-10 22:00:56,49.125,19.495,1544.365,38.21,51.535,66.34,7.92
2022-01-10 23:00:56,59.965,16.29,1342.58,36.580000000000005,49.07,74.13,5.9
2022-01-11 00:00:56,57.04,14.674999999999999,838.94,22.575,31.159999999999997,77.03,12.32
2022-01-11 01:00:56,39.32,11.76,960.4050000000001,24.365,32.425000000000004,63.82,10.65
2022-01-11 02:00:56,29.345,11.104999999999999,540.9499999999999,14.74,20.775,50.92,14.69
2022-01-11 03:00:56,28.23,11.565,652.6999999999999,15.594999999999999,21.590000000000003,36.64,12.21
2022-01-11 04:00:56,20.535,11.38,703.505,15.969999999999999,21.36,33.81,10.0
2022-01-11 05:00:56,14.505,11.235,659.5450000000001,15.295,20.82,28.15,10.04
2022-01-11 06:00:56,19.655,11.170000000000002,693.485,15.82,20.900000000000002,23.9,9.14
2022-01-11 07:00:56,16.095,11.18,510.52,17.38,23.815,19.14,11.36
2022-01-11 08:00:56,21.209999999999997,12.135,692.23,31.054999999999996,41.18,25.03,7.6
2022-01-11 09:00:56,27.08,12.255,1005.805,54.46,84.44,33.21,2.65
2022-01-11 10:00:56,34.99,13.49,1278.255,51.26,73.065,35.11,4.25
2022-01-11 11:00:56,64.46,14.5,1394.0349999999999,53.64000000000001,77.71,53.47,5.42
2022-01-11 12:00:56,82.57,17.065,1638.9750000000001,58.595,86.695,74.29,5.51
2022-01-11 13:00:56,82.68,17.735,1267.36,42.355,60.535,104.16,9.83
2022-01-11 14:00:56,73.985,19.205,1170.87,37.1,53.055,94.4,11.54
2022-01-11 15:00:56,69.52,22.540000000000003,1001.93,34.345,50.745000000000005,83.89,12.85
2022-01-11 16:00:56,59.03,19.4,1103.37,48.1,70.03,64.25,7.8
2022-01-11 17:00:56,62.160000000000004,17.735,1734.3500000000001,62.69,103.13499999999999,68.45,4.51
2022-01-11 18:00:56,83.185,20.17,1928.9800000000002,66.11,112.795,103.87,3.25
2022-01-11 19:00:56,126.75999999999999,21.97,2003.245,61.26500000000001,99.02499999999999,118.32,3.8
2022-01-11 20:00:56,132.145,25.080000000000002,2164.355,58.81,96.13,147.87,3.78
2022-01-11 21:00:56,118.77500000000002,25.179999999999996,1693.43,46.85,69.23,144.42,5.53
2022-01-11 22:00:56,102.62,23.724999999999998,1840.8799999999999,44.125,65.695,139.25,4.84
2022-01-11 23:00:56,106.69500000000001,27.265,2555.805,50.41,81.48,140.69,3.87
2022-01-12 00:00:56,127.33999999999999,26.575,2294.965,45.870000000000005,76.705,153.36,3.24
2022-01-12 01:00:56,104.575,24.575,3234.2549999999997,47.370000000000005,88.22500000000001,155.88,3.59
2022-01-12 02:00:56,110.045,22.974999999999998,3418.9250000000006,38.34,77.22000000000001,181.68,3.16
2022-01-12 03:00:56,134.79,20.245,3400.645,35.195,72.89,208.58,2.61
2022-01-12 04:00:56,132.45000000000002,17.81,2559.86,33.65,65.155,229.33,2.02
2022-01-12 05:00:56,108.11000000000001,15.35,1756.325,27.974999999999998,48.629999999999995,188.15,1.69
2022-01-12 06:00:56,92.0,14.12,1284.7700000000002,31.115,53.585,122.79,1.8
2022-01-12 07:00:56,81.16000000000001,13.375,961.8699999999999,30.72,48.935,59.9,1.99
2022-01-12 08:00:56,82.67,14.175000000000002,1319.91,44.5,78.995,33.49,2.05
2022-01-12 09:00:56,113.74000000000001,14.71,1427.21,53.89000000000001,100.78000000000002,105.38,2.1
2022-01-12 10:00:56,99.85000000000001,18.605,1682.13,63.84,119.955,67.22,2.84
2022-01-12 11:00:56,120.14,25.005,1653.825,58.13,107.21,100.4,4.87
2022-01-12 12:00:56,99.7,26.905,1314.51,51.589999999999996,92.63499999999999,100.45,7.09
2022-01-12 13:00:56,94.745,29.005000000000006,1047.0649999999998,46.794999999999995,75.905,84.33,10.12
2022-01-12 14:00:56,89.55,26.36,996.6199999999999,45.585,73.125,76.26,9.12
2022-01-12 15:00:56,95.045,23.689999999999998,871.1150000000001,41.865,65.41,72.43,9.17
2022-01-12 16:00:56,90.96499999999999,32.055,1107.08,53.945,87.71499999999999,65.65,9.67
2022-01-12 17:00:56,96.835,24.399999999999995,1162.76,52.105,80.555,75.68,6.49
2022-01-12 18:00:56,106.16000000000001,28.919999999999998,1997.7849999999999,64.42,109.79,102.82,5.0
2022-01-12 19:00:56,224.88,32.845,1644.37,55.725,87.28000000000002,280.7,5.14
2022-01-12 20:00:56,119.03500000000001,25.615,1035.14,43.925000000000004,66.045,35.15,7.68
2022-01-12 21:00:56,97.71499999999999,17.63,847.27,31.185,45.76,159.51,15.12
2022-01-12 22:00:56,58.175000000000004,17.025,1211.76,36.355,51.07,64.23,12.18
2022-01-12 23:00:56,90.07,16.695,859.4500000000002,25.930000000000003,38.42,79.99,11.99
2022-01-13 00:00:56,54.375,14.26,778.2400000000001,26.179999999999996,36.2,68.02,13.08
2022-01-13 01:00:56,29.63,12.69,964.495,26.929999999999996,37.72,25.81,8.82
2022-01-13 02:00:56,46.835,11.06,522.27,19.84,26.59,66.18,11.02
2022-01-13 03:00:56,26.5,10.915,628.375,19.715,25.77,35.65,10.18
2022-01-13 04:00:56,34.974999999999994,10.33,532.87,25.12,32.37,21.78,7.2
2022-01-13 05:00:56,42.945,10.08,491.54,21.445000000000004,27.635,45.3,8.94
2022-01-13 06:00:56,37.074999999999996,10.020000000000001,584.715,22.425,29.03,28.72,8.16
2022-01-13 07:00:56,36.225,10.185,663.38,26.24,36.73,30.23,6.0
2022-01-13 08:00:56,41.235,11.535000000000002,1093.76,38.66,61.13500000000001,47.47,3.37
2022-01-13 09:00:56,76.535,14.01,1474.515,50.605,95.34499999999998,78.65,2.61
2022-01-13 10:00:56,91.18,21.495,1836.3799999999999,64.58,117.90500000000002,136.26,3.93
2022-01-13 11:00:56,132.19,22.895,1463.78,55.300000000000004,98.27499999999999,111.77,6.84
2022-01-13 12:00:56,103.16000000000001,19.465,995.525,40.35,68.97500000000001,127.66,9.55
2022-01-13 13:00:56,68.88499999999999,24.595,709.285,32.0,54.76500000000001,68.97,12.13
2022-01-13 14:00:56,48.54,23.345,627.43,29.855,49.115,48.85,13.38
2022-01-13 15:00:56,36.800000000000004,28.099999999999998,709.585,33.035,51.98,34.64,15.15
2022-01-13 16:00:56,41.62,29.155,674.275,30.649999999999995,46.32,16.02,16.76
2022-01-13 17:00:56,32.435,24.069999999999997,742.735,34.855,49.24,8.03,15.55
2022-01-13 18:00:56,50.185,20.855,956.565,48.669999999999995,69.245,34.6,9.38
2022-01-13 19:00:56,82.395,34.225,1848.0349999999999,64.96,101.205,67.0,5.2
2022-01-13 20:00:56,125.61,44.940000000000005,1742.13,58.39000000000001,85.155,240.63,5.4
2022-01-13 21:00:56,141.105,31.095,1088.0200000000002,44.645,62.91,132.16,11.51
2022-01-13 22:00:56,91.29,25.64,1408.365,42.815,60.419999999999995,27.36,12.35
2022-01-13 23:00:56,111.15000000000002,21.045,962.895,39.785,54.830000000000005,26.83,7.38
2022-01-14 00:00:56,52.57500000000001,18.155,1157.295,32.64,45.905,17.71,6.77
2022-01-14 01:00:56,35.31,15.020000000000001,826.645,26.334999999999997,37.324999999999996,27.17,6.01
2022-01-14 02:00:56,22.0,13.14,682.77,20.715,31.709999999999997,23.9,6.05
2022-01-14 03:00:56,24.99,12.11,530.125,24.135,32.800000000000004,21.51,4.86
2022-01-14 04:00:56,19.400000000000002,11.31,567.665,22.935000000000002,31.45,37.35,5.12
2022-01-14 05:00:56,17.935,10.424999999999999,593.93,22.959999999999997,30.73,12.59,3.33
2022-01-14 06:00:56,16.675,10.065,379.98,18.11,25.040000000000003,20.73,6.85
2022-01-14 07:00:56,12.815,9.65,387.22,20.150000000000002,28.005,7.98,8.57
2022-01-14 08:00:56,14.575000000000001,10.910000000000002,637.34,33.96,48.75,3.34,5.97
2022-01-14 09:00:56,26.97,12.270000000000001,776.4900000000001,47.99,73.52,1.78,4.01
2022-01-14 10:00:56,46.544999999999995,15.270000000000001,720.435,47.04,73.64999999999999,25.34,5.8
2022-01-14 11:00:56,39.845,19.91,661.435,34.754999999999995,51.87,14.66,11.76
2022-01-14 12:00:56,38.815,19.635,539.13,25.845,41.59,41.18,13.0
2022-01-14 13:00:56,32.09,22.700000000000003,401.16,24.225000000000005,38.285,42.66,13.35
2022-01-14 14:00:56,31.73,25.42,426.95,23.865,37.410000000000004,20.36,13.52
2022-01-14 15:00:56,29.89,27.584999999999997,404.96000000000004,27.605,41.125,8.59,13.21
2022-01-14 16:00:56,31.645,27.054999999999996,417.83,31.075000000000003,44.245000000000005,13.84,13.25
2022-01-14 17:00:56,37.315,25.560000000000002,555.71,39.515,53.885,24.84,11.12
2022-01-14 18:00:56,46.465,21.375,743.0500000000001,49.15,64.415,20.29,7.67
2022-01-14 19:00:56,67.27,33.335,1865.285,65.36,99.29,41.13,4.67
2022-01-14 20:00:56,141.83,38.09,2109.685,70.48,113.95,107.53,3.76
2022-01-14 21:00:56,159.89499999999998,31.349999999999998,2111.19,62.31999999999999,95.09499999999998,133.2,3.35
2022-01-14 22:00:56,155.49,29.939999999999998,1832.43,51.185,74.89,97.97,6.94
2022-01-14 23:00:56,122.795,18.06,1654.33,44.115,65.37,77.45,9.87
2022-01-15 00:00:56,88.5,18.25,1428.7150000000001,41.88,59.78,52.8,7.61
2022-01-15 01:00:56,78.88499999999999,22.155,2026.405,42.949999999999996,63.155,53.88,4.53
2022-01-15 02:00:56,92.245,14.795,1165.145,33.395,48.855,74.94,1.68
2022-01-15 03:00:56,66.96,15.165,1514.785,31.7,47.495000000000005,71.31,1.76
2022-01-15 04:00:56,65.625,12.805,1431.545,27.36,40.050000000000004,72.58,1.68
2022-01-15 05:00:56,55.5,11.85,910.745,22.92,31.815,56.03,5.25
2022-01-15 06:00:56,55.5,10.85,799.625,23.49,32.115,57.06,5.41
2022-01-15 07:00:56,48.905,10.229999999999999,732.9250000000001,27.45,40.13,39.46,4.52
2022-01-15 08:00:56,57.57,10.255,833.935,34.035,55.64000000000001,32.95,3.39
2022-01-15 09:00:56,74.04,14.910000000000002,1319.38,47.44,95.03000000000002,36.97,3.7
2022-01-15 10:00:56,125.14,25.675,1517.8100000000002,54.25,96.37,68.66,6.35
2022-01-15 11:00:56,156.445,30.505,1284.27,47.165,85.805,67.9,10.96
2022-01-15 12:00:56,109.33999999999999,33.64,1315.365,49.53,77.5,83.63,15.09
