Tarih,PM10 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2019-06-21 14:00:56,-,"399,11","4,10","6,09"
2019-06-21 15:00:56,-,"387,41","9,71","11,66"
2019-06-21 16:00:56,-,"357,41","5,94","8,14"
2019-06-21 17:00:56,-,"362,57","4,79","6,81"
2019-06-21 18:00:56,-,"483,21","33,24","37,24"
2019-06-21 19:00:56,-,"549,67","7,78","10,00"
2019-06-21 20:00:56,-,"621,09","5,00","7,38"
2019-06-21 21:00:56,-,"684,86","35,26","34,61"
2019-06-21 22:00:56,-,"728,34","35,80","36,27"
2019-06-21 23:00:56,-,"750,46","20,90","21,99"
2019-06-22 00:00:56,-,"649,93","10,65","12,61"
2019-06-22 01:00:56,-,"565,69","16,38","16,84"
2019-06-22 02:00:56,-,"526,08","20,48","21,71"
2019-06-22 03:00:56,-,"552,33","6,71","9,34"
2019-06-22 04:00:56,-,"581,38","29,69","30,49"
2019-06-22 05:00:56,-,"667,10","41,85","42,36"
2019-06-22 06:00:56,-,"629,98","30,40","31,60"
2019-06-22 07:00:56,-,"611,87","25,45","28,40"
2019-06-22 08:00:56,-,"711,66","33,93","42,60"
2019-06-22 09:00:56,-,"763,07","43,55","57,82"
2019-06-22 10:00:56,-,"719,20","47,95","63,61"
2019-06-22 11:00:56,-,"542,42","29,47","35,42"
2019-06-22 12:00:56,-,"575,51","29,11","34,78"
2019-06-22 13:00:56,-,"640,44","42,69","49,40"
2019-06-22 14:00:56,-,"571,62","39,03","43,74"
2019-06-22 15:00:56,-,"471,54","36,11","38,20"
2019-06-22 16:00:56,-,"289,85","19,52","21,17"
2019-06-22 17:00:56,-,"184,49","20,32","21,57"
2019-06-22 18:00:56,-,"200,18","27,01","27,08"
2019-06-22 19:00:56,-,"517,59","5,55","7,99"
2019-06-22 20:00:56,-,"793,04","4,28","6,20"
2019-06-22 21:00:56,-,"866,10","5,74","7,62"
2019-06-22 22:00:56,-,"933,02","5,25","7,81"
2019-06-22 23:00:56,-,"914,02","4,09","6,75"
2019-06-23 00:00:56,-,"898,12","5,25","7,11"
2019-06-23 01:00:56,-,"663,46","7,81","10,64"
2019-06-23 02:00:56,-,"558,94","6,74","8,07"
2019-06-23 03:00:56,-,"545,30","9,56","11,39"
2019-06-23 04:00:56,-,"612,54","11,46","12,85"
2019-06-23 05:00:56,-,"578,09","9,62","11,75"
2019-06-23 06:00:56,-,"582,84","7,96","10,20"
2019-06-23 07:00:56,-,"559,39","5,74","7,74"
2019-06-23 08:00:56,-,"612,91","15,05","20,92"
2019-06-23 09:00:56,-,"1.106,32","46,80","85,49"
2019-06-23 10:00:56,-,"888,90","49,12","73,07"
2019-06-23 11:00:56,-,"849,51","45,31","60,44"
2019-06-23 12:00:56,-,"770,21","36,60","45,35"
2019-06-23 13:00:56,-,"575,69","50,54","52,54"
2019-06-23 14:00:56,-,"515,19","20,05","21,09"
2019-06-23 15:00:56,-,"553,84","18,93","21,02"
2019-06-23 16:00:56,-,"507,41","12,24","14,71"
2019-06-23 17:00:56,-,"528,81","4,79","7,91"
2019-06-23 18:00:56,-,"629,82","3,92","6,34"
2019-06-23 19:00:56,-,"628,70","4,15","6,55"
2019-06-23 20:00:56,-,"695,73","3,22","5,87"
2019-06-23 21:00:56,-,"746,80","4,18","5,40"
2019-06-23 22:00:56,-,"748,33","5,31","7,45"
2019-06-23 23:00:56,-,"728,56","5,49","7,44"
2019-06-24 00:00:56,-,"708,58","5,42","7,68"
2019-06-24 01:00:56,-,"565,62","6,94","8,73"
2019-06-24 02:00:56,-,"528,48","6,76","9,30"
2019-06-24 03:00:56,-,"514,06","3,57","4,99"
2019-06-24 04:00:56,-,"562,96","4,25","6,04"
2019-06-24 05:00:56,-,"532,96","4,43","6,99"
2019-06-24 06:00:56,-,"531,62","3,43","6,33"
2019-06-24 07:00:56,-,"621,25","5,23","7,09"
2019-06-24 08:00:56,-,"614,84","4,45","6,91"
2019-06-24 09:00:56,-,"589,19","8,24","12,32"
2019-06-24 10:00:56,-,"519,48","5,27","7,06"
2019-06-24 11:00:56,-,"515,86","3,41","5,49"
2019-06-24 12:00:56,-,"539,73","3,79","5,53"
2019-06-24 13:00:56,-,"521,83","3,40","5,68"
2019-06-24 14:00:56,-,"539,42","5,61","8,43"
2019-06-24 15:00:56,-,"486,05","3,83","6,44"
2019-06-24 16:00:56,-,"574,06","3,50","6,20"
2019-06-24 17:00:56,-,"637,73","3,41","6,08"
2019-06-24 18:00:56,-,"639,94","3,69","6,61"
2019-06-24 19:00:56,-,"574,01","4,04","6,29"
2019-06-24 20:00:56,-,"582,24","3,22","4,44"
2019-06-24 21:00:56,-,"588,48","2,70","5,41"
2019-06-24 22:00:56,-,"584,12","4,22","6,54"
2019-06-24 23:00:56,-,"566,35","3,75","6,25"
2019-06-25 00:00:56,-,"531,73","2,85","5,55"
2019-06-25 01:00:56,-,"549,88","2,57","5,05"
2019-06-25 02:00:56,-,"537,58","1,68","4,75"
2019-06-25 03:00:56,-,"517,07","2,28","4,88"
2019-06-25 04:00:56,-,"502,22","1,63","4,55"
2019-06-25 05:00:56,-,"501,84","2,19","3,94"
2019-06-25 06:00:56,-,"515,64","2,56","4,39"
2019-06-25 07:00:56,-,"596,49","1,47","4,23"
2019-06-25 08:00:56,-,"599,91","1,85","4,29"
2019-06-25 09:00:56,-,"650,26","2,70","6,17"
2019-06-25 10:00:56,-,"679,99","1,67","4,73"
2019-06-25 11:00:56,-,"672,82","1,90","3,71"
2019-06-25 12:00:56,-,"638,22","2,50","4,56"
2019-06-25 13:00:56,-,"577,89","1,32","3,71"
2019-06-25 14:00:56,-,"568,59","3,86","6,47"
2019-06-25 15:00:56,-,"544,06","2,80","5,45"
2019-06-25 16:00:56,-,"503,04","3,17","5,75"
2019-06-25 17:00:56,-,"511,52","3,88","5,19"
2019-06-25 18:00:56,-,"501,57","2,99","5,30"
2019-06-25 19:00:56,-,"577,90","3,98","5,49"
2019-06-25 20:00:56,-,"703,87","2,32","4,83"
2019-06-25 21:00:56,-,"863,24","2,08","4,42"
2019-06-25 22:00:56,-,"829,57","2,56","5,65"
2019-06-25 23:00:56,-,"841,78","2,87","4,98"
2019-06-26 00:00:56,-,"877,42","2,38","4,55"
2019-06-26 01:00:56,-,"667,54","2,08","5,38"
2019-06-26 02:00:56,-,"597,22","1,76","3,48"
2019-06-26 03:00:56,-,"598,75","0,89","3,80"
2019-06-26 04:00:56,-,"552,14","1,91","4,44"
2019-06-26 05:00:56,-,"559,85","1,66","4,55"
2019-06-26 06:00:56,-,"558,14","0,98","3,36"
2019-06-26 07:00:56,-,"615,91","1,90","3,69"
2019-06-26 08:00:56,-,"653,48","2,18","5,31"
2019-06-26 09:00:56,-,"668,26","3,80","5,16"
2019-06-26 10:00:56,-,"665,68","3,92","6,48"
2019-06-26 11:00:56,-,"629,42","2,14","4,47"
2019-06-26 12:00:56,-,"524,39","1,82","5,71"
2019-06-26 13:00:56,-,"545,77","1,27","4,69"
2019-06-26 14:00:56,-,"455,58","3,10","5,67"
2019-06-26 15:00:56,-,"549,82","2,02","4,07"
2019-06-26 16:00:56,-,"501,92","3,23","6,02"
2019-06-26 17:00:56,-,"576,24","2,75","5,74"
2019-06-26 18:00:56,-,"602,73","1,52","4,32"
2019-06-26 19:00:56,-,"635,31","0,92","3,47"
2019-06-26 20:00:56,-,"645,04","1,11","2,78"
2019-06-26 21:00:56,-,"702,98","1,84","4,14"
2019-06-26 22:00:56,-,"732,35","2,47","4,08"
2019-06-26 23:00:56,-,"732,82","2,61","4,97"
2019-06-27 00:00:56,-,"719,63","1,54","3,68"
2019-06-27 01:00:56,-,"637,60","1,81","4,67"
2019-06-27 02:00:56,-,"610,23","1,32","3,56"
2019-06-27 03:00:56,-,"574,63","1,11","4,59"
2019-06-27 04:00:56,-,"564,18","1,80","4,20"
2019-06-27 05:00:56,-,"603,75","1,56","3,68"
2019-06-27 06:00:56,-,"601,34","0,97","3,38"
2019-06-27 07:00:56,-,"597,22","1,16","4,62"
2019-06-27 08:00:56,-,"598,12","1,32","4,94"
2019-06-27 09:00:56,-,"611,69","2,05","5,53"
2019-06-27 10:00:56,-,"600,23","2,49","5,22"
2019-06-27 11:00:56,-,"563,36","2,02","4,74"
2019-06-27 12:00:56,-,"492,96","1,90","4,28"
2019-06-27 13:00:56,-,"568,22","1,89","4,36"
2019-06-27 14:00:56,-,"499,72","3,96","5,96"
2019-06-27 15:00:56,-,-,"7,44","9,52"
2019-06-27 16:00:56,-,-,-,-
2019-06-27 17:00:56,-,-,"1,29","5,08"
2019-06-27 18:00:56,-,-,"2,73","4,48"
2019-06-27 19:00:56,-,"915,87","2,91","5,17"
2019-06-27 20:00:56,-,"621,87","2,41","4,81"
2019-06-27 21:00:56,-,"580,50","2,58","5,36"
2019-06-27 22:00:56,-,"518,61","3,93","5,62"
2019-06-27 23:00:56,-,"527,63","3,32","6,82"
2019-06-28 00:00:56,-,"515,74","8,62","10,30"
2019-06-28 01:00:56,-,"574,07","4,49","6,67"
2019-06-28 02:00:56,-,"569,42","3,01","4,86"
2019-06-28 03:00:56,-,"537,45","2,40","4,98"
2019-06-28 04:00:56,-,"543,02","2,81","5,97"
2019-06-28 05:00:56,-,"539,18","3,63","4,59"
2019-06-28 06:00:56,-,"520,11","3,15","5,99"
2019-06-28 07:00:56,-,"580,31","3,98","5,73"
2019-06-28 08:00:56,-,"628,77","7,15","9,55"
2019-06-28 09:00:56,-,"629,58","16,80","20,14"
2019-06-28 10:00:56,-,"738,42","55,74","84,62"
2019-06-28 11:00:56,-,-,"102,40","211,77"
2019-06-28 12:00:56,-,"624,11","15,61","20,02"
2019-06-28 13:00:56,-,"613,34","33,47","37,21"
2019-06-28 14:00:56,-,"495,63","55,04","60,30"
2019-06-28 15:00:56,-,"439,10","46,78","47,96"
2019-06-28 16:00:56,-,"357,62","5,26","7,37"
2019-06-28 17:00:56,-,"288,86","3,04","5,66"
2019-06-28 18:00:56,-,"431,71","2,65","4,91"
2019-06-28 19:00:56,-,"550,81","2,21","5,57"
2019-06-28 20:00:56,-,"561,71","2,12","5,25"
2019-06-28 21:00:56,-,"697,01","2,49","5,55"
2019-06-28 22:00:56,-,"711,89","1,81","4,68"
2019-06-28 23:00:56,-,"697,49","1,95","3,81"
2019-06-29 00:00:56,-,"710,22","1,86","3,61"
2019-06-29 01:00:56,-,"631,49","1,81","4,61"
2019-06-29 02:00:56,-,"586,23","2,12","4,17"
2019-06-29 03:00:56,-,"594,76","3,71","5,84"
2019-06-29 04:00:56,-,"600,03","2,11","4,49"
2019-06-29 05:00:56,-,"601,32","2,11","4,38"
2019-06-29 06:00:56,-,"605,10","2,32","3,99"
2019-06-29 07:00:56,-,"592,84","1,90","4,14"
2019-06-29 08:00:56,-,"589,82","2,41","3,88"
2019-06-29 09:00:56,-,"602,97","3,80","6,14"
2019-06-29 10:00:56,-,"609,08","2,93","4,49"
2019-06-29 11:00:56,-,"635,13","3,48","5,59"
2019-06-29 12:00:56,-,"562,86","3,10","5,56"
2019-06-29 13:00:56,-,"584,91","2,10","5,11"
2019-06-29 14:00:56,-,"597,61","2,07","4,17"
2019-06-29 15:00:56,-,"600,88","2,54","5,48"
2019-06-29 16:00:56,-,"649,01","1,13","4,00"
2019-06-29 17:00:56,-,"642,26","2,34","4,91"
2019-06-29 18:00:56,-,"655,79","2,12","3,32"
2019-06-29 19:00:56,-,"593,78","1,35","3,75"
2019-06-29 20:00:56,-,"529,31","2,13","4,27"
2019-06-29 21:00:56,-,"579,96","2,09","4,87"
2019-06-29 22:00:56,-,"583,87","1,60","4,55"
2019-06-29 23:00:56,-,"568,96","2,61","5,35"
2019-06-30 00:00:56,-,"573,33","3,15","5,64"
2019-06-30 01:00:56,-,"598,35","3,43","5,17"
2019-06-30 02:00:56,-,"593,44","2,27","4,02"
2019-06-30 03:00:56,-,"591,03","3,37","4,96"
2019-06-30 04:00:56,-,"606,56","3,22","6,39"
2019-06-30 05:00:56,-,"580,15","3,45","6,36"
2019-06-30 06:00:56,-,"580,79","3,59","6,33"
2019-06-30 07:00:56,-,"575,04","3,08","5,63"
2019-06-30 08:00:56,-,"591,25","4,29","5,80"
2019-06-30 09:00:56,-,"638,11","20,60","28,31"
2019-06-30 10:00:56,-,"613,99","12,88","18,18"
2019-06-30 11:00:56,-,"704,82","38,24","46,89"
2019-06-30 12:00:56,-,"691,23","29,70","35,39"
2019-06-30 13:00:56,-,"574,50","22,26","26,02"
2019-06-30 14:00:56,-,"496,84","3,21","4,65"
2019-06-30 15:00:56,-,"474,76","2,56","5,02"
2019-06-30 16:00:56,-,"469,10","2,06","5,43"
2019-06-30 17:00:56,-,"436,37","2,30","5,14"
2019-06-30 18:00:56,-,"453,25","3,01","4,95"
2019-06-30 19:00:56,-,"571,10","2,68","4,83"
2019-06-30 20:00:56,-,"658,71","2,99","4,51"
2019-06-30 21:00:56,-,"609,84","3,06","5,33"
2019-06-30 22:00:56,-,"569,80","4,75","6,74"
2019-06-30 23:00:56,-,"574,52","5,14","7,28"
2019-07-01 00:00:56,-,"529,77","3,89","5,58"
2019-07-01 01:00:56,-,"573,22","4,08","7,26"
2019-07-01 02:00:56,-,"620,87","3,64","6,55"
2019-07-01 03:00:56,-,"595,17","2,65","4,56"
2019-07-01 04:00:56,-,"585,45","3,25","4,53"
2019-07-01 05:00:56,-,"567,20","2,81","4,82"
2019-07-01 06:00:56,-,"573,12","3,14","6,39"
2019-07-01 07:00:56,-,"585,50","4,79","6,69"
2019-07-01 08:00:56,-,"593,16","2,92","5,71"
2019-07-01 09:00:56,-,"640,48","16,94","23,17"
2019-07-01 10:00:56,-,"588,58","32,65","41,26"
2019-07-01 11:00:56,-,"57,97","33,56","40,77"
2019-07-01 12:00:56,-,-,-,-
2019-07-01 13:00:56,-,-,-,-
2019-07-01 14:00:56,-,-,-,-
2019-07-01 15:00:56,-,-,-,-
2019-07-01 16:00:56,-,-,-,-
2019-07-01 17:00:56,-,-,"4,07","6,35"
2019-07-01 18:00:56,-,-,"3,70","6,14"
2019-07-01 19:00:56,-,-,"3,10","5,51"
2019-07-01 20:00:56,-,"661,35","2,73","4,93"
2019-07-01 21:00:56,-,"694,08","2,47","4,89"
2019-07-01 22:00:56,-,"729,00","3,76","6,64"
2019-07-01 23:00:56,-,"793,13","4,04","7,15"
2019-07-02 00:00:56,-,"824,90","3,99","7,28"
2019-07-02 01:00:56,-,"680,69","3,16","5,54"
2019-07-02 02:00:56,-,"603,32","2,72","5,73"
2019-07-02 03:00:56,-,"574,46","2,94","5,89"
2019-07-02 04:00:56,-,"563,47","4,68","7,45"
2019-07-02 05:00:56,-,"518,65","3,79","6,65"
2019-07-02 06:00:56,-,"521,88","3,72","6,65"
2019-07-02 07:00:56,-,"610,34","2,99","4,76"
2019-07-02 08:00:56,-,"606,45","3,09","5,31"
2019-07-02 09:00:56,-,"601,43","3,01","5,38"
2019-07-02 10:00:56,-,"617,33","4,57","7,26"
2019-07-02 11:00:56,-,"609,00","2,96","4,75"
2019-07-02 12:00:56,-,"566,91","2,76","6,00"
2019-07-02 13:00:56,-,"575,63","3,72","5,82"
2019-07-02 14:00:56,-,"598,59","4,66","6,55"
2019-07-02 15:00:56,-,"507,33","4,11","6,55"
2019-07-02 16:00:56,-,"566,70","3,56","7,03"
2019-07-02 17:00:56,-,"683,68","2,97","6,30"
2019-07-02 18:00:56,-,"674,66","1,96","4,16"
2019-07-02 19:00:56,-,"643,03","3,47","7,55"
2019-07-02 20:00:56,-,"635,34","3,04","5,65"
2019-07-02 21:00:56,-,"666,84","2,27","5,26"
2019-07-02 22:00:56,-,"696,04","8,39","10,58"
2019-07-02 23:00:56,-,"685,16","8,52","10,60"
2019-07-03 00:00:56,-,"678,44","4,10","6,36"
2019-07-03 01:00:56,-,"622,34","2,68","5,60"
2019-07-03 02:00:56,-,"590,41","2,82","5,21"
2019-07-03 03:00:56,-,"564,17","2,51","4,30"
2019-07-03 04:00:56,-,"555,38","1,85","3,64"
2019-07-03 05:00:56,-,"581,23","1,52","4,65"
2019-07-03 06:00:56,-,"588,61","2,34","4,47"
2019-07-03 07:00:56,-,"568,57","2,62","4,35"
2019-07-03 08:00:56,-,"612,39","2,12","5,63"
2019-07-03 09:00:56,-,"614,80","3,26","5,40"
2019-07-03 10:00:56,-,"654,06","3,03","5,36"
2019-07-03 11:00:56,-,"848,17","57,21","107,41"
2019-07-03 12:00:56,-,"516,19","6,27","8,11"
2019-07-03 13:00:56,-,"588,92","3,38","5,29"
2019-07-03 14:00:56,-,"501,36","2,62","5,53"
2019-07-03 15:00:56,-,"474,37","7,59","10,18"
2019-07-03 16:00:56,-,"97,57","3,84","6,03"
2019-07-03 17:00:56,-,"535,94","4,45","6,63"
2019-07-03 18:00:56,-,"542,69","1,93","3,67"
2019-07-03 19:00:56,-,"601,99","2,22","4,51"
2019-07-03 20:00:56,-,"567,49","2,84","5,82"
2019-07-03 21:00:56,-,"682,28","3,25","5,78"
2019-07-03 22:00:56,-,"715,53","3,33","5,53"
2019-07-03 23:00:56,-,"700,17","2,93","5,06"
2019-07-04 00:00:56,-,"690,32","3,74","6,28"
2019-07-04 01:00:56,-,"648,30","3,17","4,56"
2019-07-04 02:00:56,-,"595,03","1,24","3,76"
2019-07-04 03:00:56,-,"618,10","1,37","2,37"
2019-07-04 04:00:56,-,"590,46","2,08","3,49"
2019-07-04 05:00:56,-,"580,26","1,56","3,78"
2019-07-04 06:00:56,-,"598,18","2,29","4,88"
2019-07-04 07:00:56,-,"586,68","2,07","5,09"
2019-07-04 08:00:56,-,"590,17","2,04","4,31"
2019-07-04 09:00:56,-,"575,11","3,82","6,85"
2019-07-04 10:00:56,-,"482,22","3,26","5,45"
2019-07-04 11:00:56,-,"518,48","1,62","3,95"
2019-07-04 12:00:56,-,"503,67","1,45","3,20"
2019-07-04 13:00:56,-,"551,97","2,87","4,41"
2019-07-04 14:00:56,-,"488,19","3,36","5,04"
2019-07-04 15:00:56,-,"530,23","1,78","4,49"
2019-07-04 16:00:56,-,"562,60","2,11","4,36"
2019-07-04 17:00:56,-,"545,96","2,94","5,67"
2019-07-04 18:00:56,-,"466,77","2,74","5,31"
2019-07-04 19:00:56,-,"558,32","3,79","5,08"
2019-07-04 20:00:56,-,"651,94","2,58","6,84"
2019-07-04 21:00:56,-,"681,00","1,50","4,47"
2019-07-04 22:00:56,-,"777,84","2,23","4,82"
2019-07-04 23:00:56,-,"813,96","1,65","2,78"
2019-07-05 00:00:56,-,"919,95","3,12","6,69"
2019-07-05 01:00:56,-,"636,04","1,96","4,45"
2019-07-05 02:00:56,-,"640,92","2,05","5,48"
2019-07-05 03:00:56,-,"588,40","1,22","4,60"
2019-07-05 04:00:56,-,"587,60","2,07","4,92"
2019-07-05 05:00:56,-,"562,05","1,99","5,54"
2019-07-05 06:00:56,-,"538,87","1,81","3,41"
2019-07-05 07:00:56,-,"574,76","1,16","3,39"
2019-07-05 08:00:56,-,"650,55","0,84","2,72"
2019-07-05 09:00:56,-,"612,49","1,84","5,23"
2019-07-05 10:00:56,-,"516,66","2,36","4,13"
2019-07-05 11:00:56,-,"541,15","3,49","7,06"
2019-07-05 12:00:56,-,"565,59","2,02","4,14"
2019-07-05 13:00:56,-,"584,28","1,98","2,90"
2019-07-05 14:00:56,-,"509,63","2,15","4,87"
2019-07-05 15:00:56,-,"505,69","1,29","4,61"
2019-07-05 16:00:56,-,"434,59","2,55","4,10"
2019-07-05 17:00:56,-,"515,43","3,23","5,54"
2019-07-05 18:00:56,-,"531,86","2,84","4,04"
2019-07-05 19:00:56,-,"575,31","1,91","4,37"
2019-07-05 20:00:56,-,"637,71","1,65","5,17"
2019-07-05 21:00:56,-,"780,78","2,48","5,54"
2019-07-05 22:00:56,-,"834,27","7,66","10,66"
2019-07-05 23:00:56,-,"814,88","5,95","7,58"
2019-07-06 00:00:56,-,"703,50","4,71","6,99"
2019-07-06 01:00:56,-,"619,21","4,75","6,87"
2019-07-06 02:00:56,-,"590,89","2,78","5,16"
2019-07-06 03:00:56,-,"576,16","3,21","4,42"
2019-07-06 04:00:56,-,"573,63","3,01","4,58"
2019-07-06 05:00:56,-,"578,84","3,47","5,45"
2019-07-06 06:00:56,-,"569,48","3,52","5,88"
2019-07-06 07:00:56,-,"595,60","3,59","5,54"
2019-07-06 08:00:56,-,"982,90","48,78","162,69"
2019-07-06 09:00:56,-,"1.297,98","114,24","281,61"
2019-07-06 10:00:56,-,"779,89","69,28","83,24"
2019-07-06 11:00:56,-,"654,46","33,28","37,63"
2019-07-06 12:00:56,-,"740,85","54,29","61,66"
2019-07-06 13:00:56,-,"653,38","44,55","48,56"
2019-07-06 14:00:56,-,"605,79","38,76","41,74"
2019-07-06 15:00:56,-,"598,88","42,34","45,31"
2019-07-06 16:00:56,-,"521,60","17,73","19,37"
2019-07-06 17:00:56,-,"385,64","2,58","6,13"
2019-07-06 18:00:56,-,"363,13","2,48","5,09"
2019-07-06 19:00:56,-,"567,98","1,97","4,77"
2019-07-06 20:00:56,-,"684,09","2,84","5,25"
2019-07-06 21:00:56,-,"702,53","2,47","4,93"
2019-07-06 22:00:56,-,"782,59","5,87","7,65"
2019-07-06 23:00:56,-,"723,10","4,36","6,82"
2019-07-07 00:00:56,-,"694,49","4,31","6,44"
2019-07-07 01:00:56,-,"645,21","3,27","5,61"
2019-07-07 02:00:56,-,"600,82","3,41","5,58"
2019-07-07 03:00:56,-,"592,62","2,81","5,55"
2019-07-07 04:00:56,-,"598,73","1,79","4,02"
2019-07-07 05:00:56,-,"595,81","2,53","4,67"
2019-07-07 06:00:56,-,"604,73","2,21","4,17"
2019-07-07 07:00:56,-,"609,40","2,54","4,18"
2019-07-07 08:00:56,-,"606,19","3,44","6,24"
2019-07-07 09:00:56,-,"621,55","5,91","8,36"
2019-07-07 10:00:56,-,"607,63","4,84","8,07"
2019-07-07 11:00:56,-,"495,46","3,97","6,51"
2019-07-07 12:00:56,-,"599,78","5,71","8,99"
2019-07-07 13:00:56,-,"638,20","4,72","8,43"
2019-07-07 14:00:56,-,"596,54","5,14","7,65"
2019-07-07 15:00:56,-,"611,51","3,69","6,42"
2019-07-07 16:00:56,-,"629,99","2,71","5,95"
2019-07-07 17:00:56,-,"638,42","3,27","5,99"
2019-07-07 18:00:56,-,"607,11","2,45","5,01"
2019-07-07 19:00:56,-,"610,48","2,95","5,95"
2019-07-07 20:00:56,-,"595,79","2,16","4,43"
2019-07-07 21:00:56,-,"653,31","3,85","6,22"
2019-07-07 22:00:56,-,"682,93","3,47","4,89"
2019-07-07 23:00:56,-,"661,75","5,00","6,46"
2019-07-08 00:00:56,-,"671,25","2,60","4,99"
2019-07-08 01:00:56,-,"616,94","2,94","5,41"
2019-07-08 02:00:56,-,"644,65","5,44","7,02"
2019-07-08 03:00:56,-,"766,74","5,82","7,12"
2019-07-08 04:00:56,-,"597,43","5,22","7,18"
2019-07-08 05:00:56,-,"562,97","4,72","8,24"
2019-07-08 06:00:56,-,"643,43","7,35","9,23"
2019-07-08 07:00:56,-,"704,72","15,44","17,54"
2019-07-08 08:00:56,-,"628,20","33,72","63,53"
2019-07-08 09:00:56,-,"616,67","35,00","40,36"
2019-07-08 10:00:56,-,"621,33","49,49","56,89"
2019-07-08 11:00:56,-,"724,03","82,63","101,43"
2019-07-08 12:00:56,-,"633,01","57,06","64,28"
2019-07-08 13:00:56,-,"553,34","47,41","52,85"
2019-07-08 14:00:56,-,"350,34","24,99","28,16"
2019-07-08 15:00:56,-,"455,98","17,66","20,61"
2019-07-08 16:00:56,-,"597,35","45,94","50,63"
2019-07-08 17:00:56,-,"540,72","30,40","33,43"
2019-07-08 18:00:56,-,"440,41","6,86","9,37"
2019-07-08 19:00:56,-,"513,93","4,75","5,84"
2019-07-08 20:00:56,-,"537,26","3,52","6,12"
2019-07-08 21:00:56,-,"560,19","4,73","6,20"
2019-07-08 22:00:56,-,"550,16","6,21","8,60"
2019-07-08 23:00:56,-,"559,27","6,32","8,60"
2019-07-09 00:00:56,-,"556,70","6,99","8,92"
2019-07-09 01:00:56,-,"574,01","5,40","7,87"
2019-07-09 02:00:56,-,"576,31","6,73","9,02"
2019-07-09 03:00:56,-,"529,70","5,10","6,25"
2019-07-09 04:00:56,-,"526,18","4,71","7,56"
2019-07-09 05:00:56,-,"525,68","3,99","6,79"
2019-07-09 06:00:56,-,"560,84","4,74","5,98"
2019-07-09 07:00:56,-,"604,87","3,57","5,72"
2019-07-09 08:00:56,-,"619,24","4,15","7,19"
2019-07-09 09:00:56,-,"621,16","4,34","6,76"
2019-07-09 10:00:56,-,"680,94","25,36","31,58"
2019-07-09 11:00:56,-,"671,99","40,58","45,79"
2019-07-09 12:00:56,-,"496,67","28,60","31,46"
2019-07-09 13:00:56,-,"591,21","27,83","31,66"
2019-07-09 14:00:56,-,"734,84","70,15","79,54"
2019-07-09 15:00:56,-,"885,00","86,91","95,05"
2019-07-09 16:00:56,-,"770,98","51,49","53,60"
2019-07-09 17:00:56,-,"590,97","22,05","24,34"
2019-07-09 18:00:56,-,"564,28","4,32","5,89"
2019-07-09 19:00:56,-,"533,82","4,15","5,63"
2019-07-09 20:00:56,-,"570,26","3,12","6,04"
2019-07-09 21:00:56,-,"578,58","4,69","6,92"
2019-07-09 22:00:56,-,"698,46","4,95","7,97"
2019-07-09 23:00:56,-,"679,68","6,31","6,84"
2019-07-10 00:00:56,-,"678,00","6,36","8,16"
2019-07-10 01:00:56,-,"600,06","6,64","8,77"
2019-07-10 02:00:56,-,"682,59","7,90","9,89"
2019-07-10 03:00:56,-,"574,99","5,27","7,85"
2019-07-10 04:00:56,-,"573,56","3,14","5,52"
2019-07-10 05:00:56,-,"556,89","3,99","6,93"
2019-07-10 06:00:56,-,"575,29","3,48","6,36"
2019-07-10 07:00:56,-,"611,89","3,42","5,45"
2019-07-10 08:00:56,-,"640,15","3,83","6,32"
2019-07-10 09:00:56,-,"663,43","9,29","12,88"
2019-07-10 10:00:56,-,"642,83","3,95","5,85"
2019-07-10 11:00:56,-,"651,76","2,32","5,41"
2019-07-10 12:00:56,-,"664,72","3,29","5,87"
2019-07-10 13:00:56,-,"612,39","2,58","5,85"
2019-07-10 14:00:56,-,"589,96","6,55","10,74"
2019-07-10 15:00:56,-,"563,90","4,05","6,59"
2019-07-10 16:00:56,-,"564,86","3,90","6,17"
2019-07-10 17:00:56,-,"506,53","3,24","4,96"
2019-07-10 18:00:56,-,"475,33","3,57","7,00"
2019-07-10 19:00:56,-,"602,88","3,35","6,38"
2019-07-10 20:00:56,-,"724,35","4,15","6,76"
2019-07-10 21:00:56,-,"763,48","3,18","4,87"
2019-07-10 22:00:56,-,"736,44","3,41","6,74"
2019-07-10 23:00:56,-,"736,88","5,46","7,98"
2019-07-11 00:00:56,-,"779,93","3,66","5,99"
2019-07-11 01:00:56,-,"694,14","3,49","6,06"
2019-07-11 02:00:56,-,"676,07","3,51","6,01"
2019-07-11 03:00:56,-,"646,04","3,11","5,58"
2019-07-11 04:00:56,-,"648,29","4,66","6,85"
2019-07-11 05:00:56,-,"724,34","8,27","10,62"
2019-07-11 06:00:56,-,"713,59","7,31","9,77"
2019-07-11 07:00:56,-,"613,78","6,72","9,19"
2019-07-11 08:00:56,-,"546,06","5,02","8,65"
2019-07-11 09:00:56,-,"486,29","4,07","5,96"
2019-07-11 10:00:56,-,"501,94","3,65","5,35"
2019-07-11 11:00:56,-,"547,61","4,46","7,49"
2019-07-11 12:00:56,-,"413,26","4,26","6,84"
2019-07-11 13:00:56,-,"526,04","3,91","6,10"
2019-07-11 14:00:56,-,"1.057,78","4,06","7,87"
2019-07-11 15:00:56,-,"1.081,73","2,90","6,33"
