Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-08-27 22:00:56,26.261666666666667,2.228,24.224999999999998,32.681666666666665,26.03,641.3033333333333,14.933333333333332
2018-08-27 23:00:56,25.311666666666667,2.188,20.05166666666667,25.541666666666668,28.1,603.1566666666666,18.763333333333332
2018-08-28 00:00:56,22.595,2.084,22.255,30.348333333333333,30.98,581.61,25.226666666666667
2018-08-28 01:00:56,12.790000000000001,2.21,13.961666666666668,17.995,31.34,503.12,30.169999999999998
2018-08-28 02:00:56,22.080000000000002,2.106,10.128333333333332,12.495000000000001,31.29,449.39666666666665,31.513333333333332
2018-08-28 03:00:56,18.926666666666666,2.0980000000000003,7.708333333333334,9.191666666666666,30.61,413.56,33.663333333333334
2018-08-28 04:00:56,16.588333333333335,2.126,5.841666666666667,6.915,28.39,390.0533333333333,38.093333333333334
2018-08-28 05:00:56,13.893333333333333,2.116,4.023333333333333,5.023333333333333,27.04,369.89666666666665,38.723333333333336
2018-08-28 06:00:56,12.846666666666668,2.006,6.464999999999999,7.411666666666667,22.77,387.7266666666667,37.11333333333334
2018-08-28 07:00:56,13.86,2.242,12.606666666666667,20.265000000000004,19.07,437.97,37.11333333333334
2018-08-28 08:00:56,23.623333333333335,2.276,18.845,35.42333333333333,14.34,534.2833333333333,34.153333333333336
2018-08-28 09:00:56,19.66333333333333,2.274,14.395,19.861666666666668,10.41,416.17,36.776666666666664
2018-08-28 10:00:56,16.740000000000002,2.3320000000000003,14.435,21.84166666666667,12.77,439.24,46.3
2018-08-28 11:00:56,16.371666666666666,2.428,10.256666666666666,13.601666666666668,19.72,407.9,48.4
2018-08-28 12:00:56,17.301666666666666,2.5020000000000002,11.081666666666667,14.944999999999999,23.31,477.58,49.39666666666667
2018-08-28 13:00:56,16.2,2.528,10.855000000000002,14.608333333333334,21.87,460.1066666666666,49.873333333333335
2018-08-28 14:00:56,16.006666666666668,2.574,12.165000000000001,16.363333333333333,24.09,437.56666666666666,48.48333333333333
2018-08-28 15:00:56,15.176666666666668,2.448,13.319999999999999,17.87666666666667,23.0,479.1766666666667,47.25
2018-08-28 16:00:56,15.924999999999999,2.486,15.356666666666667,19.846666666666668,21.18,461.16,44.370000000000005
2018-08-28 17:00:56,16.805,2.5719999999999996,17.68166666666667,22.403333333333332,21.88,457.04,42.54666666666667
2018-08-28 18:00:56,18.153333333333332,2.54,21.883333333333333,27.43166666666667,23.81,460.6233333333334,37.696666666666665
2018-08-28 19:00:56,19.331666666666667,2.394,23.73333333333333,28.493333333333336,23.81,444.74666666666667,31.016666666666666
2018-08-28 20:00:56,21.12833333333333,2.2880000000000003,25.785,32.53666666666667,21.89,543.5066666666667,18.586666666666666
2018-08-28 21:00:56,23.775000000000002,2.3859999999999997,21.466666666666665,27.185,21.37,532.6,18.583333333333332
2018-08-28 22:00:56,25.72833333333333,2.288,17.901666666666667,21.375,24.21,484.45,21.706666666666667
2018-08-28 23:00:56,24.109999999999996,2.29,17.266666666666666,19.793333333333333,29.15,472.4266666666667,21.77
2018-08-29 00:00:56,22.441666666666666,2.296,22.076666666666664,26.546666666666663,32.0,495.98333333333335,26.176666666666666
2018-08-29 01:00:56,21.259999999999998,2.2680000000000002,12.708333333333334,14.735,30.89,474.9666666666667,31.72
2018-08-29 02:00:56,22.075,2.342,8.896666666666667,10.905,25.73,456.66333333333336,34.20333333333333
2018-08-29 03:00:56,22.009999999999998,2.352,7.6049999999999995,9.506666666666666,25.78,420.1966666666667,33.666666666666664
2018-08-29 04:00:56,19.763333333333332,2.41,4.868333333333333,5.82,23.75,389.09,34.81333333333333
2018-08-29 05:00:56,16.931666666666665,2.242,4.248333333333334,5.1499999999999995,22.34,375.70666666666665,35.17666666666667
2018-08-29 06:00:56,15.58,2.188,7.116666666666667,9.261666666666667,23.29,419.7366666666667,33.653333333333336
2018-08-29 07:00:56,15.176666666666666,2.192,10.293333333333333,13.225,21.67,421.80333333333334,34.160000000000004
2018-08-29 08:00:56,14.81,2.256,15.083333333333334,22.903333333333332,18.38,473.47666666666663,31.133333333333336
